Time_Step,Time_s,FR_hip_torque,FR_hip_angle_deg,FR_knee_torque,FR_knee_angle_deg,FR_foot_torque,FR_foot_angle_deg,BR_hip_torque,BR_hip_angle_deg,BR_knee_torque,BR_knee_angle_deg,BR_foot_torque,BR_foot_angle_deg,BL_hip_torque,BL_hip_angle_deg,BL_knee_torque,BL_knee_angle_deg,BL_foot_torque,BL_foot_angle_deg,FL_hip_torque,FL_hip_angle_deg,FL_knee_torque,FL_knee_angle_deg,FL_foot_torque,FL_foot_angle_deg
21,0.42,0.7741653430853593,-16.31146021699934,0.7790206887383632,38.291434102186884,0.9755519362798085,38.16531079391128,0.6486386525201971,20.903609418546594,0.5706755154989069,53.9565198967698,0.8887113030592261,69.69149284876869,0.366760274282297,-8.284513503927009,0.7997831059599192,-38.679858030907575,0.9795178583221065,-46.71924726776517,0.3684661049922367,12.030063934528313,0.7532340414552468,-40.57000034228479,0.938022545278289,-56.74835133150048
22,0.44,0.8954941524364489,-16.31146021699934,0.7898222465342719,38.56562957442412,0.9305935623033782,45.07171488636413,0.9247414800563036,22.759018555038292,0.7510526659197095,48.2630382856567,0.9496278599414488,66.9251079049955,0.46161179047165396,-6.459609152500499,0.7024514880475988,-37.869164647436776,0.9742173769215186,-47.10355346979705,0.2984211049756876,13.882902558990128,0.9883383490782494,-41.384246422077965,0.9317030703495052,-56.74835133150048
23,0.46,0.4409250133688582,-21.340565272348943,0.7287718142030521,38.11349462838946,0.7315237785614983,45.07171488636413,0.9109884035289614,26.05001382091821,0.7430875565008056,41.35808360992987,0.9672232849223695,63.3100975842613,0.5165374848352715,-6.341830349034676,0.722436025198013,-37.801412108924886,0.9599090867435416,-50.938478822129106,0.27387888085331163,14.149502772798114,0.9401394460168642,-41.13156652156575,0.9571815407697681,-55.67646847468177
24,0.48,0.36749626232469007,-21.77060679489596,0.7255222565001422,37.81045038695436,0.7101558629756202,45.07171488636413,0.7124034787185495,29.64597442553097,0.5261072225157615,39.56847277952752,0.9727516205402016,60.920486102773125,0.3615868097985761,-6.9599673905248265,0.6906205162966993,-37.36580222689004,0.7275967964397096,-53.03130731376137,0.3512721698730562,13.943172102062293,0.7175208255785192,-39.04066809064015,0.9744108666068961,-53.245282590776334
25,0.5,0.4427182786205164,-22.590280174513776,0.737818925402348,38.03369910321256,0.854521819431612,57.85609986734955,0.5569424443965049,29.64597442553097,0.5582701395644887,39.56847277952752,0.9329027286130889,64.06933637656861,0.29480586456654845,-7.801907270252034,0.6853633913960923,-37.60897644075167,0.6781437010925423,-54.92430645940401,0.4547473356899052,13.535667926161985,0.6031637850097974,-38.53106546293437,0.9842922743562865,-51.32448386571872
26,0.52,0.41762269496009474,-22.861169291210466,0.6558012049752218,37.714892575252236,0.8139290548368432,57.85609986734955,0.4328885430088533,32.653961041055474,0.4733174813766406,36.27110682315695,0.5729117168181963,67.76128944401233,0.25413338614271697,-7.801907270252034,0.7077137212165012,-37.38882206799632,0.6321687233219324,-54.92430645940401,0.4432743475068667,13.182907957864671,0.6995983274971239,-38.50974231548933,0.9859286886289071,-49.319530692879404
27,0.54,0.6508161472511385,-23.143268484439044,0.7148094729499114,37.919442773590895,0.8569732636152689,62.446205284791155,0.5641081138372793,32.400368164067004,0.6093029479788845,36.51104661602222,0.8165373138180577,67.8340747715076,0.32301130812548634,-7.491367893908061,0.7206439714364249,-37.750833285936345,0.7206636315606432,-54.92430645940401,0.5897552903694931,13.824747430283091,0.6559420903162857,-38.45400134357726,0.9755750579785897,-49.319530692879404
28,0.56,0.5609620865084453,-23.143268484439044,0.7672940449724883,38.42555569776603,0.8481339113962888,64.3897452540757,0.6952801892595528,31.416645680915405,0.6529810921044599,36.98179894494547,0.7560692025393795,67.8340747715076,0.3782698564271557,-7.224276191135119,0.7804898340312614,-37.77098986346246,0.8309668749924257,-54.25274288903603,0.4879346435621979,14.457581704402948,0.7860033326264899,-39.47243497538143,0.962235288282688,-49.418793967183845
29,0.58,0.5377088058238233,-23.143268484439044,0.7896589135676756,38.55584769171325,0.8377924803098268,65.41146925548502,0.742647575045955,31.416645680915405,0.6536624296915015,37.202086904526844,0.754830730748748,68.84363634616155,0.4407767104275094,-6.518580903441444,0.7907263137918499,-38.168345014501284,0.9010902744430579,-53.46288823031138,0.39813124056312943,15.342414712035852,0.8312167853612527,-39.717634444196804,0.9627231032110267,-49.418793967183845
30,0.6,0.5253535165920346,-23.143268484439044,0.7796509534701486,38.63076790481204,0.8275806789365423,65.5283599063632,0.7481124745774657,30.820581829487,0.6519362482658811,37.25864996088345,0.7793925033640665,68.84363634616155,0.4493529532911619,-6.396161621943712,0.7800405182687601,-38.16810778682595,0.9036685797997616,-53.28069862467104,0.397332967814116,15.499754689148578,0.820639773787473,-39.85665212346914,0.9626512508251494,-50.08491182301642
31,0.62,0.5474725702843332,-25.35021389256681,0.7781676523465628,37.66735969671155,0.8579408798164624,66.36663664769073,0.7205143758556962,28.858748164706263,0.6503603590279184,37.25864996088345,0.7801672304034696,68.8790381738753,0.4229573588973753,-9.940108030346591,0.7706258720511793,-39.857471895366594,0.8726350503573285,-56.28151341483395,0.4308922944317711,15.41440922258672,0.801103007079031,-40.43878846329259,0.9635745870291522,-50.45190246048781
32,0.64,0.5372554957488226,-26.250517859942956,0.3748096906182743,35.29045754189322,0.6544975307330713,68.34478708081645,0.8174297146632714,27.79522859191278,0.7275675858199577,38.34107929922208,0.5116916994287135,68.8790381738753,0.29942870568154295,-14.794574457821598,0.14434166072920654,-48.626765928051825,0.22944329498609398,-63.1657299392044,0.4736348067941881,15.41440922258672,0.9455369469979553,-40.43878846329259,0.9638560325705178,-50.446605671014964
33,0.66,0.4959323335984781,-26.91486166932379,0.34234524467597194,34.75063569088593,0.540098441952619,69.08633799401784,0.7871131307121939,27.620286155293538,0.8227696273409391,38.917764848363404,0.605646393676058,70.89419688332033,0.09719931079240735,-16.81673268784143,0.28973161706587724,-50.97263603583419,0.3662133053809547,-70.35749619151095,0.1626199862557836,20.420596042716873,0.9493754114127609,-41.374878280342735,0.9632854183376565,-50.446605671014964
34,0.68,0.5099057040285945,-27.199309782227726,0.4605455782235008,35.096524398231644,0.5227382824893279,69.75418707778235,0.7556974811695913,27.620286155293538,0.8465118714042047,39.36870371614297,0.7907903506415098,68.46325832578353,0.10427133992143228,-16.85888457048829,0.35579440803508133,-53.67602016078135,0.05002881993095938,-73.2102224444179,0.023773462529561338,21.514001151773225,0.9197649228490634,-41.39648201340271,0.9535918414042699,-50.446605671014964
35,0.7,0.44044315264458805,-27.56817871483034,0.4879028180369716,35.31923611503689,0.6475592781634845,68.62319382553808,0.7526537776046056,27.76854292039474,0.8736186931571693,39.587310227315996,0.9056929803388796,67.81222776985761,0.3449942640923553,-16.409181019052365,0.2722402611728182,-53.67602016078135,0.6700833573572635,-74.37788041545406,0.0625390308220457,21.316225211909718,0.9782819895356707,-41.69450515942464,0.943812381493244,-53.91677900760548
36,0.72,0.4536848217407098,-28.82606446705522,0.5211570217795081,35.292551054838256,0.7718653509397242,68.3349363130946,0.6866487888206522,27.311682136447807,0.9195492451950695,40.006999415702936,0.903407141480677,67.70615376494251,0.2631420058278689,-17.958179272915125,0.2915010068525194,-55.212067859475724,0.5424782276984871,-78.15851527996524,0.1988745611855934,20.680843724110527,0.9765767973892185,-42.3760546601294,0.9407346712705722,-54.81565144172884
37,0.74,0.5727595398315855,-29.26485916644353,0.47150863796329606,35.267549347613524,0.8302750747533749,67.49195761033285,0.5755958822872428,27.311682136447807,0.9226439184498731,40.1869143652227,0.8026938879572462,67.60314548782459,0.48287015908521974,-21.089825779986455,0.32932030771717324,-55.85066184288842,0.6658851147466317,-78.9494464693052,0.6064820948829196,20.680843724110527,0.9782463215827994,-42.3760546601294,0.9334734553122023,-56.6986950293435
38,0.76,0.5841900689888111,-29.30761550403096,0.48500202157453653,35.345623716108726,0.8472074606843262,67.16705989145207,0.5606857324134186,26.9761043155572,0.9162704675688953,40.22588439453859,0.7940544309897309,67.60937308642343,0.6365154649468917,-21.378208585724984,0.32981109146269494,-55.98423079820315,0.7306415687869944,-79.14302014571554,0.6120981247708189,18.81172651771828,0.9792196260566204,-43.22547448576266,0.9344050633011399,-56.98317872178273
39,0.78,0.6185530163744071,-29.28463692939306,0.48828239667014084,35.37595881508721,0.8242865863558521,67.18426712672137,0.5399773705642876,26.992165040912962,0.9084532126275289,40.227454052917274,0.7685102290528757,67.85301784758012,0.6235012630304532,-21.611133608208647,0.3484080467167631,-56.36537529572555,0.7391517710702458,-79.0920675512593,0.6081325209795552,18.71339473247187,0.9777740928859759,-43.62283349852622,0.9373686326797495,-56.953242665051604
40,0.8,0.628323972656364,-29.149525261476974,0.4730202691347092,35.36704635518078,0.8046926211449722,67.35603619408167,0.5400878818605578,26.99412787220543,0.90514786235481,40.22511524236102,0.751950016873303,68.08087999258126,0.6238994956249655,-21.72031232238945,0.34663429707941296,-56.39517458360771,0.766823722816518,-78.97539433896786,0.5858248537019256,18.734948900065525,0.9759348341095735,-43.64840422622892,0.9492176895087544,-56.78881874274709
41,0.82,0.632370873775834,-30.021878511795375,0.4659710367658711,36.273366889314524,0.7976081005960989,67.84227576651304,0.5469004921945564,25.196182504094715,0.8987932624500913,39.524993649878404,0.7474305298947699,67.80947624865047,0.6260831053216422,-23.624686373672677,0.3436784259644593,-54.1804307143762,0.7765640097451475,-75.85968210222565,0.5785902571332436,18.578032043004352,0.9654937877807535,-42.72584741846363,0.9497083960312823,-56.28527646384545
42,0.84,0.5725811794347856,-31.409662239725147,0.6305848126987204,37.167681427831766,0.7590767571494901,68.32954764525232,0.6635415721979789,24.695838493280878,0.622641227404039,38.15244243926414,0.6383448209067772,68.40391661472485,0.9600626952837894,-24.75486246045283,0.5003971128910852,-50.58454759131051,0.6581866322557178,-73.38276587239504,1.0237364263208182,17.16899035722568,0.8284618727916938,-40.931933823271855,0.9556504781134557,-55.9745154575357
43,0.86,0.5714444461167707,-32.21390440667265,0.7467182712092257,37.779600961891504,0.6474215324970648,69.26485891206387,0.6734404105211711,23.48376995175309,0.46499928202791285,36.276046917787795,0.7347070367612248,68.15250784911659,0.9655779628802135,-25.0327571883894,0.7009656738742931,-50.58454759131051,0.9125074894422348,-70.2623510454334,1.0068807744166237,17.13538977849225,0.616504933289122,-39.096065846268324,0.959056812574808,-54.20608469541281
44,0.88,0.5615236374167801,-32.7142296009306,0.7229888054721042,37.96649307257148,0.6497619849886385,69.57967195408811,0.5722070624189548,23.48376995175309,0.43516689515130774,35.55554431395685,0.7180733813142195,68.06956652790095,0.9809851872882698,-24.993708881167716,0.6888292707773431,-40.36069473926562,0.9071755042537453,-70.2623510454334,0.9142700204051433,17.818653337003603,0.6367283424364275,-38.93494042059236,0.9413829588307647,-54.73276971977228
45,0.9,0.5278611813194488,-32.85140689319104,0.7567181942375141,37.96649307257148,0.6969028598778289,69.41246885415184,0.6001614117779155,23.64796276137183,0.5242744380064359,35.591114756629615,0.708988498564312,68.0470158134112,0.9698793230915814,-25.154441226757683,0.7333582065165143,-40.04082524361845,0.9006313288977431,-67.08942949423266,0.7853476197894327,17.818653337003603,0.7261970605715571,-39.1854887969083,0.9257525901837341,-56.46562096417995
46,0.92,0.5631454423780753,-32.85140689319104,0.7643949930265433,38.392131869406676,0.7734531335486384,68.39388330231905,0.5610241881655271,23.652018706061742,0.5667160631977007,36.06710484534492,0.6859831121865052,67.785359910077,0.9644506152467279,-25.154441226757683,0.7561665661659676,-39.89893786866226,0.8596652682354735,-67.32358667872924,0.807620434444908,19.68027827333068,0.7421185030013315,-39.72882752236217,0.9223086135689418,-59.396255001884725
47,0.94,0.4805277340939915,-33.50014020513779,0.7535313853270106,38.343400820185,0.8419263625401961,67.61524082333283,0.3826830011024876,23.367924055005037,0.6038462890479401,36.436629190136266,0.6304920745629182,67.86959328898358,0.9642397171221134,-26.185676826006006,0.7207997913155922,-39.567382207659996,0.874556790296015,-67.37162467965554,0.7483743762195479,20.83058401422089,0.8040224624326656,-39.986649203657606,0.8995140161818796,-60.74884891590919
48,0.96,0.47974653524791583,-33.50272068370939,0.7200163812010091,38.308829424060505,0.8545589983340001,66.76703701989945,0.3764871213299899,23.473105461533297,0.6067673137848913,36.55214738947077,0.6048824136393488,68.17858027927014,0.958774074250855,-27.005321221079548,0.7053786672768767,-39.49833302517558,0.8636595130493911,-67.41095681903943,0.824535943365683,21.096881607656606,0.7925515573495812,-39.994266490130215,0.9028186315944216,-62.21525467333586
49,0.98,0.5231324670458269,-33.322618998684405,0.7165955966131526,38.16408382653994,0.8535313383860401,66.64619379111892,0.3294852682453405,23.641313070172643,0.5989327025078238,36.56626296239067,0.6089861625885953,68.19829812306202,0.9606849461932893,-27.16681748545469,0.7174079718802483,-39.49210612577797,0.8356472755572366,-67.41095681903943,0.9338745578720831,20.78661066622445,0.7723596642854553,-39.99361420927501,0.90959798524895,-62.25433660489779
50,1.0,0.5244599350751489,-33.316464229722826,0.7339149490496464,38.17610473960863,0.8411326043859,66.73749310630464,0.3318837363111098,23.64091971252683,0.5982288170724989,36.567577609351815,0.6228393877653428,68.1867421711945,0.9736625096897775,-27.09936397656696,0.7288018329904035,-39.49855402050715,0.842781433815509,-67.74478434335137,0.8944239159031407,20.812796257743273,0.780615758255001,-39.993614209284374,0.9202693237988825,-62.25018829059414
51,1.02,0.5086306525618226,-31.677544386362268,0.7390083636720426,39.22321715600548,0.8394275421609014,69.45519483386656,0.3523166916027872,24.05941486045367,0.5950286615585233,37.52238363143693,0.6254530986444679,67.6830388629963,0.9754757400842576,-27.266779713537787,0.7305095737840206,-39.49855402050715,0.8645276966965743,-68.61997306811762,0.8634624682575693,21.840565391193582,0.7841873608665552,-39.99417129690341,0.9206669586164794,-62.23283934203137
52,1.04,0.020876479493049438,-29.458706148808655,0.05091215569166995,47.96056724463259,0.0009610802691889631,73.3507348911945,0.12597487532837653,25.188974121414255,0.8544748820894795,38.73678918815847,0.6578324144137909,67.40600703494673,0.6038345297165626,-27.564820956560315,0.3048930131579876,-35.94951794646302,0.23788858366350982,-69.9284066810332,0.8830734476789823,23.250703994524507,0.8318065321151381,-40.62080194029134,0.8807373944619034,-64.7108852859667
53,1.06,0.01341860297129688,-29.325467611230007,0.21342024721637792,51.23971733968814,0.24706602894292712,80.10545835487915,0.1316372629334015,25.715144558322326,0.9447726830964486,38.73678918815847,0.7539480065747923,65.87290727370028,0.42350621795834087,-30.586624981998003,0.24697866122271675,-35.07299277070049,0.4564378436649439,-71.31207057621506,0.7937987095217484,24.107659483334817,0.8764454768805322,-40.93755762761013,0.6603717197469398,-67.33021966068654
54,1.08,0.10946145128815084,-29.519043392027164,0.19517815494838558,52.5467525302773,0.4075329427353755,82.19081121700157,0.07744619298141572,25.577157563546557,0.9230317128696072,38.73678918815847,0.8388150635724712,64.95376075799184,0.47343115713346207,-30.826156656644567,0.27004216324381736,-34.83769369897649,0.42340765580873124,-71.73459019207934,0.6582290706180616,26.29778581630224,0.8801493895591594,-41.16125265178688,0.6948994797454063,-68.05477627567089
55,1.1,0.1434680048995011,-29.849249056207917,0.20732774729738465,52.81288824535982,0.2709000352826141,84.012994741119,0.015549706775720885,25.28367324991991,0.8787876621176844,39.653638661683914,0.8272268880444905,64.82976491962553,0.45093869640656153,-31.209652620585196,0.2950478914804011,-34.79187081193031,0.4786023651313356,-71.73459019207934,0.5137158907160204,27.444061907658668,0.9006774598658202,-41.272329371489334,0.764773791838149,-67.77538387909586
56,1.12,0.16329681022178993,-26.17988700940834,0.18597463049768675,52.46179647676541,0.22140361201454972,84.012994741119,0.023641762084632888,25.08015837990706,0.8488198122704984,39.131020886148086,0.7909616909266985,64.140564761046,0.46014089914161854,-31.209652620585196,0.2989397683770283,-34.83636994351939,0.5376478188860571,-71.51304045740264,0.4818380739582466,28.510668522895934,0.9138308182150319,-40.95286208072371,0.8026220705247098,-67.07163488175814
57,1.14,0.20652624576444442,-24.698526221211576,0.09510996246593234,51.57516336978068,0.12742652719369232,81.89933565494627,0.22195961123586672,24.606405534307996,0.8169781966349371,39.004948664664695,0.799736515326976,64.140564761046,0.3790353210617105,-29.783217624635515,0.353061836697198,-35.14767587870281,0.46960573982582154,-71.37271114502765,0.6500237481199337,28.941432598556638,0.8144299356798892,-40.8355992485384,0.8950982148325003,-67.05870141275926
58,1.16,0.2823923385408992,-22.85229313334574,0.1371887874228275,51.57056444826744,0.1516173451190568,81.51777447258507,0.13694821752181377,24.032220861141823,0.8411559312004241,39.01622480646578,0.8083843163108193,64.140564761046,0.3925977008178815,-29.369114081698026,0.32880949045512337,-35.13553124820073,0.5004363915270632,-71.37271114502765,0.6479801454311832,29.253387605760857,0.8622558993319422,-40.91015352554872,0.8125924412711307,-67.2782450348826
59,1.18,0.3231487751005892,-22.841475689610107,0.15729085842538018,51.57056444826744,0.13752889128137624,81.44017551790728,0.1333948636242451,23.915870960942485,0.8441604194273008,39.052140748534256,0.8219001025327266,63.49242927642994,0.41130697208880734,-29.17645330036047,0.33132538286526747,-35.13329278330794,0.4940166750956489,-71.24140691665578,0.6337062096779554,29.33164770482369,0.8662247744587499,-40.929952580952026,0.8019204661929913,-67.6815452153564
60,1.2,0.329688484051845,-22.676705953452295,0.1516474828363112,51.57056444826744,0.13211018184847173,81.42727118144376,0.17089976736825646,24.0989122522798,0.843115687143492,39.05768911585097,0.818764781050363,63.48692534984601,0.386716126377852,-29.21313767429026,0.3372071036667049,-35.130071141809225,0.47310319655751154,-71.33480622825154,0.6570428754708862,29.33164770482369,0.8529212012873283,-40.9250615598306,0.8234022615136415,-67.66815390779652
61,1.22,0.30459483352271133,-22.676705953452295,0.14571474109874644,47.36554003548145,0.1418562033578843,77.26344589632215,0.1953624421182386,24.16832198224451,0.8453540916077964,38.028040269886866,0.8053501292614296,62.75355159465378,0.3719371126308956,-29.118797327920745,0.33475652894137725,-35.130071141809225,0.4612032910982403,-71.94468040510516,0.6717126792032568,29.639030062625125,0.8516727452793398,-39.76571189934631,0.8303012493832188,-67.03235528978169
