Time_Step,Time_s,FR_hip_effort,FR_knee_effort,FR_foot_effort,BR_hip_effort,BR_knee_effort,BR_foot_effort,BL_hip_effort,BL_knee_effort,BL_foot_effort,FL_hip_effort,FL_knee_effort,FL_foot_effort
0,0.0,-0.2988894014704241,-0.6215551930575521,2.696764470019519,0.155927141822981,-0.6890208130659302,1.9164404373866881,-0.2036912781447183,0.7486007968308815,-2.267675259797302,0.12222671746363717,0.7888453139229794,-2.0226476981698567
1,0.02,-0.2990332756121975,-0.621724708018225,2.6978274330103442,0.1559644415621048,-0.6890879327005504,1.9172612699145113,-0.20376946070318727,0.7488271347965451,-2.2685627571772575,0.12226623571989456,0.7891994346995684,-2.023425443424573
2,0.04,-0.29914811147089543,-0.6219806280051227,2.6988501012875075,0.15602442678218575,-0.6893325799822346,1.9180029926180597,-0.20384766911145918,0.7490625764313031,-2.269454714105943,0.12231404776418456,0.789487726687234,-2.024203188674247
3,0.06,-0.29926294732868153,-0.6222063713109263,2.6998875349676785,0.1560843029138922,-0.6894904537104479,1.9187940113535789,-0.2039258516804702,0.7492409589723997,-2.270379075478645,0.1223608846850556,0.7897760311253262,-2.024980933925358
4,0.08,-0.2993777831863302,-0.6224202615266141,2.7009325944239437,0.15614336058473446,-0.6896039859700975,1.9196111249695154,-0.20400403424978358,0.7493852995341366,-2.2713208045430866,0.12240788562756491,0.7900629113638841,-2.0257586791777977
5,0.1,-0.29949261904400504,-0.6226615214342336,2.701964704228235,0.15620090243323148,-0.6896572774345736,1.9204647574912486,-0.2040822168192781,0.7494398693179761,-2.272308905114845,0.12245516862740674,0.7903461659121599,-2.0265364244308786
6,0.12,-0.29960745490174884,-0.6227003115779903,2.703141397237218,0.15623999754624615,-0.6894239502053655,1.9215082190642665,-0.20416900439309846,0.7493676587588758,-2.2733291567712817,0.12250841410173492,0.7905873315071856,-2.027314169685298
7,0.14,-0.29972229075963397,-0.6227726647152776,2.7043413050286156,0.15626740468946668,-0.6893299572543262,1.9224776902863843,-0.2042471904034573,0.7493804281221069,-2.2742674672723013,0.12258375454333037,0.7908115587660863,-2.028091914939713
8,0.16,-0.29983712661734496,-0.6228757016173846,2.7055234748884334,0.15629594643626643,-0.6893307562061359,1.9233921789119635,-0.2043253764139767,0.7494587044849442,-2.2751711002232464,0.1226592635423341,0.7910367858753226,-2.0288696601950975
9,0.18,-0.299951962474935,-0.6230678221399298,2.7065688805498787,0.15635940585544386,-0.6894175293480476,1.9242194250457065,-0.20440356242415172,0.7496063360184576,-2.2761230756141853,0.1227017221873582,0.791333238236461,-2.029647430118054
10,0.2,-0.30006288859169283,-0.6233247639591327,2.707632432910682,0.15640592101478182,-0.6896222733802918,1.925005596781771,-0.20448174843395656,0.7497557382230546,-2.2770233147314514,0.12276581978065518,0.7915778933252859,-2.0304251753800924
11,0.22,-0.5294766451951927,-0.6942382814148896,2.871882360371257,0.12764655739085506,0.24279806012467986,2.691258372002613,-0.32001497098158527,0.7932794060134424,-1.8849185802548987,0.10990163639637965,0.6625226353697182,-1.2583998526220255
12,0.24,-0.3881375878673674,-0.6338517419846348,2.95821334264414,0.1120596210459412,-0.2692012785408803,2.169400853738944,-0.38461317608000684,0.7476126445119191,-1.929134074315465,0.09091458228049834,0.5116579034863381,-0.7359678475235789
13,0.26,-0.33569846086186883,-0.545210155752477,2.971128547780719,0.21681814640868113,-0.3880721604703852,1.6473341361341958,-0.3676857385902389,0.7675738566644396,-1.9988966454188186,0.09591423052495678,0.5376650710571703,-0.8512523846134316
