Time_Step,Time_s,FR_hip_command,FR_hip_state,FR_knee_command,FR_knee_state,FR_foot_command,FR_foot_state,BR_hip_command,BR_hip_state,BR_knee_command,BR_knee_state,BR_foot_command,BR_foot_state,BL_hip_command,BL_hip_state,BL_knee_command,BL_knee_state,BL_foot_command,BL_foot_state,FL_hip_command,FL_hip_state,FL_knee_command,FL_knee_state,FL_foot_command,FL_foot_state
10,1.1,-18.434948822922006,-29.894300795538495,52.129275126605485,52.755409698481714,82.245347928628,82.86067303395077,21.864302742664176,24.934873771420655,31.512853632058484,39.61920447965904,71.38298164287926,64.140564761046,-33.190117042971735,-29.959450930707742,-31.79424539913732,-34.83636994351939,-75.67401264797442,-71.51304045740264,36.21470128211538,27.928708325879484,-31.80531995136064,-40.95286208072371,-76.2856427651633,-67.07163488175814
11,1.2,-10.007979801441346,-19.157238751772066,29.895677214181863,51.59937557883159,61.792656183251545,77.26344589632215,19.274387356634314,24.10408586144436,31.33579894564477,38.08631134056762,69.84580756625935,62.75355159465378,-30.230801469708375,-29.118797327920745,-31.768202504636474,-37.09061752455947,-74.8784037270811,-71.48797063259194,39.289406862500364,29.639030062625125,-31.808256212764075,-41.01677192040304,-76.71358979582979,-67.66505958182783
12,1.3,-10.007979801441346,-15.51464685599493,29.895677214181863,33.230839541128965,61.792656183251545,62.357697191963105,16.792509120984707,21.417309438564068,31.095640295429217,33.393012600690746,68.12058960225293,65.13422706341659,-27.349875780069883,-26.90998205565107,-31.718933159081615,-36.70526568031031,-73.89841657493315,-74.06491496072248,39.289406862500364,33.30480702767561,-31.808256212764075,-36.36293165019187,-76.71358979582979,-69.41902608890906
13,1.4,-12.159595728526515,-16.57058077279024,30.385445910816152,33.19286530924305,64.09731896322953,62.76613165652449,14.420773127510978,19.59710566916024,30.782180240859578,30.47002327981285,66.20534992257404,68.10001366053079,-24.558203441583448,-26.822650628547816,-31.637137343341738,-36.38455073649673,-72.73351727914493,-73.6816517656875,28.30075576600637,32.15328189444565,-53.52162505473764,-36.520537856729,-87.60991751917459,-73.32184562002065
14,1.5,-14.420773127510978,-12.878213328773388,30.782180240859578,34.02719900642446,66.20534992257404,65.37964763569336,12.159595728526515,14.413100137577988,30.385445910816152,28.045900129786748,64.09731896322957,68.18662313463763,-21.864302742664176,-24.54176615172995,-31.512853632058512,-35.853754240161315,-71.38298164287927,-73.34243060146139,18.434948822922006,27.06416042515398,-52.12927512660551,-51.02650195469242,-82.245347928628,-87.0412528247036
15,1.6,-16.792509120984707,-17.07514587084468,31.095640295429217,34.71789897352598,68.12058960225293,67.3805981682066,10.007979801441346,12.22451263393655,29.895677214181863,28.97042261503393,61.792656183251545,65.20207812806218,-19.274387356634314,-21.811556500095612,-31.33579894564477,-36.14507153462073,-69.84580756625935,-71.67677983693659,10.007979801441346,19.184049766261257,-29.895677214181838,-49.006731362860904,-61.792656183251516,-81.21446435801066
16,1.7,-19.274387356634314,-17.39062401840722,31.33579894564477,31.915352526908517,69.84580756625935,67.04005275699188,10.007979801441346,11.29414092280844,29.895677214181863,30.645449330962506,61.792656183251545,66.14191120098532,-16.792509120984707,-19.312082756722187,-31.095640295429217,-32.17098422764116,-68.12058960225296,-68.95715587375439,10.007979801441346,13.301522528564622,-29.895677214181838,-32.922890199813594,-61.792656183251516,-64.96413090416375
17,1.8,-21.864302742664176,-18.760096881351195,31.512853632058484,32.62749577044366,71.38298164287926,69.28376340143406,18.434948822922006,10.23917351864969,52.129275126605485,32.297402307155544,82.245347928628,72.0390119786474,-14.420773127510978,-16.952641455401302,-30.782180240859578,-32.223985122007335,-66.20534992257402,-68.57298880161483,12.159595728526515,13.432558432260421,-30.385445910816152,-32.50277613996135,-64.09731896322955,-65.12401281686306
18,1.9,-24.55820344158342,-23.768825012542788,31.637137343341763,35.05469083850289,72.7335172791449,73.5782503429042,28.30075576600637,21.129105550971474,53.52162505473767,49.47165525540577,87.60991751917456,85.77541246586277,-12.159595728526515,-16.17741351594948,-30.38544591081618,-35.77948822710993,-64.09731896322957,-66.44636996995872,14.420773127510978,15.302982580846944,-30.782180240859578,-29.74661440877323,-66.20534992257402,-65.96867763817092
19,2.0,-27.349875780069883,-25.378890613222357,31.71893315908164,34.641527437274824,73.89841657493318,74.93019431843979,39.289406862500364,36.809971800419284,31.808256212764075,47.7439846790205,76.71358979582982,87.24152336711276,-10.007979801441346,-12.266599403970249,-29.895677214181838,-35.208405233260955,-61.792656183251516,-64.72645950645939,16.792509120984707,16.345557192920676,-31.095640295429217,-30.377860505532894,-68.12058960225296,-68.73272233572995
20,2.1,-30.23080146970835,-25.935419149788146,31.768202504636474,32.075542617787626,74.8784037270811,74.35841681987934,39.289406862500364,37.213966773928924,31.808256212764075,33.38166981764389,76.71358979582982,77.00342130665506,-10.007979801441346,-11.711318205157855,-29.895677214181838,-32.437445173651106,-61.792656183251516,-61.730253516498756,19.274387356634314,18.757777826595138,-31.33579894564477,-32.799768885269295,-69.84580756625935,-70.90737141486869
21,2.2,-33.190117042971735,-27.782515424433498,31.79424539913732,30.549137909851684,75.67401264797442,76.2950418221683,36.214701282115406,36.97945420991353,31.80531995136064,33.32142565323498,76.2856427651633,77.06095764146828,-18.434948822922006,-11.273437635799148,-52.129275126605485,-33.58032351051684,-82.24534792862798,-64.99623847337762,21.864302742664176,19.221822360521056,-31.512853632058512,-33.64841113339739,-71.38298164287927,-71.82883861656799
22,2.3,-36.21470128211538,-33.958439407164825,31.80531995136064,28.909987713100353,76.2856427651633,77.00969953725112,33.190117042971735,35.87880567702282,31.79424539913732,35.18348174876007,75.67401264797442,78.00702059082411,-28.30075576600637,-19.911059144108098,-53.52162505473767,-50.0209968034142,-87.60991751917459,-87.19895439979607,24.55820344158342,23.855135343386674,-31.637137343341738,-36.28670842630948,-72.73351727914493,-72.4423246391694
23,2.4,-39.289406862500364,-36.2070261366054,31.808256212764075,29.62648440523798,76.71358979582982,77.51425035324417,30.230801469708375,32.650007955880426,31.768202504636474,34.412432193451544,74.8784037270811,76.57164832564428,-39.289406862500364,-27.83712601232845,-31.808256212764075,-50.90984403044587,-76.71358979582979,-88.15950955999091,27.349875780069883,23.753722480090996,-31.718933159081615,-34.03051451008716,-73.89841657493315,-74.5690258972363
24,2.5,-39.289406862500364,-40.18169105094491,31.808256212764075,30.888260792915396,76.71358979582982,79.66623324888377,27.349875780069883,30.860611268764032,31.71893315908164,32.007125488411006,73.89841657493318,75.76288272668988,-39.289406862500364,-36.94171178755457,-31.808256212764075,-34.22348592902723,-76.71358979582979,-75.91164677096432,30.23080146970835,27.083042722086955,-31.76820250463645,-33.29607166234148,-74.87840372708108,-76.06976649826035
25,2.6,-28.30075576600637,-39.7072472092192,53.52162505473762,30.93572878741437,87.60991751917456,79.05548077003793,24.558203441583448,29.87511633033971,31.637137343341763,32.15216359347884,72.7335172791449,74.62171338368435,-36.214701282115406,-36.54248680967293,-31.80531995136064,-33.52235873080337,-76.2856427651633,-76.51091871271474,33.190117042971735,28.898228431402032,-31.79424539913732,-32.931106550553245,-75.67401264797442,-76.96036334338672
26,2.7,-18.434948822922006,-27.937766329094146,52.129275126605485,49.97952383821278,82.245347928628,85.75029769019139,21.864302742664176,23.805238318309264,31.512853632058484,33.589501138672304,71.38298164287926,74.23811289632489,-33.190117042971735,-36.397621196589505,-31.79424539913732,-30.422669446329557,-75.67401264797442,-77.2695110524633,36.21470128211538,34.68398829959858,-31.80531995136064,-35.15827162143929,-76.2856427651633,-78.20653158780871
27,2.8,-10.007979801441346,-19.623472751107162,29.895677214181863,49.654336345225865,61.792656183251545,81.11122456768409,19.274387356634314,21.167269483361466,31.33579894564477,31.22050041593462,69.84580756625935,73.32011581680393,-30.230801469708375,-31.48225490677408,-31.768202504636474,-31.15570025542545,-74.8784037270811,-76.97972682387534,39.289406862500364,39.651821586654016,-31.808256212764075,-35.09107719356671,-76.71358979582979,-77.67495154728707
28,2.9,-10.007979801441346,-12.652372095876228,29.895677214181863,30.667449265276048,61.792656183251545,63.954493253959285,16.792509120984707,20.140692728260838,31.095640295429217,31.123070735115324,68.12058960225293,71.15763173676346,-27.349875780069883,-31.197320692915483,-31.718933159081615,-32.38187912255999,-73.89841657493315,-77.50694141922456,39.289406862500364,39.76443271073387,-31.808256212764075,-32.92671632156743,-76.71358979582979,-77.40761513314479
29,3.0,-12.159595728526515,-13.050947804100103,30.385445910816152,30.69894105036363,64.09731896322953,64.65506820666259,14.420773127510978,17.675205931572748,30.782180240859578,29.595277939532206,66.20534992257404,70.39036218245379,-24.558203441583448,-29.526155995745214,-31.637137343341738,-32.7762962069224,-72.73351727914493,-76.8225129503238,28.30075576600637,40.14719221149435,-53.52162505473764,-46.18124718983532,-87.60991751917459,-81.23179522662885
30,3.1,-14.420773127510978,-14.1460969913106,30.782180240859578,32.354535116294464,66.20534992257404,67.82030041109205,12.159595728526515,13.586684827281568,30.385445910816152,27.84951725971216,64.09731896322957,67.94377039452252,-21.864302742664176,-24.74003473350061,-31.512853632058512,-34.15358036002547,-71.38298164287927,-75.48617933154716,18.434948822922006,27.98309179412505,-52.12927512660551,-50.35662874944848,-82.245347928628,-86.80918160052585
31,3.2,-16.792509120984707,-16.906350275945442,31.095640295429217,32.700446510626286,68.12058960225293,70.30020392065353,10.007979801441346,11.589154880547643,29.895677214181863,27.46714034372566,61.792656183251545,65.81526709605698,-19.274387356634314,-22.758693050407754,-31.33579894564477,-34.06816815477372,-69.84580756625935,-74.71224152392246,10.007979801441346,17.41274782278622,-29.895677214181838,-48.68012606670001,-61.792656183251516,-82.37944090650868
32,3.3,-19.274387356634314,-18.6094937898737,31.33579894564477,31.207224230836545,69.84580756625935,70.03286038398268,10.007979801441346,11.004194244304307,29.895677214181863,29.60548131713387,61.792656183251545,65.39450884514906,-16.792509120984707,-19.914698830191234,-31.095640295429217,-31.545671150060755,-68.12058960225296,-71.02800267716815,10.007979801441346,12.565582537518825,-29.895677214181838,-31.65228355358325,-61.792656183251516,-64.89951670108088
33,3.4,-21.864302742664176,-19.468135619467667,31.512853632058484,32.16204061742812,71.38298164287926,71.16956284027106,18.434948822922006,12.276180990349603,52.129275126605485,30.323418943613007,82.245347928628,71.11398213676817,-14.420773127510978,-17.08942806850077,-30.782180240859578,-31.54664283865778,-66.20534992257402,-70.67305636195849,12.159595728526515,12.751874591704151,-30.385445910816152,-31.4486479229231,-64.09731896322955,-65.58329179286235
34,3.5,-24.55820344158342,-23.836692572779235,31.637137343341763,33.47236525528069,72.7335172791449,75.05125065279806,28.30075576600637,19.38439726492493,53.52162505473767,49.13191770494049,87.60991751917456,87.99964286065789,-12.159595728526515,-16.365425536855764,-30.38544591081618,-33.938402921339865,-64.09731896322957,-68.13432035760412,14.420773127510978,13.982766119849934,-30.782180240859578,-29.638694757957442,-66.20534992257402,-67.41194994738368
35,3.6,-27.349875780069883,-25.96427895326559,31.71893315908164,33.27694710271879,73.89841657493318,75.8369838638917,39.289406862500364,31.151993848733838,31.808256212764075,49.818713192580475,76.71358979582982,88.0908418892099,-10.007979801441346,-12.866437109874708,-29.895677214181838,-33.90528900729373,-61.792656183251516,-66.40632996570986,16.792509120984707,16.909750842944007,-31.095640295429217,-30.22511176915786,-68.12058960225296,-68.69618679048948
36,3.7,-30.23080146970835,-27.241887984610724,31.768202504636474,31.618253196281895,74.8784037270811,75.76919771665622,39.289406862500364,37.51228657248198,31.808256212764075,32.504721624868914,76.71358979582982,77.62505956391641,-10.007979801441346,-11.851979521678409,-29.895677214181838,-31.814017510307828,-61.792656183251516,-63.32207529651608,19.274387356634314,19.249211677056277,-31.33579894564477,-32.57577958588289,-69.84580756625935,-70.82656616386835
37,3.8,-33.190117042971735,-28.6183851088909,31.79424539913732,30.66359668463885,75.67401264797442,76.65361165725221,36.214701282115406,36.87672283879583,31.80531995136064,32.38189252683684,76.2856427651633,77.86456981887193,-18.434948822922006,-13.881557263751832,-52.129275126605485,-40.95485131341928,-82.24534792862798,-63.558784570245734,21.864302742664176,19.565392453843348,-31.512853632058512,-32.83940155856407,-71.38298164287927,-72.7277980239453
38,3.9,-36.21470128211538,-33.96504764577242,31.80531995136064,28.992953155361782,76.2856427651633,77.01616181409793,33.190117042971735,36.050081913926064,31.79424539913732,34.79916824308644,75.67401264797442,78.26807318304098,-28.30075576600637,-22.09035524813426,-53.52162505473767,-51.580490614116584,-87.60991751917459,-84.0877656535224,24.55820344158342,24.018294153063962,-31.637137343341738,-35.80671097163108,-72.73351727914493,-73.043625697955
39,4.0,-39.289406862500364,-38.883089943982256,31.808256212764075,29.544661071390255,76.71358979582982,77.53019235785648,30.230801469708375,32.8836083377916,31.768202504636474,34.0551388225452,74.8784037270811,77.1600067619527,-39.289406862500364,-30.44681793627626,-31.808256212764075,-52.466548681496256,-76.71358979582979,-86.60020895434182,27.349875780069883,24.154370793946136,-31.718933159081615,-34.64121227224331,-73.89841657493315,-75.71123980680386
40,4.1,-39.289406862500364,-40.92943224620137,31.808256212764075,30.70660020027997,76.71358979582982,79.8412077080877,27.349875780069883,30.905935480755662,31.71893315908164,31.67097342734931,73.89841657493318,76.36967208397243,-39.289406862500364,-37.58039211865341,-31.808256212764075,-33.76171955394215,-76.71358979582979,-76.57524455276629,30.23080146970835,27.388245141405317,-31.76820250463645,-33.08627774845795,-74.87840372708108,-76.50603014971779
41,4.2,-28.30075576600637,-38.65031460669679,53.52162505473762,31.20044077820492,87.60991751917456,84.01404164048391,24.558203441583448,30.11726562039793,31.637137343341763,31.950524848192018,72.7335172791449,75.44327127953353,-36.214701282115406,-35.84831327722524,-31.80531995136064,-33.614100626898065,-76.2856427651633,-77.10555621627788,33.190117042971735,29.12725165465525,-31.79424539913732,-32.69334018347761,-75.67401264797442,-77.2420771606561
42,4.3,-18.434948822922006,-27.902104733377918,52.129275126605485,49.80811070983138,82.245347928628,87.02096805553175,21.864302742664176,23.855824168762293,31.512853632058484,33.34635188926034,71.38298164287926,75.24300460169157,-33.190117042971735,-34.70436020796386,-31.79424539913732,-30.33263292900899,-75.67401264797442,-77.37907390829429,36.21470128211538,35.858199332205366,-31.80531995136064,-34.85552638129712,-76.2856427651633,-78.59257953716914
43,4.4,-10.007979801441346,-19.47379791920938,29.895677214181863,50.203327987199685,61.792656183251545,81.6341094652491,19.274387356634314,21.416891686950123,31.33579894564477,31.669926945463633,69.84580756625935,73.11909695568642,-30.230801469708375,-33.91853392410179,-31.768202504636474,-30.855351989289794,-74.8784037270811,-76.80020820188065,39.289406862500364,38.21467839028435,-31.808256212764075,-34.88425784194264,-76.71358979582979,-77.74230853779098
44,4.5,-10.007979801441346,-12.567034616610423,29.895677214181863,30.6241488806669,61.792656183251545,63.873752059553134,16.792509120984707,20.114199560225025,31.095640295429217,31.08913656463841,68.12058960225293,71.7655918137515,-27.349875780069883,-31.07930892029507,-31.718933159081615,-32.14178843548354,-73.89841657493315,-78.30156993809968,39.289406862500364,39.376367645110065,-31.808256212764075,-32.95298124014353,-76.71358979582979,-77.61710025102735
45,4.6,-12.159595728526515,-13.228388575644974,30.385445910816152,31.14995239828095,64.09731896322953,64.67513576669785,14.420773127510978,17.565550595758975,30.782180240859578,30.275124630859352,66.20534992257404,69.69746743328831,-24.558203441583448,-29.56664491997158,-31.637137343341738,-33.434001792932456,-72.73351727914493,-76.7705634026946,28.30075576600637,41.04729028826164,-53.52162505473764,-33.5485247809572,-87.60991751917459,-78.64539165168716
46,4.7,-14.420773127510978,-14.861103265012359,30.782180240859578,32.2357253625831,66.20534992257404,67.95343569473228,12.159595728526515,14.26474536998602,30.385445910816152,27.833406573852,64.09731896322957,67.9529350641703,-21.864302742664176,-24.67330451039192,-31.512853632058512,-34.01033768945954,-71.38298164287927,-75.62043265779845,18.434948822922006,28.29225479288814,-52.12927512660551,-50.692066495021415,-82.245347928628,-85.03079435142647
47,4.8,-16.792509120984707,-16.588956308839837,31.095640295429217,32.638080169467536,68.12058960225293,70.1323850530443,10.007979801441346,11.731033016980714,29.895677214181863,27.488094352397823,61.792656183251545,65.11911262187262,-19.274387356634314,-22.738348077376074,-31.33579894564477,-34.575230933321926,-69.84580756625935,-73.80765140202853,10.007979801441346,18.473468287323826,-29.895677214181838,-47.73193643831519,-61.792656183251516,-82.62169899615445
48,4.9,-19.274387356634314,-18.197405775335316,31.33579894564477,31.267341955303557,69.84580756625935,69.80221723812144,10.007979801441346,10.99471540420852,29.895677214181863,29.70507955826904,61.792656183251545,65.22751570235447,-16.792509120984707,-19.538254850785062,-31.095640295429217,-31.717715418036022,-68.12058960225296,-71.69042165146416,10.007979801441346,12.509120703941731,-29.895677214181838,-31.684481505460145,-61.792656183251516,-64.70407151583721
49,5.0,-21.864302742664176,-19.435139183972097,31.512853632058484,31.69083226047675,71.38298164287926,71.32809136304233,18.434948822922006,17.106839785873717,52.129275126605485,32.77028139250876,82.245347928628,65.52236360830445,-14.420773127510978,-17.816914327890593,-30.782180240859578,-32.063210735378426,-66.20534992257402,-70.7260977796856,12.159595728526515,12.778041153667834,-30.385445910816152,-31.157290583175214,-64.09731896322955,-65.5143437986829
50,5.1,-24.55820344158342,-24.11545831506991,31.637137343341763,33.62506460062755,72.7335172791449,75.23157603072842,28.30075576600637,24.13184550735838,53.52162505473767,48.88449980896956,87.60991751917456,83.30519330656722,-12.159595728526515,-16.481132726715515,-30.38544591081618,-34.36137634848344,-64.09731896322957,-68.09713909268423,14.420773127510978,13.893251152511443,-30.782180240859578,-29.66244283098486,-66.20534992257402,-66.94946263177346
51,5.2,-27.349875780069883,-25.665465611240627,31.71893315908164,33.343924925507984,73.89841657493318,76.05469059059817,39.289406862500364,29.40708679577755,31.808256212764075,49.848785454861016,76.71358979582982,82.89214950381478,-10.007979801441346,-13.593978926939075,-29.895677214181838,-33.53086608032845,-61.792656183251516,-66.05430063942723,16.792509120984707,16.64938911378556,-31.095640295429217,-30.270135552300527,-68.12058960225296,-68.32430722146317
52,5.3,-30.23080146970835,-27.50650843712547,31.768202504636474,31.7338189358313,74.8784037270811,76.04532929784381,39.289406862500364,37.868677114656826,31.808256212764075,32.52502069196249,76.71358979582982,77.46814394854923,-10.007979801441346,-11.94607133495436,-29.895677214181838,-32.03311570149572,-61.792656183251516,-63.192040440559275,19.274387356634314,18.298453467420128,-31.33579894564477,-32.208495984215595,-69.84580756625935,-70.66740162651945
53,5.4,-33.190117042971735,-28.92565774411566,31.79424539913732,30.994748908841842,75.67401264797442,76.6521542640016,36.214701282115406,36.219953000811344,31.80531995136064,32.428371971897526,76.2856427651633,77.39382661710526,-18.434948822922006,-11.464375051366341,-52.129275126605485,-34.67252488365688,-82.24534792862798,-70.08564880936864,21.864302742664176,20.66976487421384,-31.512853632058512,-32.71674366765429,-71.38298164287927,-72.33503819365356
54,5.5,-36.21470128211538,-33.44756508783908,31.80531995136064,28.865504215995838,76.2856427651633,76.96677438283164,33.190117042971735,35.58058586766573,31.79424539913732,34.801370695767545,75.67401264797442,78.07943245580022,-28.30075576600637,-27.136547947903054,-53.52162505473767,-51.092227690848226,-87.60991751917459,-84.24056194821377,24.55820344158342,24.151930345919702,-31.637137343341738,-35.68599223744021,-72.73351727914493,-73.70933481919896
55,5.6,-39.289406862500364,-37.344732754506914,31.808256212764075,29.676605507611182,76.71358979582982,77.15175124697845,30.230801469708375,33.52873062040363,31.768202504636474,33.25303130135579,74.8784037270811,77.1965126491073,-39.289406862500364,-28.10128204665071,-31.808256212764075,-50.715072892096636,-76.71358979582979,-86.85628029900698,27.349875780069883,24.00508909618801,-31.718933159081615,-33.845237091082126,-73.89841657493315,-75.07138307504376
56,5.7,-39.289406862500364,-40.18205052381718,31.808256212764075,30.761619169838653,76.71358979582982,79.81914607443989,27.349875780069883,30.713507475570374,31.71893315908164,31.70619714687066,73.89841657493318,76.08002203015259,-39.289406862500364,-37.3775209660348,-31.808256212764075,-33.80254330266683,-76.71358979582979,-76.22217456461729,30.23080146970835,27.838485010934807,-31.76820250463645,-33.02920284365357,-74.87840372708108,-76.31903855860827
57,5.8,-28.30075576600637,-41.17214923563167,53.52162505473762,33.30426772871313,87.60991751917456,79.46415756037614,24.558203441583448,30.030278619429804,31.637137343341763,33.40348184650582,72.7335172791449,75.1693015968537,-36.214701282115406,-36.49556389153612,-31.80531995136064,-33.215005298099356,-76.2856427651633,-76.94941476885516,33.190117042971735,30.48585503809713,-31.79424539913732,-32.6842443975972,-75.67401264797442,-77.26525028834278
58,5.9,-18.434948822922006,-27.19929604594599,52.129275126605485,50.07095441881753,82.245347928628,87.14041619179437,21.864302742664176,23.719166100157544,31.512853632058484,33.56837329513984,71.38298164287926,74.84832008310244,-33.190117042971735,-35.08943442598803,-31.79424539913732,-30.243032694144055,-75.67401264797442,-77.20319854311003,36.21470128211538,35.31554077540404,-31.80531995136064,-34.897565677684874,-76.2856427651633,-78.72480646009375
59,6.0,-10.007979801441346,-18.60008652823926,29.895677214181863,46.2821918672585,61.792656183251545,82.60270611711753,19.274387356634314,21.286703678580057,31.33579894564477,31.942311478466834,69.84580756625935,73.10219262685453,-30.230801469708375,-32.69200246300668,-31.768202504636474,-31.06870313657234,-74.8784037270811,-76.44503295038737,39.289406862500364,38.184946108279156,-31.808256212764075,-34.78059090654462,-76.71358979582979,-76.87712123726112
60,6.1,-10.007979801441346,-12.5413894554678,29.895677214181863,30.664753206960643,61.792656183251545,64.03555817893113,16.792509120984707,20.42615243969229,31.095640295429217,30.78289663146411,68.12058960225293,70.80993764305056,-27.349875780069883,-30.978674196194863,-31.718933159081615,-32.20233510556284,-73.89841657493315,-78.30207748444887,39.289406862500364,39.2770013860826,-31.808256212764075,-32.87290916614031,-76.71358979582979,-77.44979996237188
61,6.2,-12.159595728526515,-13.113183829293718,30.385445910816152,31.10521241326785,64.09731896322953,64.43879368068117,14.420773127510978,15.524240564396443,30.782180240859578,29.73029316406424,66.20534992257404,70.41714928591247,-24.558203441583448,-29.357737889474947,-31.637137343341738,-32.36516171581931,-72.73351727914493,-76.38515315746429,28.30075576600637,39.061152983398415,-53.52162505473764,-36.801729739651066,-87.60991751917459,-81.90979727279074
62,6.3,-14.420773127510978,-14.021100082641233,30.782180240859578,32.568829089679745,66.20534992257404,67.82066393080252,12.159595728526515,14.331099779907735,30.385445910816152,27.864229992922663,64.09731896322957,67.47286675057602,-21.864302742664176,-24.789960659766432,-31.512853632058512,-34.08873200971318,-71.38298164287927,-75.46556242246717,18.434948822922006,28.40805474592675,-52.12927512660551,-51.15358411128712,-82.245347928628,-84.9773134420808
63,6.4,-16.792509120984707,-16.603310650716413,31.095640295429217,32.777741071497424,68.12058960225293,70.08707590500123,10.007979801441346,11.657776569540879,29.895677214181863,27.605036566908797,61.792656183251545,66.26071626692857,-19.274387356634314,-22.62144036286026,-31.33579894564477,-34.01148670725494,-69.84580756625935,-73.7554116900466,10.007979801441346,18.475546073935536,-29.895677214181838,-50.28095813692405,-61.792656183251516,-81.08620148349654
