frame_idx,sim_time_s,peak_joint,peak_value
420,15.7750,fl_knee,0.1881
421,15.8080,fl_knee,0.1880
422,15.8410,fl_knee,0.1986
423,15.8740,fl_knee,0.1876
424,15.9070,fl_knee,0.1873
425,15.9400,fl_knee,0.1873
426,15.9730,fl_knee,0.1872
427,16.0060,fl_knee,0.1872
428,16.0390,fl_knee,0.1872
429,16.0720,fl_knee,0.1873
430,16.1050,fl_knee,0.1873
431,16.1380,fl_knee,0.1897
432,16.1710,fl_knee,0.1871
433,16.2040,fl_knee,0.1870
434,16.2370,fl_knee,0.1869
435,16.2700,fl_knee,0.1869
436,16.3030,fl_knee,0.1869
437,16.3360,fl_knee,0.1870
438,16.3690,fl_knee,0.1870
439,16.4020,fl_knee,0.1870
440,16.4350,fl_knee,0.1870
441,16.4680,fl_knee,0.1870
442,16.5010,fl_knee,0.1869
443,16.5340,fl_knee,0.1869
444,16.5670,fl_knee,0.1866
445,16.6000,fl_knee,0.1866
446,16.6330,fl_knee,0.1866
447,16.6660,fl_knee,0.1866
448,16.6990,fl_knee,0.1867
449,16.7320,fl_knee,0.1867
450,16.7650,fl_knee,0.1867
451,16.7980,fl_knee,0.1867
452,16.8310,fl_knee,0.1867
453,16.8640,fl_knee,0.1867
454,16.8970,fl_knee,0.1867
455,16.9300,fl_knee,0.1868
456,16.9630,fl_knee,0.1868
457,16.9960,fl_knee,0.1868
458,17.0290,fl_knee,0.1869
459,17.0620,fl_knee,0.1869
460,17.0950,fl_knee,0.1869
461,17.1280,fl_knee,0.1869
462,17.1610,fl_knee,0.1869
463,17.1940,fl_knee,0.1870
464,17.2270,fl_knee,0.1870
465,17.2600,fl_knee,0.1870
466,17.2930,fl_knee,0.1870
467,17.3260,fl_knee,0.1871
468,17.3590,fl_knee,0.1871
469,17.3920,fl_knee,0.1871
470,17.4250,fl_knee,0.1871
471,17.4580,fl_knee,0.1872
472,17.4910,fl_knee,0.1872
473,17.5240,fl_knee,0.1872
474,17.5570,fl_knee,0.1872
475,17.5900,fl_knee,0.1873
476,17.6230,fl_knee,0.1873
477,17.6560,fl_knee,0.1873
478,17.6890,fl_knee,0.1873
479,17.7220,fl_knee,0.1981
480,17.7550,fl_knee,0.1867
481,17.7880,fl_knee,0.1866
482,17.8210,fl_knee,0.1866
483,17.8540,fl_knee,0.1862
484,17.8870,fl_knee,0.1859
485,17.9200,fl_knee,0.1857
486,17.9530,fl_knee,0.1857
487,17.9860,fl_knee,0.1856
488,18.0190,fl_knee,0.1856
489,18.0520,fl_knee,0.1856
490,18.0850,fl_knee,0.1856
491,18.1180,fl_knee,0.1856
492,18.1510,fl_knee,0.1856
493,18.1840,fl_knee,0.1856
494,18.2170,fl_knee,0.1857
495,18.2500,fl_knee,0.1857
496,18.2830,fl_knee,0.1857
497,18.3160,fl_knee,0.1856
498,18.3490,fl_knee,0.1854
499,18.3820,fl_knee,0.1855
500,18.4150,fl_knee,0.1852
501,18.4480,fl_knee,0.1846
502,18.4810,fl_knee,0.1842
503,18.5140,fl_knee,0.1841
504,18.5470,fl_knee,0.1840
505,18.5800,fl_knee,0.1839
506,18.6130,fl_knee,0.1837
507,18.6460,fl_knee,0.1834
508,18.6790,fl_knee,0.1833
509,18.7120,fl_knee,0.1832
510,18.7450,fl_knee,0.1832
511,18.7780,fl_knee,0.1832
512,18.8110,fl_knee,0.1831
513,18.8440,fl_knee,0.1830
514,18.8770,fl_knee,0.1830
515,18.9100,fl_knee,0.1829
516,18.9430,fl_knee,0.1830
517,18.9760,fl_knee,0.1830
518,19.0090,fl_knee,0.1831
519,19.0420,fl_knee,0.1831
520,19.0750,fl_knee,0.1831
521,19.1080,fl_knee,0.1832
522,19.1410,fl_knee,0.1832
523,19.1740,fl_knee,0.1833
524,19.2070,fl_knee,0.1833
525,19.2400,fl_knee,0.1833
526,19.2730,fl_knee,0.1834
527,19.3060,fl_knee,0.1834
528,19.3390,fl_knee,0.1834
529,19.3720,fl_knee,0.1835
530,19.4050,fl_knee,0.1835
531,19.4380,fl_knee,0.1835
532,19.4710,fl_knee,0.1836
533,19.5040,fl_knee,0.1836
534,19.5370,fl_knee,0.1834
535,19.5700,fl_knee,0.1833
536,19.6030,fl_knee,0.1831
537,19.6360,fl_knee,0.1830
538,19.6690,fl_knee,0.1828
539,19.7020,fl_knee,0.1828
540,19.7350,fl_knee,0.1828
541,19.7680,fl_knee,0.1828
542,19.8010,fl_knee,0.1828
543,19.8340,fl_knee,0.1829
544,19.8670,fl_knee,0.1830
545,19.9000,fl_knee,0.1830
546,19.9330,fl_knee,0.1830
547,19.9660,fl_knee,0.1830
548,19.9990,fl_knee,0.1830
549,20.0320,fl_knee,0.1831
550,20.0650,fl_knee,0.1831
551,20.0980,fl_knee,0.1831
552,20.1310,fl_knee,0.1831
553,20.1640,fl_knee,0.1831
554,20.1970,fl_knee,0.1832
555,20.2300,fl_knee,0.1832
556,20.2630,fl_knee,0.1832
557,20.2960,fl_knee,0.1832
558,20.3290,fl_knee,0.1832
559,20.3620,fl_knee,0.1832
560,20.3950,fl_knee,0.1833
561,20.4280,fl_knee,0.1833
562,20.4610,fl_knee,0.1833
563,20.4940,fl_knee,0.1833
564,20.5270,fl_knee,0.1833
565,20.5600,fl_knee,0.1833
566,20.5930,fl_knee,0.1833
567,20.6260,fl_knee,0.1833
568,20.6590,fl_knee,0.1833
569,20.6920,fl_knee,0.1833
570,20.7250,fl_knee,0.1833
571,20.7580,fl_knee,0.1834
572,20.7910,fl_knee,0.1834
573,20.8240,fl_knee,0.1834
574,20.8570,fl_knee,0.1834
575,20.8900,fl_knee,0.1834
576,20.9230,fl_knee,0.1834
577,20.9560,fl_knee,0.1834
578,20.9890,fl_knee,0.1834
579,21.0220,fl_knee,0.1834
580,21.0550,fl_knee,0.1834
581,21.0880,fl_knee,0.1835
582,21.1210,fl_knee,0.1835
583,21.1540,fl_knee,0.1835
584,21.1870,fl_knee,0.1835
585,21.2200,fl_knee,0.1835
586,21.2530,fl_knee,0.1835
587,21.2860,fl_knee,0.1835
588,21.3190,fl_knee,0.1835
589,21.3520,fl_knee,0.1835
590,21.3850,fl_knee,0.1835
591,21.4180,fl_knee,0.1836
592,21.4510,fl_knee,0.1836
593,21.4840,fl_knee,0.1836
594,21.5170,fl_knee,0.1836
595,21.5500,fl_knee,0.1836
596,21.5830,fl_knee,0.1836
597,21.6160,fl_knee,0.1836
598,21.6490,fl_knee,0.1836
599,21.6820,fl_knee,0.1836
600,21.7150,fl_knee,0.1836
601,21.7480,fl_knee,0.1837
602,21.7810,fl_knee,0.1837
603,21.8140,fl_knee,0.1837
604,21.8470,fl_knee,0.1837
605,21.8800,fl_knee,0.1837
606,21.9130,fl_knee,0.1833
607,21.9460,fl_knee,0.1830
608,21.9790,fl_knee,0.1830
609,22.0120,fl_knee,0.1828
610,22.0450,fl_knee,0.1828
611,22.0780,fl_knee,0.1828
612,22.1110,fl_knee,0.1828
613,22.1440,fl_knee,0.1828
614,22.1770,fl_knee,0.1828
615,22.2100,fl_knee,0.1828
616,22.2430,fl_knee,0.1828
617,22.2760,fl_knee,0.1828
618,22.3090,fl_knee,0.1828
619,22.3420,fl_knee,0.1828
620,22.3750,fl_knee,0.1828
621,22.4080,fl_knee,0.1828
622,22.4410,fl_knee,0.1829
623,22.4740,fl_knee,0.1829
624,22.5070,fl_knee,0.1829
625,22.5400,fl_knee,0.1829
626,22.5730,fl_knee,0.1829
627,22.6060,fl_knee,0.1829
628,22.6390,fl_knee,0.1829
629,22.6720,fl_knee,0.1829
630,22.7050,fl_knee,0.1829
631,22.7380,fl_knee,0.1829
632,22.7710,fl_knee,0.1829
633,22.8040,fl_knee,0.1829
634,22.8370,fl_knee,0.1830
635,22.8700,fl_knee,0.1830
636,22.9030,fl_knee,0.1830
637,22.9360,fl_knee,0.1828
638,22.9690,fl_knee,0.1822
639,23.0020,fl_knee,0.1863
640,23.0350,fl_knee,0.1862
641,23.0680,fl_knee,0.1861
642,23.1010,fl_knee,0.1859
643,23.1340,fl_knee,0.1858
644,23.1670,fl_knee,0.1873
645,23.2000,fl_knee,0.1879
646,23.2330,fl_knee,0.1881
647,23.2660,fl_knee,0.1823
648,23.2990,fl_knee,0.1808
649,23.3320,fl_knee,0.1806
650,23.3650,fl_knee,0.1806
651,23.3980,fl_knee,0.1805
652,23.4310,fl_knee,0.1805
653,23.4640,fl_knee,0.1805
654,23.4970,fl_knee,0.1805
655,23.5300,fl_knee,0.1805
656,23.5630,fl_knee,0.1806
657,23.5960,fl_knee,0.1806
658,23.6290,fl_knee,0.1807
659,23.6620,fl_knee,0.1807
660,23.6950,fl_knee,0.1808
661,23.7280,fl_knee,0.1808
662,23.7610,fl_knee,0.1809
663,23.7940,fl_knee,0.1810
664,23.8270,fl_knee,0.1810
665,23.8600,fl_knee,0.1811
666,23.8930,fl_knee,0.1811
667,23.9260,fl_knee,0.1812
668,23.9590,fl_knee,0.1914
669,23.9920,fl_knee,0.1933
670,24.0250,fl_knee,0.1808
671,24.0580,fl_knee,0.1805
672,24.0910,fl_knee,0.1804
673,24.1240,fl_knee,0.1803
674,24.1570,fl_knee,0.1803
675,24.1900,fl_knee,0.1803
676,24.2230,fl_knee,0.1803
677,24.2560,fl_knee,0.1803
678,24.2890,fl_knee,0.1803
679,24.3220,fl_knee,0.1803
680,24.3550,fl_knee,0.1804
681,24.3880,fl_knee,0.1804
682,24.4210,fl_knee,0.1802
683,24.4540,fl_knee,0.1803
684,24.4870,fl_knee,0.1802
685,24.5200,fl_knee,0.1801
686,24.5530,fl_knee,0.1800
687,24.5860,fl_knee,0.1799
688,24.6190,fl_knee,0.1799
689,24.6520,fl_knee,0.1799
690,24.6850,fl_knee,0.1799
691,24.7180,fl_knee,0.1800
692,24.7510,fl_knee,0.1800
693,24.7840,fl_knee,0.1800
694,24.8170,fl_knee,0.1801
695,24.8500,fl_knee,0.1801
696,24.8830,fl_knee,0.1802
697,24.9160,fl_knee,0.1803
698,24.9490,fl_knee,0.1803
699,24.9820,fl_knee,0.1804
700,25.0150,fl_knee,0.1804
701,25.0480,fl_knee,0.1805
702,25.0810,fl_knee,0.1805
703,25.1140,fl_knee,0.1805
704,25.1470,fl_knee,0.1805
705,25.1800,fl_knee,0.1806
706,25.2130,fl_knee,0.1806
707,25.2460,fl_knee,0.1806
708,25.2790,fl_knee,0.1807
709,25.3120,fl_knee,0.1807
710,25.3450,fl_knee,0.1807
711,25.3780,fl_knee,0.1807
712,25.4110,fl_knee,0.1807
713,25.4440,fl_knee,0.1807
714,25.4770,fl_knee,0.1807
715,25.5100,fl_knee,0.1808
716,25.5430,fl_knee,0.1808
717,25.5760,fl_knee,0.1808
718,25.6090,fl_knee,0.1808
719,25.6420,fl_knee,0.1808
720,25.6750,fl_knee,0.1883
721,25.7080,fl_knee,0.1885
722,25.7410,fl_knee,0.1887
723,25.7740,fl_knee,0.1887
724,25.8070,fl_knee,0.1887
725,25.8400,fl_knee,0.1887
726,25.8730,fl_knee,0.1886
727,25.9060,fl_knee,0.1885
728,25.9390,fl_knee,0.1884
729,25.9720,fl_knee,0.1883
730,26.0050,fl_knee,0.1884
731,26.0380,fl_knee,0.1888
732,26.0710,fl_knee,0.1879
733,26.1040,fl_knee,0.1873
734,26.1370,fl_knee,0.1860
735,26.1700,fl_knee,0.1846
736,26.2030,fl_knee,0.1839
737,26.2360,fl_knee,0.1816
738,26.2690,fl_knee,0.1806
739,26.3020,fl_knee,0.1806
740,26.3350,fl_knee,0.1807
741,26.3680,fl_knee,0.1807
742,26.4010,fl_knee,0.1808
743,26.4340,fl_knee,0.1808
744,26.4670,fl_knee,0.1809
745,26.5000,fl_knee,0.1809
746,26.5330,fl_knee,0.1810
747,26.5660,fl_knee,0.1810
748,26.5990,fl_knee,0.1811
749,26.6320,fl_knee,0.1811
750,26.6650,fl_knee,0.1811
751,26.6980,fl_knee,0.1811
752,26.7310,fl_knee,0.1812
753,26.7640,fl_knee,0.1812
754,26.7970,fl_knee,0.1812
755,26.8300,fl_knee,0.1812
756,26.8630,fl_knee,0.1812
757,26.8960,fl_knee,0.1812
758,26.9290,fl_knee,0.1813
759,26.9620,fl_knee,0.1813
760,26.9950,fl_knee,0.1813
761,27.0280,fl_knee,0.1813
762,27.0610,fl_knee,0.1813
763,27.0940,fl_knee,0.1813
764,27.1270,fl_knee,0.1813
765,27.1600,fl_knee,0.1813
766,27.1930,fl_knee,0.1814
767,27.2260,fl_knee,0.1814
768,27.2590,fl_knee,0.1814
769,27.2920,fl_knee,0.1814
