Time_Step,Time_s,FR_hip_effort_applied,FR_hip_angle_deg,FR_knee_effort_applied,FR_knee_angle_deg,FR_foot_effort_applied,FR_foot_angle_deg,BR_hip_effort_applied,BR_hip_angle_deg,BR_knee_effort_applied,BR_knee_angle_deg,BR_foot_effort_applied,BR_foot_angle_deg,BL_hip_effort_applied,BL_hip_angle_deg,BL_knee_effort_applied,BL_knee_angle_deg,BL_foot_effort_applied,BL_foot_angle_deg,FL_hip_effort_applied,FL_hip_angle_deg,FL_knee_effort_applied,FL_knee_angle_deg,FL_foot_effort_applied,FL_foot_angle_deg
21,0.42,-0.883349586981612,-16.31146021699934,-0.6280034720215809,38.291434102186884,0.9414,38.16531079391128,0.9414,20.903609418546594,-0.9414,53.9565198967698,0.9414,69.69149284876869,-0.34465518502189574,-8.284513503927009,0.6844762796166108,-38.679858030907575,-0.9414,-46.71924726776517,0.21879103716439918,12.030063934528313,0.9414,-40.57000034228479,-0.9414,-56.74835133150048
22,0.44,-0.4523997055298643,-16.31146021699934,-0.5847879800530016,38.56562957442412,0.9414,45.07171488636413,0.9414,22.759018555038292,-0.8340005496016709,48.2630382856567,0.9414,66.9251079049955,-0.40115357102072674,-6.459609152500499,0.7005718012547362,-37.869164647436776,-0.9414,-47.10355346979705,0.19143816327699598,13.882902558990128,0.919698199122495,-41.384246422077965,-0.9414,-56.74835133150048
23,0.46,-0.3754850074036077,-21.340565272348943,-0.58037735589664,38.11349462838946,0.9414,45.07171488636413,0.7589546780205079,26.05001382091821,-0.4173462199831275,41.35808360992987,0.9414,63.3100975842613,-0.26971287588408366,-6.341830349034676,0.6788933884549103,-37.801412108924886,-0.7006781758183245,-50.938478822129106,0.25174153805032456,14.149502772798114,0.7075265612271433,-41.13156652156575,-0.9414,-55.67646847468177
24,0.48,-0.43576619510023645,-21.77060679489596,-0.5834257889013037,37.81045038695436,0.9414,45.07171488636413,0.6010918745719886,29.64597442553097,-0.42731860477380135,39.56847277952752,0.9414,60.920486102773125,-0.20626131261681385,-6.9599673905248265,0.6733475669463687,-37.36580222689004,-0.6388444655138925,-53.03130731376137,0.34932737900171545,13.943172102062293,0.5886197303018019,-39.04066809064015,-0.9414,-53.245282590776334
25,0.5,-0.41639547047532577,-22.590280174513776,-0.5191534679578651,38.03369910321256,0.914841347235728,57.85609986734955,0.4793006665288555,29.64597442553097,-0.34976266122232436,39.56847277952752,0.5849252331135801,64.06933637656861,-0.16297571765953922,-7.801907270252034,0.6981305012636032,-37.60897644075167,-0.58675120117263,-54.92430645940401,0.3425369108529546,13.535667926161985,0.6761116567119658,-38.53106546293437,-0.9414,-51.32448386571872
26,0.52,-0.6522449096437739,-22.861169291210466,-0.5636687565833042,37.714892575252236,0.9414,57.85609986734955,0.5855667291282817,32.653961041055474,-0.4599345993656303,36.27110682315695,0.8338587643303602,67.76128944401233,-0.21814266345615824,-7.801907270252034,0.6972303232232067,-37.38882206799632,-0.6665828427830967,-54.92430645940401,0.5039168243098208,13.182907957864671,0.6312583674010227,-38.50974231548933,-0.9414,-49.319530692879404
27,0.54,-0.5665106096665373,-23.143268484439044,-0.6151305470840243,37.919442773590895,0.9414,62.446205284791155,0.7104946251623414,32.400368164067004,-0.5049589724946317,36.51104661602222,0.7669260337141802,67.8340747715076,-0.26954981713603643,-7.491367893908061,0.7522178382240144,-37.750833285936345,-0.7860997277567094,-54.92430645940401,0.40828708973342065,13.824747430283091,0.7462465965523073,-38.45400134357726,-0.9414,-49.319530692879404
28,0.56,-0.5432465394789625,-23.143268484439044,-0.6387826839603105,38.42555569776603,0.9363267396239192,64.3897452540757,0.7568213292495023,31.416645680915405,-0.5074898735125284,36.98179894494547,0.764411998035818,67.8340747715076,-0.3280096350715932,-7.224276191135119,0.7614211835446681,-37.77098986346246,-0.8617747574191034,-54.25274288903603,0.32384367475551556,14.457581704402948,0.7919982691763068,-39.47243497538143,-0.9414,-49.418793967183845
29,0.58,-0.5263486554904641,-23.143268484439044,-0.6155010764820646,38.55584769171325,0.9202052618444594,65.41146925548502,0.7654882542799895,31.416645680915405,-0.5060767186478285,37.202086904526844,0.7798420343560644,68.84363634616155,-0.3399910878798323,-6.518580903441444,0.7535133991760024,-38.168345014501284,-0.8693969196177903,-53.46288823031138,0.3173465538357893,15.342414712035852,0.785365150833216,-39.717634444196804,-0.9414,-49.418793967183845
30,0.6,-0.5311482927868119,-23.143268484439044,-0.6305999897796203,38.63076790481204,0.9413632163942899,65.5283599063632,0.7497702887131006,30.820581829487,-0.5048982917345035,37.25864996088345,0.7808158487698732,68.84363634616155,-0.3255074824849655,-6.396161621943712,0.7530828823052813,-38.16810778682595,-0.8473103956015396,-53.28069862467104,0.3383829195542864,15.499754689148578,0.7768818934883928,-39.85665212346914,-0.9414,-50.08491182301642
31,0.62,-0.665952035903891,-25.35021389256681,-0.37226306379758756,37.66735969671155,0.7494447201091652,66.36663664769073,0.8171324432433114,28.858748164706263,-0.5830702402823562,37.25864996088345,0.4970744608680201,68.8790381738753,-0.2544039062248429,-9.940108030346591,-0.17659499043351778,-39.857471895366594,-0.9414,-56.28151341483395,0.4078595508816826,15.41440922258672,0.904221833407416,-40.43878846329259,-0.9414,-50.45190246048781
32,0.64,-0.54434969629375,-26.250517859942956,-0.22625959234330573,35.29045754189322,0.6325604754030925,68.34478708081645,0.7998000027651048,27.79522859191278,-0.6688556976436747,38.34107929922208,0.5734426938193844,68.8790381738753,-0.051999660939380576,-14.794574457821598,0.19515380165815605,-48.626765928051825,-0.9414,-63.1657299392044,0.12506978354758191,15.41440922258672,0.915106685059342,-40.43878846329259,-0.9414,-50.446605671014964
33,0.66,-0.5381857407617018,-26.91486166932379,-0.254212432104095,34.75063569088593,0.6003325996262086,69.08633799401784,0.7629341859153769,27.620286155293538,-0.6969648939778289,38.917764848363404,0.7825141076266345,70.89419688332033,-0.05199850220698654,-16.81673268784143,0.2846623821565456,-50.97263603583419,-0.5714035543976459,-70.35749619151095,-0.028787039774740203,20.420596042716873,0.8943561781526325,-41.374878280342735,-0.9414,-50.446605671014964
34,0.68,-0.5082286625997541,-27.199309782227726,-0.31807292421888955,35.096524398231644,0.7195216159215941,69.75418707778235,0.7653300581020478,27.620286155293538,-0.7214010778376939,39.36870371614297,0.9073793436457417,68.46325832578353,-0.26498174691149645,-16.85888457048829,0.21179564106199728,-53.67602016078135,-0.7475431574489917,-73.2102224444179,0.0005088233639846396,21.514001151773225,0.9414,-41.39648201340271,-0.9414,-50.446605671014964
35,0.7,-0.4610382620464262,-27.56817871483034,-0.3242048909324047,35.31923611503689,0.8536126371217955,68.62319382553808,0.7080353255024715,27.76854292039474,-0.7665779981904574,39.587310227315996,0.9069052241829053,67.81222776985761,-0.2006600293933856,-16.409181019052365,0.2342183826166278,-53.67602016078135,-0.6098141317117487,-74.37788041545406,0.11852455912091563,21.316225211909718,0.9414,-41.69450515942464,-0.9414,-53.91677900760548
36,0.72,-0.5792683467844106,-28.82606446705522,-0.28992446964176277,35.292551054838256,0.9239695743254788,68.3349363130946,0.5767203386240242,27.311682136447807,-0.7733536345064844,40.006999415702936,0.7948562990302185,67.70615376494251,-0.4611734051814602,-17.958179272915125,0.2671201321973249,-55.212067859475724,-0.7727417545519598,-78.15851527996524,0.5217977893777227,20.680843724110527,0.9414,-42.3760546601294,-0.9414,-54.81565144172884
37,0.74,-0.5995746301157183,-29.26485916644353,-0.32769358117309044,35.267549347613524,0.9414,67.49195761033285,0.5643952967658419,27.311682136447807,-0.7674161158944428,40.1869143652227,0.797044286710618,67.60314548782459,-0.5965282463893788,-21.089825779986455,0.26970043319521436,-55.85066184288842,-0.8374092371735107,-78.9494464693052,0.5303400347875953,20.680843724110527,0.9414,-42.3760546601294,-0.9414,-56.6986950293435
38,0.76,-0.6140585114349669,-29.30761550403096,-0.3411694166710926,35.345623716108726,0.9297334866726618,67.16705989145207,0.5545888165795358,26.9761043155572,-0.7654129715004762,40.22588439453859,0.7698228670343392,67.60937308642343,-0.5829263283660912,-21.378208585724984,0.28885628957320353,-55.98423079820315,-0.8456915029659645,-79.14302014571554,0.5284614688681087,18.81172651771828,0.9414,-43.22547448576266,-0.9414,-56.98317872178273
39,0.78,-0.6321402562698774,-29.28463692939306,-0.33920913849497686,35.37595881508721,0.909360243411848,67.18426712672137,0.5546754838659367,26.992165040912962,-0.7657073460140124,40.227454052917274,0.7523745485938137,67.85301784758012,-0.5825221304303335,-21.611133608208647,0.2879882038842249,-56.36537529572555,-0.8644338406270355,-79.0920675512593,0.517830678002339,18.71339473247187,0.9414,-43.62283349852622,-0.9414,-56.953242665051604
40,0.8,-0.6394533981471249,-29.149525261476974,-0.3339600209401945,35.36704635518078,0.9008913184691156,67.35603619408167,0.5554771104362576,26.99412787220543,-0.761563990810565,40.22511524236102,0.746521445159205,68.08087999258126,-0.5843054815352065,-21.72031232238945,0.28536487977741776,-56.39517458360771,-0.8750309673985601,-78.97539433896786,0.5105939872956443,18.734948900065525,0.9414,-43.64840422622892,-0.9414,-56.78881874274709
41,0.82,-0.7467915594437793,-30.021878511795375,-0.5416802208819004,36.273366889314524,0.8679881225426453,67.84227576651304,0.6429636870663515,25.196182504094715,-0.50092725265357,39.524993649878404,0.630578660696863,67.80947624865047,-0.9414,-23.624686373672677,0.9414,-54.1804307143762,-0.6662533239972468,-75.85968210222565,0.9366009437694971,18.578032043004352,0.8208881146767728,-42.72584741846363,-0.9414,-56.28527646384545
42,0.84,-0.6050251476035828,-31.409662239725147,-0.5124179449276104,37.167681427831766,0.7382603905599942,68.32954764525232,0.6606822678525581,24.695838493280878,-0.3430849448406501,38.15244243926414,0.720742221003665,68.40391661472485,-0.9414,-24.75486246045283,0.726170793640373,-50.58454759131051,-0.9414,-73.38276587239504,0.9229320865907281,17.16899035722568,0.6101169926060571,-40.931933823271855,-0.9414,-55.9745154575357
43,0.86,-0.6109436858813206,-32.21390440667265,-0.588961221286389,37.779600961891504,0.738995911447534,69.26485891206387,0.5776076702726329,23.48376995175309,-0.30585349080118235,36.276046917787795,0.7049192610202505,68.15250784911659,-0.9414,-25.0327571883894,0.6897765870832129,-50.58454759131051,-0.9414,-70.2623510454334,0.8465050483845442,17.13538977849225,0.6207001733373775,-39.096065846268324,-0.9414,-54.20608469541281
44,0.88,-0.5813437645164405,-32.7142296009306,-0.5846828953732696,37.96649307257148,0.7768222129498297,69.57967195408811,0.5937348250076676,23.48376995175309,-0.3782421457229228,35.55554431395685,0.6947040324312697,68.06956652790095,-0.9414,-24.993708881167716,0.7231074305087262,-40.36069473926562,-0.9414,-70.2623510454334,0.7243372435853085,17.818653337003603,0.6948059052963618,-38.93494042059236,-0.9414,-54.73276971977228
45,0.9,-0.5640847783961928,-32.85140689319104,-0.635674155488807,37.96649307257148,0.8583344199087724,69.41246885415184,0.5667475261259245,23.64796276137183,-0.42002001842876996,35.591114756629615,0.6806143009514447,68.0470158134112,-0.9414,-25.154441226757683,0.7430852457497962,-40.04082524361845,-0.9118254808181169,-67.08942949423266,0.7416913302425127,17.818653337003603,0.7118115512177243,-39.1854887969083,-0.9414,-56.46562096417995
46,0.92,-0.5490932001347498,-32.85140689319104,-0.6045206070530371,38.392131869406676,0.932263411258257,68.39388330231905,0.37228465902206104,23.652018706061742,-0.4571224239494018,36.06710484534492,0.6151001084676773,67.785359910077,-0.9414,-25.154441226757683,0.7092867399163172,-39.89893786866226,-0.9271527302186416,-67.32358667872924,0.7040459540828077,19.68027827333068,0.7738893333590443,-39.72882752236217,-0.9414,-59.396255001884725
47,0.94,-0.5118433773816283,-33.50014020513779,-0.6009810600928647,38.343400820185,0.9414,67.61524082333283,0.3692919644430877,23.367924055005037,-0.46271693961006866,36.436629190136266,0.5879320685906413,67.86959328898358,-0.9414,-26.185676826006006,0.6930614787704377,-39.567382207659996,-0.9180076080426235,-67.37162467965554,0.7603147128080129,20.83058401422089,0.7668580940047571,-39.986649203657606,-0.9414,-60.74884891590919
48,0.96,-0.5221826415258005,-33.50272068370939,-0.5746797240280763,38.308829424060505,0.9414,66.76703701989945,0.3328893096110024,23.473105461533297,-0.45555899543452494,36.55214738947077,0.5911854211819678,68.17858027927014,-0.9414,-27.005321221079548,0.7048769490203969,-39.49833302517558,-0.8858705223476908,-67.41095681903943,0.8621255037167158,21.096881607656606,0.7564868036311788,-39.994266490130215,-0.9414,-62.21525467333586
49,0.98,-0.550075655391574,-33.322618998684405,-0.5819215209220538,38.16408382653994,0.9414,66.64619379111892,0.3331420590048717,23.641313070172643,-0.4550158245939747,36.56626296239067,0.5954192313345171,68.19829812306202,-0.9414,-27.16681748545469,0.706252868102473,-39.49210612577797,-0.891640736111635,-67.41095681903943,0.8369416361548888,20.78661066622445,0.75756419161976,-39.99361420927501,-0.9414,-62.25433660489779
50,1.0,-0.5446357837906952,-33.316464229722826,-0.5851303714397584,38.17610473960863,0.9414,66.73749310630464,0.34389637029391673,23.64091971252683,-0.45494702075931165,36.567577609351815,0.5980785582242532,68.1867421711945,-0.9414,-27.09936397656696,0.7074939004421469,-39.49855402050715,-0.9052136907150288,-67.74478434335137,0.8069465232133229,20.812796257743273,0.7581394523383516,-39.993614209284374,-0.9414,-62.25018829059414
51,1.02,0.1841510349234845,-31.677544386362268,0.6436004145282581,39.22321715600548,0.9414,69.45519483386656,-0.11441657819592588,24.05941486045367,-0.6965615865040528,37.52238363143693,0.6237436478020922,67.6830388629963,-0.5987234535878645,-27.266779713537787,0.3250960747922632,-39.49855402050715,-0.26038374220640026,-68.61997306811762,0.8439136767202575,21.840565391193582,0.802603659500153,-39.99417129690341,-0.9357419771915179,-62.23283934203137
52,1.04,-0.01932932035048665,-29.458706148808655,0.21242319761287187,47.96056724463259,0.46531832382925353,73.3507348911945,-0.12243409587802265,25.188974121414255,-0.7896326263862901,38.73678918815847,0.7223092382426733,67.40600703494673,-0.42363577129260443,-27.564820956560315,0.2525653315636367,-35.94951794646302,-0.4862584546708727,-69.9284066810332,0.753963334026512,23.250703994524507,0.8506049742317245,-40.62080194029134,-0.6980846641827938,-64.7108852859667
53,1.06,0.01486216809309597,-29.325467611230007,0.014638527050565953,51.23971733968814,0.5637172749839522,80.10545835487915,-0.08300743068300007,25.715144558322326,-0.7707910406732479,38.73678918815847,0.8166305381171834,65.87290727370028,-0.4648730540899847,-30.586624981998003,0.27107059051564725,-35.07299277070049,-0.44653828989776656,-71.31207057621506,0.6240455778864864,24.107659483334817,0.8564456395035683,-40.93755762761013,-0.7295623453759064,-67.33021966068654
54,1.08,0.09643930592473597,-29.519043392027164,-0.0253361847983245,52.5467525302773,0.4068726161246561,82.19081121700157,-0.0252564625471155,25.577157563546557,-0.7393602498486391,38.73678918815847,0.8066662429590425,64.95376075799184,-0.4435114966093903,-30.826156656644567,0.2925738963747373,-34.83769369897649,-0.49290125541228785,-71.73459019207934,0.48262651109581,26.29778581630224,0.8759505991870896,-41.16125265178688,-0.7931282004799407,-68.05477627567089
55,1.1,0.13628448907674304,-29.849249056207917,-0.018854377298879867,52.81288824535982,0.35187678372233333,84.012994741119,0.013245505694106662,25.28367324991991,-0.7105874934365907,39.653638661683914,0.7791623488650387,64.82976491962553,-0.45114295934759013,-31.209652620585196,0.29546500632513173,-34.79187081193031,-0.5560001805908539,-71.73459019207934,0.44762720177746174,27.444061907658668,0.8887981560732557,-41.272329371489334,-0.834088531853571,-67.77538387909586
56,1.12,0.4874380719590964,-26.17988700940834,0.034983727036568574,52.46179647676541,0.19604817583091255,84.012994741119,-0.24135601911545823,25.08015837990706,-0.6769539925638246,39.131020886148086,0.7708121183061662,64.140564761046,-0.350319220418971,-31.209652620585196,0.3414296249471313,-34.83636994351939,-0.47604570611529873,-71.51304045740264,0.6178850910399336,28.510668522895934,0.7995289682594319,-40.95286208072371,-0.9414,-67.07163488175814
57,1.14,0.2654201449404331,-24.698526221211576,0.04754969761770088,51.57516336978068,0.23252139276063483,81.89933565494627,-0.15296422316902236,24.606405534307996,-0.6907004589999208,39.004948664664695,0.77929065434217,64.140564761046,-0.36329467826489087,-29.783217624635515,0.3264821656042558,-35.14767587870281,-0.5128814025471711,-71.37271114502765,0.6166299870688119,28.941432598556638,0.8377608964196231,-40.8355992485384,-0.8623756765792157,-67.05870141275926
58,1.16,0.3279225749254024,-22.85229313334574,0.020149810714157647,51.57056444826744,0.21947865338763356,81.51777447258507,-0.14662939051105914,24.032220861141823,-0.6932565964913021,39.01622480646578,0.7939988475284407,64.140564761046,-0.3823271864829478,-29.369114081698026,0.32806878386340116,-35.13553124820073,-0.5071253730826891,-71.37271114502765,0.6021421994490682,29.253387605760857,0.842448371023131,-40.91015352554872,-0.8498813189503609,-67.2782450348826
59,1.18,0.34967032222492794,-22.841475689610107,0.016414873836598887,51.57056444826744,0.21357763674906885,81.44017551790728,-0.1724155463941961,23.915870960942485,-0.6924704166391533,39.052140748534256,0.7914034856982444,63.49242927642994,-0.3695836165813207,-29.17645330036047,0.32771465249803394,-35.13329278330794,-0.49506472063628304,-71.24140691665578,0.6138770818347059,29.33164770482369,0.8391211409051348,-40.929952580952026,-0.8619785679023806,-67.6815452153564
60,1.2,0.3384476162263698,-22.676705953452295,0.018119129673026278,51.57056444826744,0.22387614290585728,81.42727118144376,-0.19584617639627924,24.0989122522798,-0.6947230031631403,39.05768911585097,0.7878609904699414,63.48692534984601,-0.3557114943543759,-29.21313767429026,0.3278310947826118,-35.130071141809225,-0.48217827583825074,-71.33480622825154,0.6277074396588997,29.33164770482369,0.8377335890862304,-40.9250615598306,-0.869441375261104,-67.66815390779652
61,1.22,0.7303571385856149,-22.676705953452295,-0.9414,47.36554003548145,-0.5580181774465114,77.26344589632215,-0.36401309747095106,24.16832198224451,-0.4921951750143765,38.028040269886866,0.8770865145399575,62.75355159465378,-0.17399510393555573,-29.118797327920745,0.5628637370650854,-35.130071141809225,-0.2749469542001737,-71.94468040510516,0.8513336019132827,29.639030062625125,0.5208435582138357,-39.76571189934631,-0.9414,-67.03235528978169
62,1.24,0.47000680931763383,-17.50492131179323,-0.6644681729062729,43.46999998497581,-0.05071424376821443,70.38216668346391,-0.14632677411774792,22.947765069511092,-0.3279572195516084,36.59403238450134,0.6836454870452655,61.90025409101313,-0.15980544472026764,-29.118797327920745,0.6084743399924951,-37.50852103898822,-0.2749444040205747,-72.64779829911409,0.6529631390583318,29.683485059935453,0.4633138765963106,-37.90617808260909,-0.8752526741365083,-66.78342157083893
