Time_Step,Time_s,FR_hip_effort,FR_knee_effort,FR_foot_effort,BR_hip_effort,BR_knee_effort,BR_foot_effort,BL_hip_effort,BL_knee_effort,BL_foot_effort,FL_hip_effort,FL_knee_effort,FL_foot_effort
17,0.34,-0.6342400492493713,-0.6731918303183737,3.009166440455363,0.502187940390924,-0.37748986307436283,2.21948196044997,-0.08423346076628623,0.5991101414084901,-2.6595154644018306,0.22801857362273398,0.6422013600540947,-0.9365288164776886
18,0.36,-0.5602981144868581,-0.6967964579358489,2.9922756516130162,0.6764764720137939,-0.4293243528162668,2.4860520176742753,-0.22503308857384766,0.6618429652226265,-2.6318869868079653,0.12201144119658902,0.5379094303712219,-0.8129546245232384
19,0.38,-0.5498194682239597,-0.7174251346757607,3.004210673948083,0.6689798308725708,-0.4525467930242781,2.4946812439786386,-0.2496955451038763,0.7113263887849852,-2.5864719185477134,0.1125520955876213,0.5716547159928387,-0.7575391126523743
20,0.4,-0.5850282907743584,-0.7268811149115407,3.015900076003577,0.6410003326284304,-0.4715976321895394,2.4343156750780244,-0.2088152534702457,0.7280143928987154,-2.5541045996040754,0.1489275017663745,0.5931312949368729,-0.7979134219016994
21,0.42,-0.9744476105801863,-0.6141851473410884,3.033520797558468,1.3967002609004364,-1.6462237931038635,1.8879693919382776,-0.21051309685672356,0.668946874150159,-2.2808882530082757,0.16951750828713796,0.8688730983430165,-0.8757094895365336
22,0.44,-0.9088415514810525,-0.5150532210224996,2.9394723470864546,1.226433823685554,-1.0486206943085783,2.262851349629588,-0.2864719982384345,0.49080341965828234,-2.192678807044965,0.14793013265671573,0.9179116001135773,-0.8954768472147687
23,0.46,-0.7114962397418247,-0.5688756855451962,2.705487766194633,1.0432313372171256,-0.7192479781332894,2.5534517782466253,-0.20269813897099198,0.5592056641153832,-1.5157883666575036,0.18336811183895266,0.8006487153411208,-0.9983288573563114
24,0.48,-0.7110275107587362,-0.6445363728519441,2.5610958648426005,0.900640972036632,-0.5756073282664275,2.6806354979440132,-0.08675999312150917,0.5485618316339816,-0.9934033507461404,0.1600722686911457,0.6440096028646473,-1.1804936911893202
25,0.5,-0.8335606036076832,-0.6249939785071864,2.6379311310448417,0.8889342965063864,-0.5878160653522211,2.6383208013734256,-0.106367829772364,0.44774355363952745,-1.1242528307252584,0.17618955352951374,0.6376020875490518,-1.2274208585609645
26,0.52,-1.0764454683205738,-0.6282632146165656,2.650790182561344,0.9148112065943969,-0.7058001959095636,2.5800186505692664,-0.15963954691647386,0.6878858447792253,-1.026015818741156,0.32036173071107976,0.7057880845206607,-1.3163656634108531
27,0.54,-1.0329479992597708,-0.6713555125296774,2.6095528311553164,0.9555932885135314,-0.7523586498537622,2.577664488271856,-0.18600953787881047,0.7277460522277489,-1.0338499071771654,0.29577588037125674,0.7496059206114795,-1.2447529523816758
28,0.56,-0.9670903310377894,-0.6683875455896591,2.620283230229594,1.0138376568864746,-0.7563103825708124,2.601686425175813,-0.1963322625603873,0.7160623873518775,-1.072975779798372,0.29619032707755377,0.7606969023522544,-1.174753316118036
29,0.58,-0.9056983078501695,-0.6582293236773742,2.6336942537127164,1.0699338309733837,-0.750172599685116,2.6360001986744903,-0.2116115412447316,0.6963015577493353,-1.1171018452146582,0.2913216709641284,0.7614180331199395,-1.1139697944381972
30,0.6,-0.8781435903094563,-0.6520338767756034,2.6309974869558705,1.0944303429889828,-0.7442259168713231,2.653691647883415,-0.22456460297327688,0.6858525840149523,-1.1447928793928537,0.27786593653788866,0.7556404453710587,-1.0665596119948884
31,0.62,-0.5746587964034071,-0.41529955156915155,1.9954231749116116,1.194460750957532,-0.8066823082718988,2.244815552280292,-0.29274187319659506,-0.26183339868744804,-2.2002709988156575,0.3651312363732169,0.9711910193880122,-1.1677332115566954
32,0.64,-0.2660118474829942,-0.2789309453161846,1.4993369768951297,1.121101173216488,-0.8264363598167415,2.203333889515746,-0.4891746801309943,0.22411235519395362,-1.6567484556834557,0.2457963383086827,0.9783074668503503,-1.2847299604345268
33,0.66,-0.3607854389081057,-0.44224883417403693,0.9508115196557902,0.762891754682775,-0.8373695367555054,2.242730983448811,-0.22967504685889223,0.5067837706046407,-1.2416307297687914,0.25681394975831057,0.81080313000222,-1.5801114663843767
34,0.68,-0.4984838235142493,-0.5118616389483721,0.9637579199323636,0.46118760495628797,-0.7523070829226042,2.344220780655255,-0.1966798381618023,0.49706406886119814,-0.8845934874890768,0.27788865166886173,0.7043363343564517,-1.8048356338575882
35,0.7,-0.720130998479782,-0.5408629334185835,1.0304914812845911,0.38736552287551895,-0.8092835256048553,2.25621208558611,-0.18900034925048473,0.5121535282609334,-0.9494898466098913,0.3525420310283518,0.7375461755662408,-1.8466568324899915
36,0.72,-0.692097805269731,-0.4505120116260277,1.15007459082342,0.42007708005771927,-0.9381385623326532,1.8187635531177153,-0.6965513677921292,0.4608038615689443,-1.5797597476049854,0.8075337649978718,0.8645298945211504,-1.8585309602206075
37,0.74,-0.6625454576834455,-0.4396457397625162,1.009063833685222,0.4947447463467968,-0.9512900905966648,1.6611814289741071,-0.6699811960459029,0.4348256445793418,-1.7670935890060657,0.7606701247928066,0.8949007116099919,-1.9566230976844114
38,0.76,-0.6434945119474084,-0.42278008455168425,0.8314509901855979,0.5345757462133295,-0.9304484850174274,1.548386952988663,-0.6885907157567123,0.40339395575459164,-1.9393904295425828,0.6672490909638291,0.9010014723646381,-2.0889367301286583
39,0.78,-0.5719964981104874,-0.3406590159901976,0.2982711017096331,0.5629241260741368,-0.8932549892723789,1.466110196747564,-0.6800780854879529,0.39181460727605216,-2.0605738750072913,0.62044954970887,0.8973630665966903,-2.2012749823403763
40,0.8,-0.6253721628572442,-0.36979489208909566,0.6922998940740934,0.5532649405872837,-0.9095567458493539,1.4217502761700125,-0.6562461465248587,0.37413524826932676,-2.085917038754023,0.6293753035538624,0.8683422007538871,-2.2590080272008453
41,0.82,-0.6311115099327033,-0.6099145546091651,0.6881564703048499,0.557298146101789,-0.7805981253630729,1.2481421843623197,-1.3543785516634725,1.4090232096369175,-1.7120200338485392,1.1160422608009464,0.6840203076815166,-2.3797003844018
42,0.84,-0.5813015107853717,-0.6687374123481363,0.6631612531795772,0.6431222404146282,-0.5590240260949997,1.2513295534796167,-1.213692448495577,0.8956818478984723,-2.1069743045765215,1.2065828782772123,0.5833661402943655,-2.443952180090388
43,0.86,-0.5749992188553146,-0.6665853557617057,0.6403807176682184,0.6685733852515597,-0.4629532120113924,1.2217247412145016,-1.1620892286437419,0.6751888523347513,-2.3182318146312473,1.1204460831630527,0.5602446451460154,-2.3934517249821883
44,0.88,-0.6003008533050062,-0.6462473340503992,0.6028337556072958,0.6633319563181649,-0.5336767138050726,1.135576005956625,-1.1591100304129263,0.7378447941534179,-2.3262699654384758,0.9937290237992311,0.5725566779852316,-2.3423941208464854
45,0.9,-0.6212154031610982,-0.6432934049571214,0.5971802122305412,0.6532705777517467,-0.6043635606284287,1.0593044321320675,-1.1326949064776413,0.7835882406574743,-2.31123832972811,0.8960717057032013,0.5964335095759493,-2.2590084405988553
46,0.92,-0.5374040493987872,-0.6326967526640297,0.6316023184768731,0.49039797620020337,-0.664104236785306,0.9289229100112648,-1.0837882257945524,0.7547139559264605,-2.386700876442163,0.9430637821972923,0.6720216844899173,-2.053021576939853
47,0.94,-0.5355407689182128,-0.6094293533891534,0.6857922501623094,0.49723757593000756,-0.6815455975122524,0.8808208442940662,-1.0140733731343925,0.7210383760485255,-2.4135409507850913,0.8486449361845838,0.6806990525541566,-1.9407472231813272
48,0.96,-0.5698632172224714,-0.6055637807996055,0.7209907940274335,0.4652528886357878,-0.6663972398991816,0.8697628299850755,-0.9639041227364262,0.7328553995930178,-2.383737883315629,1.0022650818302408,0.6640574874614128,-2.0311251542413076
49,0.98,-0.579071573310186,-0.6215531331157883,0.7266397085800276,0.4514533799415804,-0.6690938202644404,0.8781975301869904,-0.960543757712264,0.7344523909805355,-2.364106200863288,1.012192165034893,0.6727269840526255,-2.0191159980053595
50,1.0,-0.5657088680092868,-0.6205274274533306,0.716869461931642,0.45440370808555186,-0.6731637530391819,0.8960533449718662,-0.9687371992235354,0.7360394068753868,-2.3475998093641817,1.0142039011241644,0.6697924593513043,-1.9985941018188602
51,1.02,-0.023145626483947745,0.27146912449286187,0.6361424366133202,-0.08416914379358445,-0.8687726500000478,0.9738754390010049,-0.7404945729774713,0.4651663765175801,-2.028523414103842,1.290687748122347,0.7565831015862339,-1.873546881730853
52,1.04,0.013618810140189591,-0.2426550102096861,0.5548948826919466,-0.16448882555970254,-0.9381949594119979,1.1149675621322197,-0.4534143346093087,0.44735512317151394,-1.1935702953284755,1.2969299147230884,0.8609962875259713,-1.6388116185567807
53,1.06,0.04580090596642197,-0.3257346313965219,0.41360701405080225,-0.15412737870682966,-0.860004504553853,1.2915546310263197,-0.47650824633082156,0.40403801116443494,-1.118009871405242,0.9950821481307941,0.8536976393678313,-1.6537532974470954
54,1.08,0.11313573666061316,-0.2698017859684774,0.31155808266052304,-0.12508955390140147,-0.8114767178620763,1.5159485548253284,-0.6825504787554384,0.548692705417764,-0.9038427012369177,0.681898351285155,0.8400919787231632,-1.6161701358245386
55,1.1,0.19387972140705712,-0.2854264901721835,0.3387294795411198,-0.0843006771866819,-0.7903543396247236,1.613976083302865,-0.7124507903856768,0.5228312770360339,-0.8747506624692245,0.642365726562544,0.8427211944457725,-1.5360224748512814
56,1.12,0.40509330560124623,-0.22516209056587666,0.1892096032840791,-0.38301421262183694,-0.7230349825140228,1.6469524127195005,-0.6474582906366478,0.5345163923703612,-0.7619690918666469,0.8212173474984317,0.7501134796421518,-1.58562443215521
57,1.14,0.4550016831233822,-0.2442272852378774,0.2157656899720371,-0.3499193504548139,-0.7449418429272379,1.6271936178170003,-0.6078019054672765,0.5335005518089071,-0.7677183244242011,0.8679859636931784,0.7823099023739364,-1.5275390553570625
58,1.16,0.4746239878894837,-0.25382390442885033,0.18626295188779846,-0.3809214479314199,-0.7499401344898283,1.6121010271036977,-0.5914071456209855,0.5410049587353103,-0.7536483420077782,0.8786749556642912,0.7832418792052138,-1.5527814158419702
59,1.18,0.43669770841872396,-0.24432136248497394,0.18424231205277086,-0.4108197391472169,-0.7551505945066602,1.5867516496539311,-0.5678789720539927,0.5514586178718913,-0.7448542393014902,0.8929608966627041,0.7772774680318331,-1.5894204305092483
60,1.2,0.41555829152634344,-0.23151037581384393,0.18023692231893917,-0.42046271500465915,-0.7635626689655357,1.5560422164300969,-0.5487006270347349,0.5603340444470023,-0.7514645050183602,0.9026936227337982,0.770195756896352,-1.6203552293520698
61,1.22,0.5858031989506589,-1.197198400377429,-0.5842226631049925,-0.5731304069453123,-0.5574424384218446,1.6089479087852225,-0.30128472783043675,0.7543797725491145,-0.5788101257454906,1.198121439694416,0.483234634009023,-1.7365482583121379
62,1.24,0.47022317716762985,-0.6747542804044742,-0.08345218767893448,-0.3303961745938814,-0.5140549476086851,0.6925945093883152,-0.3459329538641172,0.712300980334801,-0.5704465227863541,0.8720397329656231,0.5570090186780428,-1.4663234785894177
63,1.26,0.5317814013987688,-0.3755419776326271,0.22371385702907115,-0.1976761733490916,-0.22136920565372525,0.2901921074105014,-0.48455747833689594,0.4959261832236791,-0.4673395220940667,0.5839194419828609,0.5486363447802326,-1.2459505843889696
64,1.28,0.5299614272828106,-0.41489163125673945,0.40635049066866674,-0.2744067167180617,-0.2049672692535462,0.25408029628380885,-0.5067228164047325,0.32019841721003794,-0.2216013215139394,0.5111607965064132,0.5295885462839953,-0.7719498897345844
65,1.3,0.5258692114499391,-0.46769736861884115,0.4592714605636177,-0.2923405601079798,-0.1966688592645764,0.23418921825231082,-0.40124318518524715,0.2973575508075617,0.0032589462582342243,0.5132470731450837,0.5438865192890026,-0.8044053090324357
66,1.32,0.5900799406135607,-0.48313131558873,0.41207854574488423,-0.27154044602448263,-0.15071759872595453,0.12877827336827827,-0.36148304670380826,0.22207925940469886,0.07954105381943224,0.34499239292078054,0.5523326605637939,-0.7113354543405118
67,1.34,0.616711412935469,-0.4963892061799264,0.3903463517422561,-0.23014887560951586,-0.12663875263097268,0.11206518522655692,-0.3177386173621851,0.13505117023342705,-0.053670674722309575,0.26362047219486456,0.5498007506342575,-0.6856087718408752
68,1.36,0.6263191565058166,-0.4971175713151182,0.36493523100924613,-0.21714264117920778,-0.10156155933331709,0.10430460220957885,-0.326561935441811,0.17654688159749365,0.11302319189756457,0.22442013309825165,0.5551386656738044,-0.689578609802495
69,1.38,0.6198981841350001,-0.4965058158981076,0.347595150283215,-0.21787705064673085,-0.10090004337508293,0.09982716404164371,-0.31759058034079574,0.19084632073034705,0.09049941880758983,0.23746860632203246,0.5607045476556928,-0.7107664446852128
70,1.4,0.6003042811546841,-0.49250406242430633,0.3403457514066308,-0.22458911327893377,-0.11395643669567716,0.05741672019312469,-0.28795124836557784,0.2106511421277183,0.07362125000311628,0.26263183811360674,0.565870506753616,-0.7350819185550564
71,1.42,0.30041017783367585,-0.5841160461852337,0.29656251104697484,-0.06599474120877458,0.10240839960341228,-0.014005802825429459,0.08845876796491295,0.38864070446066706,0.132543227068791,-0.0431986686438835,-0.35063730046325725,-0.6754258868027683
72,1.44,0.06436968174534591,-0.5964073948946989,0.09450917985437962,0.010907897405960557,0.09245430239833975,-0.011080406876321058,-0.01467173151427794,0.45918574652566063,0.11716276630058556,0.06400228300095959,-0.05945242563202413,-0.15270959784256188
73,1.46,-0.07886882652196454,-0.5080521161962501,0.018495927432818915,0.04705020326043441,0.07960379115560079,-0.011094903663286915,-0.06809245557996019,0.4528455803471428,0.03921950485601064,0.06860883842991881,-0.07597742702247012,-0.013204558674634326
74,1.48,-0.11375197663072951,-0.44080250206402316,0.003333507594188434,0.04736963971668544,0.07210094587941639,-0.00912952232898015,-0.06304775539445628,0.4363549228343448,-0.034284555407593675,0.05251289871000607,-0.07250382801061417,-0.0018363003027137836
75,1.5,-0.06880429450474783,-0.41774372581163705,0.012754501733134582,0.0283162915168923,0.06559463148827975,-0.00789289225950146,-0.04074053574873639,0.4365057014652407,-0.06723572655390675,0.03703525852574178,-0.07190845563727914,0.0003965121530254412
76,1.52,-0.04111696148740787,-0.46242335480138785,0.16585524266339907,0.02108101305866511,0.05073079645284892,-0.006211171442539937,0.22174828256713336,0.4381794961768854,-0.0052590657278277775,-0.037331283662890125,-0.08760011842220083,0.019283293224938575
77,1.54,0.025636849702323106,-0.5045370333010822,0.06485039319547081,-0.0074010226401456485,0.08482427314790289,-0.011650732961927812,0.011216140175059813,0.4657076324645846,0.02412592688725612,0.050831103272502315,-0.07842749926330532,0.014582128223464247
78,1.56,0.09404017566405977,-0.49100269665624846,0.024680741149477936,-0.010036330535038957,0.1016938627070571,-0.015856140631335947,-0.11168142145640014,0.4650641710393218,0.007519878308518441,0.05513587733152766,-0.07147943647541118,0.010943472945248556
79,1.58,0.13313296270051292,-0.47079045724261337,0.013666725572212823,-0.012495403712931629,0.10333219802435079,-0.017021616331269585,-0.153140069884286,0.4579511219326766,-0.02025698616697666,0.04809284627245656,-0.06543533310736312,0.008617712320891008
80,1.6,0.13351050168323042,-0.4588253572207517,0.01767927085381621,-0.014545808039287678,0.09889064800397926,-0.01573778187658867,-0.1294676922012954,0.4557179632112993,-0.037666126862592075,0.03353383859501604,-0.06326259399258041,0.008203409237883819
81,1.62,0.10414022070194687,-0.4859787219597922,0.21962298214395498,-0.015414200947070952,-0.06575050232411675,-0.002722098923587407,0.07240902228660226,0.19927783681150607,-0.07531811253692372,-0.3040310426215795,0.9906464977705545,0.9241721025032859
82,1.64,0.08420618640032103,-0.39178842221208676,0.2182778488717908,-0.023121965601661604,0.03238219773891489,-0.008741609832604497,-0.04070936271914479,0.27880664865131305,-0.027837483688229886,-0.05984893984329609,0.4419840747005638,0.3755988304549769
83,1.66,-0.025690855558630432,-0.18881988683475132,0.26014080528284567,-0.044129199535160236,-0.21803042722630642,-0.15054060607841174,-0.07675799587282522,0.13789861448929835,-0.17704273544522844,-0.13916680594455152,0.22599582627248116,0.06625263159791828
84,1.68,-0.055846339979451445,-0.18971409368524866,0.23047008818547376,-0.01905463960203182,-0.19962912382403217,-0.13866137922215332,-0.04306167721010938,0.13632698724671444,-0.19792567991299745,-0.16548873637280936,0.24097702787517344,0.0565257473119255
85,1.7,-0.06272743918387176,-0.20827009739128846,0.22987648148660422,-0.0266248606302449,-0.2172843585959341,-0.14909372772180596,-0.013703033249032867,0.14899899804061134,-0.1748038355058525,-0.15743355985381588,0.2567896796205851,0.07299377591645118
86,1.72,-0.16572178068537255,-0.21936643019729346,-0.04816049584398896,0.03326550540630448,-0.23937839697550534,-0.11463613936790967,0.10724661997751975,0.13587879806615047,-0.08710989939804889,-0.16611217585067478,0.2279397980999897,0.07837555069088878
87,1.74,-0.12486995850742108,-0.24776317686924887,0.2420459833072831,0.06567002361567671,-0.2421846771205526,-0.05192853024776711,0.032733202528966,0.14173896310448564,-0.09481624459936888,-0.15309449052736046,0.2334017258692716,0.07697345780223011
88,1.76,-0.09368059696908992,-0.2588209953980057,0.21736794730472458,0.08432857794259813,-0.2436281435477533,-0.013801720345988228,-0.015648059678487813,0.15055580720134126,-0.09875464212291529,-0.1439515302565479,0.23742151831250619,0.067667672375058
89,1.78,-0.08569132421511073,-0.26268858878589246,0.21134966515400333,0.0884566038959671,-0.24374350640675613,-0.00304713572401738,-0.028516712542377063,0.1543884051460392,-0.09810779616998264,-0.13994849557461783,0.24059935358593382,0.0659090642798581
90,1.8,-0.09348359134903372,-0.26089732202734106,0.21756016286462165,0.08317302626015843,-0.2435992922329735,-0.011893725017468104,-0.017101949458031288,0.15214168492129204,-0.09630860075349498,-0.14017698533882006,0.23940871397640784,0.06681456619124632
91,1.82,-0.20899880461824027,-0.4628960481552925,0.19249048191470125,0.07932961602009969,0.6914547134823446,0.7519441066544807,0.015920386369507628,0.31505768562093533,0.17994333063445347,-0.016843642826383773,-0.023701717813720907,-0.03488900949725776
92,1.84,0.027456091687510648,-0.5121634106829457,0.10326664233257393,-0.04824191279096743,0.19499077121965813,0.25539793783596587,0.061479094640754246,0.4446122961259862,0.07760333794082533,-0.005009700354820481,-0.07817167020814304,-0.001011426382281022
93,1.86,0.154220403870615,-0.4868615161967137,0.0072229299010427295,-0.07685396640393236,0.07514408769237668,0.021989316942564396,0.08095149073050016,0.4939396973922232,-0.055964154972779095,-0.04425177204845186,-0.03413198717640732,-0.003069133690331377
94,1.88,0.18871376157795405,-0.46049179872870416,-0.04204395134072131,-0.06711953512795067,0.07907193591929224,0.00861503302001615,0.07485611283900762,0.48999235818799514,-0.1398532465668435,-0.08643694066472386,-0.015986636233186274,-0.017202692969680328
95,1.9,0.1630347832387895,-0.4445038455657196,-0.04809425818490032,-0.04988289195718977,0.07767822982933414,0.003938230352543898,0.07489785484464395,0.4790418859907587,-0.15163360028318143,-0.09442841015640886,-0.009151425006590663,-0.020341076939647373
96,1.92,-0.14131823225287918,-0.4341585859727079,0.004392148136017848,0.00901001317813388,0.07234035893515081,0.01429830229771853,0.12135155046455234,0.4624048179899351,0.0157810907044848,-0.02852169410425364,-0.08701107564914572,0.001475291155406372
97,1.94,-0.008936243924971277,-0.4114861315929666,-0.010986313298413763,-0.052986891800700986,0.07606042617974673,0.007119303228319829,0.1033403003479022,0.45556642394346997,-0.07816056008355765,-0.0029920210190085943,-0.06889012449390876,-0.0014416082582436596
98,1.96,0.06383321616130061,-0.4128218554984064,-0.04796919109673281,-0.04261169216985354,0.08441843560874254,0.003326704021445054,0.06135459194224949,0.474011905014713,-0.12354225781690126,-0.003058155597629956,-0.0689441782667898,-0.0030479143942753195
99,1.98,0.08403173343273831,-0.4170596501014205,-0.06893446485959825,-0.028693148329539234,0.07119099596933454,0.0019118915871462472,0.02583226942837466,0.4737918151518015,-0.140733230575469,-0.03374763662765074,-0.008151906535072778,0.04598110300752045
100,2.0,0.07512593145290518,-0.4058803463729651,-0.05248685753482124,-0.020984792739426238,0.07156632715631063,0.0008530123315915461,0.008437782915465673,0.4609837148263815,-0.13209686685186287,-0.020852275175923567,-0.021736856465837423,0.02875309151931954
101,2.02,-0.23348150280636942,-0.3786658411816932,0.021470015430334,0.06624033321514355,-0.83602301426974,-0.04307000828847635,0.03828021664425377,0.3703433521771606,0.010371656461496709,0.03136798243183281,-0.009870160396816194,-0.053703969225278536
102,2.04,-0.021524595678163838,-0.3691303943068805,0.02789453905824124,-0.05277776113011892,-0.3134318217970169,-0.020823515657616587,0.034583076501299256,0.37586067602844475,-0.09086304885617552,0.017395037282108707,-0.00914026004291682,0.0437307048776617
103,2.06,-0.1234715515013215,-0.1544561354628884,0.02114449009128616,0.16960314521010472,-0.25310879547970366,0.1070279239726799,0.03330733552981392,0.2441719858656528,-0.21983314248911207,-0.05247178954518174,0.21405112376565746,0.09037846234811356
104,2.08,-0.16108735514306785,-0.17633687178205287,0.05712950498140773,0.14428102072362126,-0.24246013662786048,0.11518180889466412,0.038738741186958414,0.23928737271090683,-0.21662392493456442,-0.05071560016533502,0.19851364830839685,0.05734576707663089
105,2.1,-0.17598463277700405,-0.18280781045821798,0.05729872511674583,0.12718783499453162,-0.2716993750361457,0.09236487097575083,0.05282949359152318,0.25759200034635077,-0.1915674433377779,-0.033335271834876674,0.1881167399848076,0.04207147054061422
106,2.12,-0.21422878183490457,-0.18062211827867378,0.029648402317118516,0.16044497664341695,-0.27694292439675705,0.10477079865313821,-0.010364150071863226,0.29460964245693755,-0.19492850808550757,0.09738778228721853,0.21113680883662306,-0.04216601957512067
107,2.14,-0.21698888442591058,-0.18066670079560143,0.02843277127442073,0.17065656603874968,-0.2790481720828194,0.11359388575959331,-0.031576870349221756,0.29478975169364274,-0.2000987159634237,0.07603655704249274,0.2124337012779265,-0.03265415271194855
108,2.16,-0.2220308121364096,-0.180713850546328,0.03685986634553107,0.18263904520534488,-0.2774430962041139,0.11433061532223532,-0.029931231596774712,0.2911028113760957,-0.20679526900926723,0.07912196440457696,0.21427620892556495,-0.02328949579888731
109,2.18,-0.22201473830668894,-0.1796574228162691,0.03724266419666275,0.1814739272593284,-0.27743484731578494,0.11445932685172491,-0.028199129584396136,0.29108768639208904,-0.2052988122958566,0.08181386291209962,0.21495105554593288,-0.022633355068971822
110,2.2,-0.22446825986352054,-0.17932436021581527,0.037157515583625816,0.17942343383032602,-0.27775901731275476,0.11326641987078248,-0.026652658243774816,0.2911788014882897,-0.2046442166612415,0.083042608073255,0.21402684547715772,-0.02507752825940479
111,2.22,-0.02909928157344116,0.08796641175017392,-0.0069429598585390995,0.10437489667072467,-0.3470405325331616,-0.1119851129124031,-0.056108540791756756,-0.6395166544423188,-0.970227279185419,0.20417134583397428,0.3813165699402573,-0.044049317950898836
112,2.24,0.006494263333027425,0.08544535288013971,0.002665783247422421,0.011758987644459998,-0.4159347933645582,-0.07144338600147765,0.04807118707748392,-0.14303290550954317,-0.47375256266111543,-0.04756161710170681,0.453787212466754,-0.060371729970604776
113,2.26,0.0403642338335331,0.06593331230497798,0.0076341020932571,-0.0577647306127306,-0.4585803813133955,-0.009614856310699721,0.08139299344552486,-0.06230898257862094,-0.03061110258027988,-0.1633226747391879,0.4594448443059537,-0.06280554991233242
114,2.28,0.04014603852020365,0.07747660629125772,0.00669960459945762,-0.0721053925939498,-0.4722856225977024,0.014730515935321292,0.06515309991477976,-0.07884926144937426,-0.012099325584288306,-0.16231681418435545,0.461129151519264,-0.04123311059676352
