frame_idx,sim_time_s,peak_joint,peak_value
109,7.3930,bl_knee,0.3331
110,7.4260,bl_knee,0.2696
111,7.4590,bl_knee,0.2399
112,7.4920,bl_knee,0.1723
113,7.5250,bl_knee,0.2474
114,7.5580,bl_knee,0.2319
115,7.5910,bl_knee,0.2229
116,7.6240,fl_knee,0.3582
117,7.6570,fl_knee,0.4330
118,7.6900,br_knee,-0.4324
119,7.7230,br_knee,-0.3874
120,7.7560,br_knee,-0.3291
121,7.7890,br_knee,-0.3324
122,7.8220,fl_hip,0.4249
123,7.8550,br_knee,-0.2797
124,7.8880,fr_foot,-0.2261
125,7.9210,fr_hip,0.2303
126,7.9540,fr_hip,0.2372
127,7.9870,br_hip,-0.2393
128,8.0200,br_knee,-0.3613
129,8.0530,br_knee,-0.3849
130,8.0860,fl_knee,0.3274
131,8.1190,fl_knee,0.3503
132,8.1520,fl_knee,0.3321
133,8.1850,fl_knee,0.2673
134,8.2180,fl_knee,0.2541
135,8.2510,fl_knee,0.3303
136,8.2840,bl_foot,0.2023
137,8.3170,bl_foot,0.2207
138,8.3500,bl_foot,0.1708
139,8.3830,fr_knee,-0.1845
140,8.4160,bl_hip,0.3507
141,8.4490,fr_knee,-0.3619
142,8.4820,fr_knee,-0.2832
143,8.5150,fr_knee,-0.3321
144,8.5480,fr_knee,-0.3287
145,8.5810,bl_knee,0.3078
146,8.6140,fr_knee,-0.3024
147,8.6470,fr_knee,-0.3170
148,8.6800,fl_knee,0.1209
149,8.7130,fl_knee,0.1488
150,8.7460,fr_knee,-0.1734
151,8.7790,fr_knee,-0.1794
152,8.8120,fr_knee,-0.3542
153,8.8450,fr_knee,-0.3809
154,8.8780,bl_knee,0.3681
155,8.9110,bl_knee,0.3488
156,8.9440,bl_knee,0.3297
157,8.9770,bl_knee,0.3471
158,9.0100,bl_knee,0.2706
159,9.0430,bl_knee,0.2845
160,9.0760,bl_knee,0.1761
161,9.1090,bl_knee,0.1976
162,9.1420,bl_knee,0.2406
163,9.1750,bl_knee,0.2262
164,9.2080,bl_knee,0.2357
165,9.2410,fl_knee,0.4321
166,9.2740,br_knee,-0.4372
167,9.3070,br_knee,-0.3894
168,9.3400,br_knee,-0.3588
169,9.3730,br_knee,-0.3362
170,9.4060,br_knee,-0.3634
171,9.4390,fl_hip,0.2283
172,9.4720,br_knee,-0.2859
173,9.5050,fr_foot,-0.2069
174,9.5380,fr_hip,0.2332
175,9.5710,br_hip,-0.2235
176,9.6040,br_hip,-0.2382
177,9.6370,br_knee,-0.4035
178,9.6700,fl_knee,0.3396
179,9.7030,fl_knee,0.3259
180,9.7360,fl_knee,0.3629
181,9.7690,fl_knee,0.3432
182,9.8020,fl_knee,0.3022
183,9.8350,fl_knee,0.3386
184,9.8680,bl_foot,0.2365
185,9.9010,bl_foot,0.2005
186,9.9340,bl_foot,0.2164
187,9.9670,fr_knee,-0.1834
188,10.0000,fr_knee,-0.1853
189,10.0330,fr_knee,-0.3625
190,10.0660,fr_knee,-0.3317
191,10.0990,fr_knee,-0.2820
192,10.1320,fr_knee,-0.3300
193,10.1650,bl_knee,0.3089
194,10.1980,bl_knee,0.3189
195,10.2310,fr_knee,-0.3562
196,10.2640,br_knee,-0.1579
197,10.2970,fl_knee,0.1517
198,10.3300,fr_knee,-0.1635
199,10.3630,fr_knee,-0.1799
200,10.3960,fr_knee,-0.1805
201,10.4290,fr_knee,-0.3527
202,10.4620,bl_knee,0.3808
203,10.4950,bl_knee,0.3589
204,10.5280,bl_knee,0.3238
205,10.5610,bl_knee,0.3460
206,10.5940,bl_knee,0.3387
207,10.6270,bl_knee,0.2744
208,10.6600,bl_knee,0.2471
209,10.6930,bl_knee,0.1804
210,10.7260,bl_knee,0.2509
211,10.7590,bl_knee,0.2297
212,10.7920,bl_knee,0.2311
213,10.8250,fl_knee,0.3544
214,10.8580,fl_knee,0.4416
215,10.8910,br_knee,-0.4340
216,10.9240,br_knee,-0.3873
217,10.9570,br_knee,-0.3276
218,10.9900,br_knee,-0.3653
219,11.0230,fl_hip,0.4003
220,11.0560,br_knee,-0.2857
221,11.0890,fr_foot,-0.2326
222,11.1220,fr_hip,0.2212
223,11.1550,fr_hip,0.2369
224,11.1880,br_hip,-0.2369
225,11.2210,br_knee,-0.3678
226,11.2540,fl_knee,0.3366
227,11.2870,fl_knee,0.3266
228,11.3200,fl_knee,0.3524
229,11.3530,fl_knee,0.3439
230,11.3860,fl_knee,0.2671
231,11.4190,fl_knee,0.2593
232,11.4520,fl_knee,0.3414
233,11.4850,bl_foot,0.2009
234,11.5180,bl_foot,0.2190
235,11.5510,fr_knee,-0.1721
236,11.5840,fr_knee,-0.1897
237,11.6170,bl_hip,0.3656
238,11.6500,fr_knee,-0.3649
239,11.6830,fr_knee,-0.2889
240,11.7160,fr_knee,-0.3333
241,11.7490,bl_knee,0.2893
242,11.7820,bl_knee,0.3139
243,11.8150,fr_knee,-0.3090
244,11.8480,fr_knee,-0.3169
245,11.8810,fl_knee,0.1259
246,11.9140,fl_knee,0.1532
247,11.9470,fl_knee,0.1637
248,11.9800,fl_knee,0.1642
249,12.0130,fl_knee,0.1659
250,12.0460,fl_knee,0.1679
251,12.0790,fl_knee,0.1741
252,12.1120,fl_knee,0.1658
253,12.1450,fl_knee,0.1769
254,12.1780,fl_knee,0.1651
255,12.2110,fl_knee,0.1646
256,12.2440,fl_knee,0.1648
257,12.2770,fl_knee,0.1656
258,12.3100,fl_knee,0.1804
259,12.3430,fl_knee,0.1665
260,12.3760,fl_knee,0.1728
261,12.4090,fl_knee,0.1661
262,12.4420,fl_knee,0.1670
263,12.4750,fl_knee,0.1661
264,12.5080,fl_knee,0.1656
265,12.5410,fl_knee,0.1650
266,12.5740,fl_knee,0.1644
267,12.6070,fl_knee,0.1642
268,12.6400,fl_knee,0.1637
269,12.6730,fl_knee,0.1636
270,12.7060,fl_knee,0.1637
271,12.7390,fl_knee,0.1637
272,12.7720,fl_knee,0.1637
273,12.8050,fl_knee,0.1638
274,12.8380,fl_knee,0.1638
275,12.8710,fl_knee,0.1639
276,12.9040,fl_knee,0.1640
277,12.9370,fl_knee,0.1640
278,12.9700,fl_knee,0.1641
279,13.0030,fl_knee,0.1657
280,13.0360,fl_knee,0.1653
281,13.0690,fl_knee,0.1650
282,13.1020,fl_knee,0.1648
283,13.1350,fl_knee,0.1644
284,13.1680,fl_knee,0.1645
285,13.2010,fl_knee,0.1645
286,13.2340,fl_knee,0.1646
287,13.2670,fl_knee,0.1646
288,13.3000,fl_knee,0.1647
289,13.3330,fl_knee,0.1647
290,13.3660,fl_knee,0.1648
291,13.3990,fl_knee,0.1648
292,13.4320,fl_knee,0.1649
293,13.4650,fl_knee,0.1649
294,13.4980,fl_knee,0.1650
295,13.5310,fl_knee,0.1651
296,13.5640,fl_knee,0.1651
297,13.5970,fl_knee,0.1652
298,13.6300,fl_knee,0.1652
299,13.6630,fl_knee,0.1653
300,13.6960,fl_knee,0.1654
301,13.7290,fl_knee,0.1654
302,13.7620,fl_knee,0.1655
303,13.7950,fl_knee,0.1656
304,13.8280,fl_knee,0.1656
305,13.8610,fl_knee,0.1657
306,13.8940,fl_knee,0.1657
307,13.9270,fl_knee,0.1658
308,13.9600,fl_knee,0.1658
309,13.9930,fl_knee,0.1659
310,14.0260,fl_knee,0.1659
311,14.0590,fl_knee,0.1660
312,14.0920,fl_knee,0.1660
313,14.1250,fl_knee,0.1661
314,14.1580,fl_knee,0.1662
315,14.1910,fl_knee,0.1662
316,14.2240,fl_knee,0.1662
317,14.2570,fl_knee,0.1662
318,14.2900,fl_knee,0.1654
319,14.3230,fl_knee,0.1659
320,14.3560,fl_knee,0.1653
321,14.3890,fl_knee,0.1653
322,14.4220,fl_knee,0.1655
323,14.4550,fl_knee,0.1655
324,14.4880,fl_knee,0.1655
325,14.5210,fl_knee,0.1651
326,14.5540,fl_knee,0.1650
327,14.5870,fl_knee,0.1651
