Time_Step,Time_s,FR_hip_effort_applied,FR_hip_angle_deg,FR_knee_effort_applied,FR_knee_angle_deg,FR_foot_effort_applied,FR_foot_angle_deg,BR_hip_effort_applied,BR_hip_angle_deg,BR_knee_effort_applied,BR_knee_angle_deg,BR_foot_effort_applied,BR_foot_angle_deg,BL_hip_effort_applied,BL_hip_angle_deg,BL_knee_effort_applied,BL_knee_angle_deg,BL_foot_effort_applied,BL_foot_angle_deg,FL_hip_effort_applied,FL_hip_angle_deg,FL_knee_effort_applied,FL_knee_angle_deg,FL_foot_effort_applied,FL_foot_angle_deg
102,2.04,-0.021524595678163838,-25.504344726570803,-0.3691303943068805,35.350804122486224,0.02789453905824124,76.4874016455199,-0.05277776113011892,36.57691747444666,-0.3134318217970169,46.3664705349672,-0.020823515657616587,81.78057747329183,0.034583076501299256,-11.382484662487638,0.37586067602844475,-33.76835332538648,-0.09086304885617552,-64.81469758338558,0.017395037282108707,16.49665197863954,-0.00914026004291682,-30.176199138357692,0.0437307048776617,-69.83370334080976
103,2.06,-0.1234715515013215,-26.44501032458027,-0.1544561354628884,34.35538691088288,0.02114449009128616,76.48344212028971,0.16960314521010472,36.57691747444666,-0.25310879547970366,38.74854150721115,0.1070279239726799,80.09348391894062,0.03330733552981392,-11.382484662487638,0.2441719858656528,-33.197967403076554,-0.21983314248911207,-63.74712132389969,-0.05247178954518174,16.829425054513074,0.21405112376565746,-31.01952706916411,0.09037846234811356,-71.04263277275584
104,2.08,-0.16108735514306785,-26.10378498895696,-0.17633687178205287,34.00739171579371,0.05712950498140773,76.24609799166055,0.14428102072362126,37.53740170167758,-0.24246013662786048,35.411974518331476,0.11518180889466412,78.60044701747479,0.038738741186958414,-10.871586179476672,0.23928737271090683,-33.197967403076554,-0.21662392493456442,-62.622215941332335,-0.05071560016533502,17.449372428928932,0.19851364830839685,-32.09853030714027,0.05734576707663089,-71.21754774114264
105,2.1,-0.17598463277700405,-25.906247328168803,-0.18280781045821798,33.53174929872569,0.05729872511674583,76.17174538513973,0.12718783499453162,37.72418623921106,-0.2716993750361457,34.502390080809384,0.09236487097575083,78.22852090807493,0.05282949359152318,-10.82064116502219,0.25759200034635077,-32.14850581464546,-0.1915674433377779,-62.622215941332335,-0.033335271834876674,17.449372428928932,0.1881167399848076,-32.29677206893955,0.04207147054061422,-71.1420345377825
106,2.12,-0.21422878183490457,-26.532118796753675,-0.18062211827867378,33.11897279351878,0.029648402317118516,76.63056396857306,0.16044497664341695,37.87543268276131,-0.27694292439675705,34.291559791501705,0.10477079865313821,78.11188821931447,-0.010364150071863226,-10.82424401782128,0.29460964245693755,-32.33464435484519,-0.19492850808550757,-62.35048573400117,0.09738778228721853,17.90809479156049,0.21113680883662306,-32.52863830480957,-0.04216601957512067,-71.48345211349145
107,2.14,-0.21698888442591058,-27.477316266186687,-0.18066670079560143,33.11894337399898,0.02843277127442073,77.17343828301756,0.17065656603874968,37.68331527594038,-0.2790481720828194,34.28042337637117,0.11359388575959331,77.9624807959513,-0.031576870349221756,-10.488404004095745,0.29478975169364274,-32.44809225980909,-0.2000987159634237,-62.34945631669864,0.07603655704249274,17.90809479156049,0.2124337012779265,-32.78975072903211,-0.03265415271194855,-71.65335390916621
108,2.16,-0.2220308121364096,-27.86889200964803,-0.180713850546328,33.11894337399127,0.03685986634553107,77.28779453429205,0.18263904520534488,37.58099802574217,-0.2774430962041139,34.27770919029676,0.11433061532223532,77.95726334071537,-0.029931231596774712,-10.127346656003157,0.2911028113760957,-32.50715023702351,-0.20679526900926723,-62.3264064795547,0.07912196440457696,18.450093185742197,0.21427620892556495,-32.97303656715929,-0.02328949579888731,-71.79459947697718
109,2.18,-0.22201473830668894,-27.86889200964803,-0.1796574228162691,33.09731535782967,0.03724266419666275,77.31547334897836,0.1814739272593284,37.494362790347985,-0.27743484731578494,34.26389787798108,0.11445932685172491,77.87056537477375,-0.028199129584396136,-10.03836297687071,0.29108768639208904,-32.50593248817959,-0.2052988122958566,-62.2636589629303,0.08181386291209962,18.600320677814587,0.21495105554593288,-32.97303656715929,-0.022633355068971822,-71.9181965677141
110,2.2,-0.22446825986352054,-27.962519969012334,-0.17932436021581527,33.10197613988711,0.037157515583625816,77.31577012284914,0.17942343383032602,37.471698315660134,-0.27775901731275476,34.26065267459176,0.11326641987078248,77.85645442115963,-0.026652658243774816,-10.03352628712575,0.2911788014882897,-32.505932488185245,-0.2046442166612415,-62.23836368717987,0.083042608073255,18.600320677814587,0.21402684547715772,-33.02545524978487,-0.02507752825940479,-71.9181965677141
111,2.22,-0.02909928157344116,-28.23317845257001,0.08796641175017392,31.466620340165885,-0.0069429598585390995,77.95488404914123,0.10437489667072467,36.42581099252597,-0.3470405325331616,34.26065267459176,-0.1119851129124031,78.08267233461368,-0.056108540791756756,-13.336744580891082,-0.6395166544423188,-35.99056196296363,-0.9414,-65.53458988975106,0.20417134583397428,18.667811685034803,0.3813165699402573,-33.57776376785926,-0.044049317950898836,-72.8629511689773
112,2.24,0.006494263333027425,-32.17403069792013,0.08544535288013971,31.466620340165885,0.002665783247422421,78.35589233052495,0.011758987644459998,36.047472799927384,-0.4159347933645582,35.103883675103745,-0.07144338600147765,79.28888159596123,0.04807118707748392,-15.32527087098954,-0.14303290550954317,-44.08060041223205,-0.47375256266111543,-72.7263561479482,-0.04756161710170681,18.667811685034803,0.453787212466754,-34.599116405242164,-0.060371729970604776,-72.96170921339848
113,2.26,0.0403642338335331,-33.098218022387385,0.06593331230497798,30.42995246274176,0.0076341020932571,78.42889568250258,-0.0577647306127306,36.43943171929767,-0.4585803813133955,35.527662394108965,-0.009614856310699721,79.18975370043665,0.08139299344552486,-15.32527087098954,-0.06230898257862094,-47.98892555667852,-0.03061110258027988,-76.32223927323807,-0.1633226747391879,22.2873101821384,0.4594448443059537,-34.599116405242164,-0.06280554991233242,-72.96170921339848
114,2.28,0.04014603852020365,-33.55872475236903,0.07747660629125772,30.35806924692105,0.00669960459945762,78.44369096996422,-0.0721053925939498,36.90307308895653,-0.4722856225977024,36.1182080979194,0.014730515935321292,78.85844395361178,0.06515309991477976,-15.32527087098954,-0.07884926144937426,-47.98892555667852,-0.012099325584288306,-82.83428317125225,-0.16231681418435545,23.27191414562506,0.461129151519264,-35.85655099802658,-0.04123311059676352,-73.14937537712277
115,2.3,0.026246234985248845,-33.74530788409704,0.08513882411959453,30.216206316265968,0.004775038225928646,78.45126388555188,-0.06181427387697224,37.13420371652782,-0.47085423502079177,36.361356750047385,0.01829452069986079,78.64717215045997,0.04264259889780279,-19.31234309327707,-0.07712554618253645,-50.07148116413872,-0.006052581795678497,-83.93074271768444,-0.10390314342770476,23.621410975573994,0.4516271919531254,-35.92701290622836,-0.016117327092666556,-73.22730064008445
116,2.32,0.04302637787744565,-34.45956073128267,0.10812490510165824,29.997179355188248,-0.0038141565169539093,78.8651222958021,-0.12829548401819743,36.336480729042044,-0.4375298870843128,36.35994306136091,-0.08219777831204605,78.83451263024001,-0.022572732427469988,-19.31234309327707,-0.053215734074779114,-50.63621132718155,-0.016521159268795244,-87.67086729756566,0.20582412484003682,23.621410975573994,0.4310573884964337,-35.92701290622836,-0.0538375122984798,-74.11129604467794
117,2.34,0.03532668106176788,-35.8348518388977,0.0533745197049698,30.00501107708415,0.004369136297890819,79.03780843752237,-0.09929660802845344,35.389899421605854,-0.38632959605828343,36.35994306136091,0.01332989243969293,78.76211716773648,-0.09986178556717334,-25.45196350746046,0.06252006517064344,-52.66150593125276,-0.02819796091292201,-88.9437275272097,0.15290527260261388,22.926987389313226,0.3516527534028541,-35.569248103659184,-0.06081707029747327,-74.33444537715648
118,2.36,0.01837740529905306,-36.635034730113176,0.05686039867226428,30.355794837541975,0.0033374526753117695,79.0764995918137,-0.06548633819764982,35.06341677648351,-0.37617145835251664,35.73443972950625,0.0505734604691134,78.76211716773648,-0.10144486389954535,-26.943347471316155,0.04180986948872106,-52.66150593125276,-0.020068222457082174,-89.48925871766444,0.1549621777619305,23.021665695190862,0.3226904760598149,-35.23087439637985,-0.03607125365523542,-74.40976808046054
119,2.38,0.012772746919179657,-36.67531230899828,0.06222150105839355,30.375662944269234,0.0009753256018467105,79.1018741161134,-0.04068540271522798,34.28758140575921,-0.38828533751373284,35.73443972950625,0.05331962942861562,77.77354411149227,-0.09936462235022343,-26.943347471316155,0.017092534906117313,-53.16989953324593,-0.03644774242304602,-89.99448088126165,0.16093486059992346,23.03901086084606,0.3282815173556328,-34.73288592403662,-0.0022789848447197225,-74.63062519091095
120,2.4,0.003658830050860016,-36.67531230899828,0.06938715875716704,30.365366768250837,0.0012955633003240707,79.11209800838759,-0.034999886537041114,33.9937414615683,-0.4066182746556026,35.50039956504318,0.043309354545715856,77.77354411149227,-0.08123268188212501,-27.457731442167645,0.0019371079537763847,-52.988273743892584,-0.03636450546150133,-89.99448088122797,0.14143968109721675,23.05738526903829,0.34523927847128716,-34.718285365260265,0.00786528075079826,-74.63062519091095
121,2.42,0.05892611454282744,-37.69494591090943,0.05588310762297802,30.681134868124822,-0.0020598384728914843,79.38597481947805,-0.13518757012716212,33.9937414615683,-0.27196352487379744,35.073710826022904,-0.06232339250877064,77.31613349780335,-0.19680797778561554,-27.923985260311238,0.9414,-48.265667459809436,0.09247097327730303,-85.31488278115107,0.4120461830460621,22.65553925666716,0.19677571589809834,-34.234844862334306,0.058399428796728214,-74.63062519091095
122,2.44,0.014632539955961938,-39.41669904710161,0.04224471209397053,30.591089487524286,0.0032807205523917304,79.51601571759583,-0.17315697053081755,32.48380694098233,-0.26256679950280737,34.38462060329291,-0.019791837716695626,77.70826438033994,-0.12931312452900612,-27.923985260311238,0.42697501342135724,-44.96944126324073,-0.14093946057532267,-84.11190405109288,0.23772893717235455,23.254918803122877,0.17184627004844877,-33.50442673376839,0.05988935932752684,-76.5890004546524
123,2.46,-0.003426905817945018,-39.584637738031,-0.31739231022219255,30.5742260571931,-0.33491993300147926,79.5201247179729,-0.17469246256680182,32.561437435078,-0.2529775991111253,34.35477094979764,0.006152497364631471,77.56683882252113,-0.1601876387023292,-36.974966849995226,0.1358300165970736,-39.58592585625217,-0.11475008093658276,-81.21196293980651,0.1944044780942898,24.30198131610096,0.14898872766609333,-33.03392743608005,0.06320305140882262,-76.5890004546524
124,2.48,0.12751522245647387,-40.27876690199101,-0.1887113637770465,31.635851006453997,-0.2741088703713818,79.5201247179729,-0.04598043079770095,32.31780000205531,-0.15091796202181934,33.457785013119455,0.05715297440700007,77.122386486716,-0.1285242148189323,-36.974966849995226,0.20685480161210512,-39.58592585625217,-0.18038296504543927,-78.25116761301909,0.05475869310410339,25.122622793676715,0.25672393300070007,-33.26745383171769,0.058857712122328903,-76.7272817055612
125,2.5,0.13289245418425255,-40.75705251696704,-0.09534128946571982,32.0732145324866,-0.23227091743218828,81.8912094628283,-0.052800125491652666,31.327377056235772,-0.17002161356307566,33.05162449905891,0.0784903017252043,76.86746837139383,-0.12821717769011376,-37.76678311511504,0.21919495218271562,-34.23561909975629,-0.16694669325565936,-77.75917467064404,0.03654637770791397,26.174378284293688,0.1869380998510594,-33.26745383171769,0.01195267831986635,-76.66517371888692
126,2.52,0.2019872575877678,-41.29912168202608,-0.06754278934587879,32.00435084923316,-0.20270776497064635,81.8912094628283,-0.22556468796863705,31.327377056235772,-0.1864557642832475,32.95329797767156,0.045204042786366916,76.14236848348936,-0.1955289785823124,-37.729302251099284,0.19860736164959528,-33.843351849722616,-0.009336109789518932,-77.97558403773476,0.21221998288440824,27.322609093561617,0.172049826993082,-33.09357100902969,-0.01170864473498548,-76.88457568375453
127,2.54,0.21959563080331207,-41.61567529468519,-0.07870323504321541,32.027616224992265,-0.17720214627515976,81.66065581348359,-0.2116103170674601,31.327377056235772,-0.17781531854505822,32.99759735714747,0.06015982160557018,75.98536405112829,-0.22068483259921234,-37.47755118646297,0.22690328392200798,-33.7449378605197,-0.0998278592711763,-77.99115920981458,0.22561088679813943,27.83178463634558,0.1687382122514023,-32.94507193977783,0.009607272980705572,-77.27603617305382
128,2.56,0.21179347021447925,-41.962764979829,-0.08784927056748543,32.090455711768136,-0.16129621806332503,81.47046241063282,-0.22122038040422667,30.21727119056335,-0.1834488906254604,32.99759735714747,0.062632852068839,75.98536405112829,-0.20999831429225677,-37.23819820494514,0.22913215665443093,-33.704371342238694,-0.08756829162150023,-78.3776437784943,0.23671479883705587,27.83178463634558,0.10295044928565286,-32.864259555537444,0.02781137432701672,-77.33983439205201
129,2.58,0.20777135236172195,-41.980741440391114,-0.08872019171283965,32.11298776014646,-0.15696230588403398,81.3835743092781,-0.2244071488837238,30.131175208596055,-0.1864555902920706,33.02600447388728,0.05731025753120508,75.98536405112829,-0.20588939181860633,-37.257745943839005,0.22789114341812428,-33.686541862020675,-0.08177599836934968,-78.43478082103465,0.23932534159003538,27.869975953427392,0.15396702288270497,-32.81923588853925,-0.026383017732348663,-77.4969348937857
130,2.6,0.20641970140778002,-41.976979731915726,-0.08896958279550252,32.108075692403936,-0.1527177436222369,81.34349325693938,-0.22499941904680726,30.139834526136312,-0.18430833436227295,33.074323552254064,0.055554085379762586,75.67567211004645,-0.20402552826068132,-37.287350829563174,0.22623674894567036,-33.670154560608715,-0.08135256436603078,-78.43478082103465,0.23938955003068546,27.803486470647268,0.15294836073090556,-32.79016249980282,0.02055013317543891,-77.5032618840404
131,2.62,0.36750234607526044,-37.91046784967782,0.9414,36.17280584086964,0.1677806248233059,84.81437368745362,-0.3724610708471642,30.045124149943504,-0.3770625929654243,33.48522280033693,-0.010161603036900474,75.20819538119298,-0.12031974035975276,-36.93512096759009,0.12209611136777904,-32.7829476986339,-0.03525825793709286,-78.6039730134459,0.23410026199178768,28.29151901622706,0.10094626885175395,-33.006421606964395,-0.012631773904488636,-77.98063118347848
132,2.64,0.062144052968182595,-32.629738538942306,0.6939634154935208,39.7686889644098,0.03425875591434535,88.68658231161966,-0.23723363167778377,29.083813357838093,-0.4138743323901233,34.57128588969435,-0.08370851424600928,75.25245047994565,-0.11972854608385963,-35.592694594962516,0.030757792447795126,-32.58953779223712,-0.011314209353916388,-78.47106841408963,0.14070314275752135,30.608819389039684,0.2713743542192734,-33.72448394911823,0.03081210412488425,-78.49278130813596
133,2.66,-0.05587889307564506,-30.999610760505206,0.19749992118265713,45.162513648528936,0.01829124233315718,89.65264118324247,0.00037108888416217956,28.05761458676656,-0.36658505462217866,35.07653658846017,-0.06370679060358739,75.82716234316607,-0.04949068415492319,-35.46523167377879,-0.05218780829712434,-31.602771166808882,0.006456767130131297,-78.55311224287898,0.013888456888011741,31.77616091622817,0.3313178963153642,-34.15605238457886,0.12222791807804112,-79.09230725473017
134,2.68,-0.05241462750027096,-28.762428216718085,0.0354186052448231,50.75828908050338,0.008837181381021686,89.65264118324247,0.13279986824401854,24.936219895539033,-0.34947333915751966,35.04273659115092,-0.03997051505740254,75.83494140226196,0.012277765186741563,-35.96518811907168,-0.10026815449595913,-31.602771166808882,-0.0006112339823146073,-78.82305253236757,-0.10431995132832596,33.30967074849022,0.3426753339145361,-34.65519409674216,0.14931156163310547,-79.51552838199287
135,2.7,-0.05833910113862535,-28.335901708588384,0.03704355073646248,51.715201129070266,0.039335399490321526,89.99448088122514,0.15012034936359378,23.82030389843241,-0.3536690154042382,34.951783852136785,-0.01908236752469175,75.76387115246328,0.034331042627031724,-36.58666518609381,-0.10555017472304193,-30.395567749642897,-0.0006024642611930642,-78.97457776717972,-0.16931628231590745,34.534045622131934,0.3415723628803315,-34.84899732817072,0.14421990852395117,-79.6205141219252
136,2.72,0.35531350762855307,-23.57423742618155,0.1505465942854471,51.29467843421854,0.053485778533226,89.99448088122514,-0.14489882063881,23.72882910087213,-0.35947601176866695,34.79300529687989,-0.06186115999434039,75.76387115246328,0.004951882694445603,-36.34074570631841,-0.08287682963644544,-30.152006777876014,0.0009874978792034084,-78.6763702387982,-0.11564850770439963,34.534045622131934,0.38378052684369446,-35.02415371814372,0.06514898589128945,-79.61482203092572
137,2.74,-0.03710110310507214,-21.37563147616544,0.06175508254668249,50.957921209435554,-0.010228210092010609,86.57519102137971,0.012278037461616445,23.408960033774182,-0.37788492265825663,34.8120157788673,-0.08219716456140358,75.76387115246328,0.011585967000507222,-34.92811050780353,-0.10306124350866587,-30.045162206920576,0.007902310433187537,-78.57661970358636,-0.11707188888186651,37.2524832829763,0.3813166485600577,-35.20170353406293,0.06058669401541142,-79.51858734759907
138,2.76,-0.055069937231200794,-19.8147590193927,0.04910478300417176,51.76775493770111,-0.008773346950173122,86.46592056472551,0.09755644917952125,22.005794802395794,-0.20410413499829627,34.522233754071614,0.0012747134368693847,74.67190267292017,0.025850913521554268,-33.946085484669446,-0.02624682042783877,-30.05012795848479,0.0072237391790045125,-78.57661970358636,-0.14881668773442344,37.60212149305656,0.3787556501813973,-35.42089623499904,0.1137729384765519,-79.51858734759907
139,2.78,0.10071182299529377,-19.74518710445674,-0.15108520982723583,52.41740359499407,-0.15228696164501038,86.46592056472551,0.105034308821397,21.40604665462769,-0.20009405804991334,33.576066284294,-0.009834316202463528,74.039010828402,0.04166010416931809,-33.925837641351556,-0.05026427098159604,-30.306458602888572,0.007323689047737447,-78.5373655847691,-0.14713133457766542,38.03851246373067,0.32868760302757005,-35.17748955114437,0.025300720379255598,-79.26622309705658
140,2.8,0.051492515492265495,-19.481903382770447,-0.0686908039970166,52.387116916334726,-0.1215371666012631,86.51760748796771,0.07999590392026514,21.1235717322704,-0.226184900781636,33.325369721504536,-0.0407470554191941,74.02078442759192,0.03399918802810682,-33.95265476954018,-0.05509882108499761,-30.439112351442486,0.007423638917813502,-78.53736558473608,-0.11720759700272285,38.08716637438062,0.3085462491629991,-34.742424713031,-0.003345279957610442,-78.9672740485928
141,2.82,0.6642073180295395,-19.481903382770447,-0.9414,49.305335999312504,-0.9414,81.56725572431321,-0.1642194300106926,21.1235717322704,-0.16498220231357907,32.419216609619916,-0.0715722870957681,73.34225888258084,0.004523063606238942,-32.727588398933065,-0.021166021939536747,-30.938315540205565,0.0011141301721634689,-78.17345300268983,-0.031849799693776173,38.98761224879785,0.336955189839837,-34.6538353434869,-0.09984678143454298,-78.95023633619527
142,2.84,0.11382330921818751,-13.349122409167867,-0.7357566568085787,41.21459897093768,-0.669559887632794,76.47308796169666,-0.0546882085511059,21.1235717322704,-0.24836171863901502,32.700955324084816,-0.10912810390252103,73.32246540550317,-0.009169337968601948,-31.46851774749154,-0.06732491997420718,-30.804863028734342,0.006145594785888303,-77.84466335618312,-0.031625755382003407,39.119753676777314,0.30929379394540557,-34.6538353434869,-0.10562034414978877,-78.24445403664085
143,2.86,0.02484842999517059,-11.826549566355494,-0.47446728424919027,35.74216494117611,-0.3821917317576995,72.01877060805298,-0.03485889563146244,20.294944772747783,-0.1940935919374422,32.700955324084816,0.0049543564898376635,73.33618698069928,0.0380827964028532,-30.830725223107937,0.17064003390140225,-31.23984214120679,0.2417143296591553,-78.8462141422216,0.029434396306498873,39.65917223366336,0.3547879764814529,-34.72791590002256,0.01587700522894006,-78.5146121956126
144,2.88,0.1246361138053522,-11.729316419421167,-0.17087062982017165,33.40945745286921,-0.04172568432766127,66.87365025921582,-0.06706777762134908,20.1566521732928,-0.1273798179142079,33.07628799460426,0.07346480705743721,72.2328187829045,0.05726192300102341,-30.920930391745635,0.09824753221880092,-32.14513549155565,0.22938804883064945,-79.80615446864385,0.05794739471649821,39.303203872074896,0.10376360320639405,-34.72791590002256,-0.033750098776742316,-78.7080018334733
145,2.9,0.15659961708378253,-11.92115887882613,-0.15873551131002145,31.71177098453279,-0.024076916185432007,65.94846753361911,-0.0826763641984416,20.192921890791343,-0.13727367874855567,32.29914321534218,0.05807698212964099,71.75429480775041,0.05570454516965945,-30.920930391745635,0.1123542882374369,-32.22011571679426,0.22573592304881554,-79.82894516230637,0.05302083280726551,39.11508748426571,0.11555795852440226,-32.57979779114046,-0.024718377112120965,-78.74721161487226
146,2.92,0.14939751673231033,-11.92115887882613,-0.16449581774924868,31.665212885933254,-0.056052745019571554,65.54716521734944,-0.14835149569262374,19.573653681482153,-0.11999073284069581,31.959566937042062,0.0011367220093763397,70.97946330160747,0.1969454954361053,-30.676083003956528,0.11302936651893289,-32.17526849351878,0.25669597346441925,-79.82894516230637,-0.060207208933041614,39.11508748426571,0.1055947364533953,-32.335601831423475,-0.047977557736662124,-78.630928539565
147,2.94,0.13914084215132033,-11.880972925118664,-0.15792913531997071,31.15594732691972,-0.08248335057244202,65.53819360066474,-0.06957410468049657,18.906187595588854,-0.1212565805000733,31.76310754451939,-0.005173611719138632,70.77937792199558,0.16194806840403958,-30.393895197792105,0.11447828442169268,-32.23205988984548,0.19608002506319028,-79.63162851713903,-0.10338471844440383,39.91306313686184,0.11472533895662312,-32.32816713060565,-0.04838438936351053,-78.630928539565
148,2.96,0.12141571965372178,-11.728310272471356,-0.17789857823697064,31.209901623071115,-0.08304896512430235,65.53912733726624,-0.01597208706542097,17.933192661616772,-0.1161130431511754,31.735215770552685,-0.002939469736015221,70.77937792199558,0.1493775353516531,-29.778154654929587,0.10993084153187635,-32.25167929477612,0.16126218048425592,-79.63162851713903,-0.12192343723206735,40.560754517850704,0.13191723375199774,-32.46197054444203,-0.033795994541876984,-78.67944391829616
149,2.98,0.10838011027684193,-11.728310272471356,-0.18836107886899714,31.316634214548223,-0.08288224981149886,65.53912733726624,-0.009261181861089957,17.486693268534346,-0.12014455362352265,31.689747707058043,-0.004504374588374521,70.60835978325542,0.1408609512540666,-29.498566203572345,0.12377555608281283,-32.26143764014364,0.15137714700773192,-78.57710156414853,-0.11930171496870819,40.785314257129194,0.14856798759036896,-32.607516695598584,-0.022777900491039116,-78.74178232805082
150,3.0,0.10817077447201703,-11.576837342176988,-0.1940734241623484,31.358259799038432,-0.08294576980522855,65.53521101106665,-0.023871407075079596,17.346593343104438,-0.11547599071369487,31.687559210521115,-0.0022177403614648816,70.56490404388133,0.1501284767334974,-29.45666746472919,0.11662756339931384,-32.28944003019293,0.1552856566144015,-78.42759001963681,-0.11783106547856373,40.942673251909994,0.14733642837343214,-32.625584480906056,-0.019966745992447715,-78.82622258667179
151,3.02,0.11283570148777883,-12.389077544586714,-0.1406385996346059,31.95710880792655,-0.4308035315025598,65.92041766808781,-0.021548452584475547,16.288601974663617,-0.008904066354476686,30.603914049826663,-0.05666986851561409,69.63815139597976,0.3585917910021921,-29.45666746472919,0.28997458497154505,-32.63124535656558,0.2536173039750329,-78.21980191795447,-0.1269994753677809,36.94329437172285,-0.9414,-34.6077915700612,-0.26767649977829766,-83.88577342642841
152,3.04,0.028262850311457564,-12.494844809660364,-0.3296824192886506,32.65970028104709,-0.03744013686259523,66.39789960161866,-0.02650755664291131,15.40980396647362,0.045322819747539836,30.105787548609435,0.052992778921889694,69.1194540929016,0.1997719957951084,-28.80880356408236,0.3333712667382418,-33.94862084739956,0.2997404517139994,-78.5433126516515,0.0690322231439712,34.301248512641415,-0.5619013169969231,-34.6077915700612,-0.0341915768604914,-83.88577342642841
153,3.06,0.04072429175300708,-12.754175048584283,-0.36261800640965824,32.65970028104709,-0.1792364185657294,68.24322227928815,0.00751608352836421,15.01204928716579,0.05897858023560881,29.86531554629541,0.007648177370745052,68.63689463056866,0.005379171804242439,-28.30249303143701,0.2872200125907073,-34.16994074207645,0.260677610054121,-78.64731873648118,0.06523746835838984,34.301248512641415,-0.08342318078244526,-47.914971142316375,-0.016658244312670545,-88.91732975279204
154,3.08,0.08765376714020912,-13.307038588268245,-0.3230168828019719,32.65970028104709,-0.19202951766952361,68.79035883700148,0.011508790728152252,14.694114160428779,0.08113784322465564,29.86531554629541,-0.01638261493559151,68.61670388667963,-0.06903904152580666,-26.297003907287092,0.1933170301549728,-34.15188240602584,-0.08431676167934507,-78.58940023638576,0.061933732059424866,28.517908177149778,-0.048128694603770894,-50.97674448060162,-0.008612681070083394,-89.25421023941952
155,3.1,0.11891993589371572,-13.57276805066325,-0.2941604569590395,33.30908470169126,-0.19796604579371085,68.96848701966115,-0.004660000803928466,14.68273924193344,0.08806970996016886,29.176563132596353,-0.002800790044409418,68.62956364546193,-0.07600584172076619,-24.6571027319927,0.2798941093071279,-34.05965929196743,0.1858714414731687,-78.0559469721156,0.04764735161747649,28.232331161711876,-0.0537454370149916,-51.601698146526,-0.0050439154401342445,-89.25421023941952
156,3.12,0.10334123727096337,-13.57276805066325,-0.33028548031453087,33.54195087273913,0.1670684950568849,69.26603690490724,-0.004308936230731142,13.335084615479813,0.05728083262176231,29.027382484966,-0.016349717753573717,67.93763223132791,0.21851984914493788,-24.6571027319927,0.29113029855741956,-34.05965929196743,0.23904945302995995,-78.0559469721156,-0.011818388363348087,24.665503944234047,-0.09093231069826165,-51.00076247855748,0.12601279583204095,-89.12340610122007
157,3.14,0.07824196570216,-15.248512829962952,-0.33535876216445926,33.7632470999188,-0.09275234973923593,69.79527815422827,-0.005945471596929458,13.335084615479813,0.0807931793310955,28.952473386691732,-0.01137408125524006,67.10005248446188,0.06640669193354551,-24.549537878746246,0.3087266920979472,-34.05965929196743,0.23374148868784192,-77.03519986433706,0.05479515443870153,22.74421408886552,-0.07371334777701617,-51.00076247855748,0.01377312072417744,-85.58658114665923
158,3.16,0.0775844631227397,-15.248512829962952,-0.32946419696992635,33.79224874308037,-0.1823386645768714,70.33408864383779,0.0018475831688312232,12.52466210349164,0.09395720872810438,28.952473386691732,-0.014013312104729558,66.82207925921513,-0.017499085814378312,-23.05132407293303,0.3145063011826109,-34.05965929196743,0.2018641671336358,-77.03519986433706,0.05418839637274987,18.996538734606688,-0.07414034460444112,-50.61453119713204,0.01363423855159715,-85.14009224027495
159,3.18,0.09267413960261572,-15.668657454899689,-0.316713807230053,33.77163792281805,-0.22251039463756347,70.99817684230497,-0.004744768072240873,12.436168281234602,0.09146262596843334,28.614839462483385,-0.013655599126335155,66.6944976989933,-0.02714310014731788,-22.548169790754123,0.31464900410284274,-34.29536273225418,0.1695491659437564,-76.52221842506347,0.044271585216233394,18.586983602166022,-0.06518626831422944,-50.603574562653684,0.011764843947148412,-85.14009224027495
160,3.2,0.10644475268530733,-15.79011535258231,-0.2995457663945569,33.67836999594861,-0.22949392370461733,71.42743414478919,-0.006725438559127547,12.43500562181027,0.08885144832502045,28.602992598986827,-0.012031016098371039,66.6944976989933,0.004445520763999886,-22.153292933119978,0.3162630509743279,-34.36281807825328,0.15217221662883387,-76.1543068355579,0.030112145000406935,18.374954591638325,-0.06523952531039254,-50.60357456264594,0.010924448766691963,-84.78677635876012
161,3.22,0.013522695183209907,-16.501098010227953,-0.3021913030425342,33.771801518587026,-0.05432571879649739,71.69398958075747,0.00746328234312485,11.28859952379361,0.06218378112127218,28.453271275828953,-0.003622351767758575,65.33173587540878,0.23126367213909643,-22.379954426736678,0.2720839020304414,-33.775924070429596,0.21833981975754505,-76.1543068355579,-0.04765199182309804,15.752218597967016,0.9414,-48.66085463618039,0.9414,-79.70806134790656
162,3.24,0.08985658346607302,-17.71874482103146,-0.3254289515350536,33.949424265111816,-0.09260338656201292,71.55782726408783,-0.005240815658655071,10.61587275888519,0.08939070901073921,28.33651727790099,-0.009902006793071794,64.90626181547755,0.06784518314139826,-22.40174934980805,0.2934157709268277,-33.80899280790901,0.23318917074379253,-75.26862281554752,0.030664902670041766,12.571848191194753,0.790899255526536,-43.56668687724313,0.6516149118894168,-74.31423665761824
