Time_Step,Time_s,FR_hip_effort_applied,FR_hip_angle_deg,FR_knee_effort_applied,FR_knee_angle_deg,FR_foot_effort_applied,FR_foot_angle_deg,BR_hip_effort_applied,BR_hip_angle_deg,BR_knee_effort_applied,BR_knee_angle_deg,BR_foot_effort_applied,BR_foot_angle_deg,BL_hip_effort_applied,BL_hip_angle_deg,BL_knee_effort_applied,BL_knee_angle_deg,BL_foot_effort_applied,BL_foot_angle_deg,FL_hip_effort_applied,FL_hip_angle_deg,FL_knee_effort_applied,FL_knee_angle_deg,FL_foot_effort_applied,FL_foot_angle_deg
10,0.2,0.015232027527187726,-18.872245568828706,-0.01668436475833224,31.31228997682372,-0.043188891056655354,71.21803097807002,0.006878604113900948,9.424102291453229,-0.04120655438253183,30.01023299092373,-0.1714618000122533,62.87203914999598,0.1274367538289667,-17.358849503120247,0.06559683263590967,-31.077627665032622,0.19920439773806972,-70.1413206590284,-0.1932226164326585,10.684685836826686,0.16300418926046184,-30.051746487503568,0.15484540982102202,-63.39033854819861
11,0.22,-0.1387797502404993,-18.831711513812902,-0.18052594002010122,32.04308412356745,-0.03268820191075489,72.00812685184319,0.013450924808968645,12.64398058404193,0.9254121914000002,30.986314490956232,0.6202233836853159,66.46792228095936,0.175959997948422,-16.41113177855715,0.25538023115286,-31.55292887105839,0.3085377473701106,-69.54350287899412,-0.11287280888052412,11.393564663613478,-0.06503097998475785,-29.30005320501381,0.08974705401406727,-64.1365229359298
12,0.24,0.09681057931961878,-19.81103740167399,-0.26487359613549244,33.3183512674115,-0.10677356904764088,72.16513702627805,-0.07781802713131954,16.191987538915043,0.402893950004385,39.67636537232658,0.09760152994399385,66.46792228095936,0.1782836196447466,-15.893365441942509,0.36165632954004684,-32.95543025513761,0.30423079540075204,-69.42695693600524,-0.09199878459877,11.686439127793522,-0.0837052867901355,-29.30005320501381,0.08114862000466007,-64.60132085941954
13,0.26,0.213942987936044,-22.12443090378113,-0.23550177389823182,33.547413576008616,-0.14884297104022093,73.39560635877078,-0.09154719315749613,17.045369213705808,0.23723623967529806,42.07362078731283,-0.016040095933906262,66.46792228095936,0.19272032865550137,-15.731266583617524,0.3854756471445109,-33.815696292934014,0.19775681994426386,-69.22495744729936,-0.1219234678082747,11.753396707982535,-0.05387870962225333,-29.30005320501381,0.07470398765390703,-64.73098226264398
14,0.28,0.22365784213340087,-23.22774060901477,-0.19831706426819035,33.85834283531649,-0.1953207364801785,73.39560635877078,-0.08406946031018134,18.5870984040622,0.2506525375028193,47.83957072269677,-0.01820725239405495,66.46792228095936,0.1871680556137565,-15.731661081461764,0.38188900167791945,-34.14928911153747,0.12545940964309052,-68.42936022598364,-0.12203753837857903,11.926410435289885,-0.055107778208281444,-29.30005320501381,0.0754049533835309,-64.75747757468861
15,0.3,0.18381757773270554,-23.456169869150944,-0.18086296427418744,33.5834037968521,-0.22179194064841856,74.43606662483965,-0.06426885899456118,18.704222598638793,0.2319819631261162,48.147394876637044,-0.017165094828822183,81.04379565402434,0.17098298678322432,-15.713347340293012,0.35986678601195315,-34.29075212100282,0.09630945449187464,-67.53534946749086,-0.16241983792584447,11.963250371507389,0.006065288101018473,-28.052774207866104,0.08897695497190278,-64.8123927140998
16,0.32,-0.09087326979778548,-23.40430914199659,-0.17038525606939742,33.59630429536814,-0.13712255962543535,74.90090505932837,-0.006391082585456009,22.317038131515446,0.23222881090276914,49.78205672065298,0.012253526328302122,81.04379565402434,0.22161517761675442,-14.566461625165882,0.34035830983429594,-34.29075212100282,0.2209748504079309,-66.89777668897135,-0.11631356513685423,13.441951018970807,-0.07942973406468057,-28.368215801935218,0.07308395275336958,-66.08953502068593
17,0.34,0.07290144556708078,-23.12360154375905,-0.1666657638388302,33.48614204758992,-0.14375785075414266,74.90090505932837,-0.05065848083781174,26.004971881626727,0.24402365563222106,50.137033257355974,0.013385183120214444,85.78219294617148,0.21015476279736636,-14.078847877568887,0.34168782635192035,-33.72201825711793,0.1523499789147029,-66.52532234400573,-0.0962651471518792,13.792175095798049,-0.06833576822825169,-28.293348339060277,0.06675571407791395,-66.50879868384162
18,0.36,0.16406265389264135,-24.08691975063242,-0.17283170866900485,33.388530992149306,-0.16138457761847752,75.2948538509228,-0.04355196242715307,26.004971881626727,0.24473251819711805,50.28202083223586,0.015241239737979292,86.18186407147704,0.17051814461182446,-13.662562493700104,0.3535602499730902,-33.590628414058145,0.11238118490250734,-66.07261575214622,-0.12022824496727469,13.991257229580349,-0.02245156229236414,-28.461788151423463,0.1339233811216371,-66.74633688269428
19,0.38,0.17850639941093063,-25.342023039625616,-0.1722127942759204,33.389558924484064,-0.16915295448329976,75.4205171810798,-0.03318704576614895,27.95282775082523,0.24750561256252845,50.34701303968034,0.01244688008925357,86.18186407147704,0.13135746182267113,-13.265002231356776,0.350746331230432,-33.60948556641984,0.1061477663828866,-65.24690986577639,-0.10762486927482329,14.067244250852932,-0.027424229702504688,-28.642699896309985,0.09985008331649603,-67.08027055831647
20,0.4,0.1459045162574294,-25.724544302629102,-0.19539351570356536,33.4201552730203,-0.16589580262008413,75.4205171810798,-0.019665950500843264,27.95282775082523,0.23961483673956968,50.375892858143835,0.012231014664019588,86.53434281473601,0.11218608631470289,-12.905017977241993,0.3373413759093015,-33.60306375253381,0.11598102465878779,-65.24690986577639,-0.11636580122223664,14.133816859812645,-0.015246066052364143,-28.763096152237736,0.09625600677462437,-67.11840537421692
21,0.42,-0.16616716727109848,-24.99325957556112,-0.15535099593243343,33.25676369792408,-0.07373249529937523,75.60568668228402,0.06447563199644102,29.66500774729348,-0.6404849140906617,50.380625216045686,-0.06172619099967164,86.53434281473601,0.1603153514351447,-12.451930605084687,0.29321919190496437,-32.992940550450975,0.18337967490002724,-64.403259924789,-0.0657272597005241,15.04407564878011,-0.0026907263662494796,-29.288344115053793,0.012571523871689236,-67.58660859701301
22,0.44,0.04403393346270773,-25.766398539220855,-0.16832802450727552,33.25676369792408,-0.06877689881685559,75.5542955355318,-0.014225087250139934,35.0110678562661,-0.1178287041419922,40.009002831008694,-0.0594906281858294,78.64080217448583,0.14442009810024026,-12.451930605084687,0.3108090658949393,-32.92787612695467,0.14313966781640783,-64.2067168261044,-0.07075120202996701,15.691336727302925,-0.014804596864026132,-29.280287114271808,0.10190882060477371,-68.08063552190069
23,0.46,-0.050580001027701396,-26.44002229282309,-0.00785997644598202,32.80104912220346,-0.03999022414749984,75.45157731400347,0.18044338304721766,36.71686750136584,-0.10784259309051497,36.29832899392928,0.06042484282842074,78.64080217448583,0.14953688171752494,-11.079142193834699,0.19360111893812454,-32.75150572037511,0.019819773864793944,-63.09699422615564,-0.12777119354694336,15.99538531299885,0.18824850261368964,-30.341666057686247,0.15307457808722727,-68.59225458738753
24,0.48,-0.07824317460913784,-26.149811174779508,0.008516419433930403,32.23717277960059,-0.03765274209482852,75.32295687203765,0.1578446632469904,36.806733268039544,-0.09647118022366541,34.14594503481619,0.06444255351768506,76.25960554326907,0.15492952869555549,-10.89277363045564,0.17857746013337988,-32.75150572037511,0.010735079596304972,-63.09699422615564,-0.13046171865680803,15.99538531299885,0.16219265296402147,-30.90739009037846,0.11139603575237063,-69.31964014665401
25,0.5,-0.09488983169989695,-25.928897550970934,0.0029492130033863667,31.703184316649946,-0.03952973599255398,75.32295687203765,0.14271693050477785,36.91540335533305,-0.11729974084587294,33.055214506330586,0.04048680593031721,76.25960554326907,0.17193711100790632,-10.958761222065716,0.2021739429040375,-31.456507653046998,0.03420334143614289,-61.9172995074749,-0.11526892473853448,16.6122789440128,0.16328411680239907,-31.086165989759426,0.09642350041972048,-69.16464477502367
26,0.52,-0.21121293583114897,-26.39726716408246,0.009578003271685013,31.485804564294813,-0.026933166064997377,75.60548471641249,0.18734305684574298,36.829844352191905,-0.08612459941599693,32.94470120342919,-0.036810946340378,75.41925454701887,0.11146465751391557,-10.803367084676076,0.2424078585879892,-31.655669286869145,0.018593269389339456,-61.873307610941815,0.014119731103111932,17.005719863214743,0.1802438050951773,-31.308426773200633,0.022353560603680087,-69.47687844847435
27,0.54,-0.20044859433337647,-26.823106123833032,0.002197593400264583,31.48261809461153,-0.027878134159476237,75.86119627596888,0.23291068120661565,36.51259883106368,-0.1298755526673349,32.94483850099741,0.048631527864992335,75.38644712671197,0.08586401146765826,-10.652636054533016,0.23246591175957593,-31.749986765744676,-0.0039684561116735476,-61.74563711807491,-0.010626945018599454,17.38733336546732,0.18976499274987435,-31.308426773200633,0.05215119394970985,-69.85296680789295
28,0.56,-0.19142516742183563,-27.154164675293245,0.003746171458834033,31.49320742589826,-0.021551404234447527,75.86119627596888,0.23865069635545563,36.320498836058356,-0.12834919463208236,32.9328349772042,0.05095439703360649,75.34477773663208,0.07704856864947973,-10.153472047789958,0.23069013155491871,-31.75105706958423,-0.005973535719273306,-61.551437388785374,-0.016770650129179304,17.755860950225934,0.1889103387999673,-31.308426773200633,0.05966107946958574,-70.1193595237375
29,0.58,-0.19702094960135463,-27.34970870403957,0.0033926282437772327,31.498912707020683,-0.018273982272657974,75.95893155487158,0.23244534453579807,36.16117998429712,-0.12838844983707448,32.932834977203164,0.050229744621963876,75.33690964991662,0.08264854642822526,-10.07077658869027,0.23062731705119038,-31.75119347440749,-0.001083672005212196,-61.50277047569099,-0.009333558342685372,17.815235971669,0.18778928507203463,-31.774424877347435,0.056701470357359236,-70.27307323725854
30,0.6,-0.1993359276249296,-27.34970870403957,0.003927359149167139,31.498912707020683,-0.018676449008069806,75.9564266814616,0.23115169227449628,36.15756631851226,-0.1284758866841854,32.93321984550922,0.04878499118615874,75.33690964991662,0.08412852123670837,-10.068243345509327,0.23063949142162388,-31.75018839222391,-0.0012421521969652252,-61.504614468793484,-0.008608974487338772,17.843065572808538,0.18712048444350568,-31.77634175191838,0.05397867402203306,-70.28477913279055
31,0.62,-0.04773439053293563,-29.029196957682434,0.21179805934109966,30.671442416190317,0.02877317777427854,76.2080933853895,0.13403693394375535,36.15756631851226,-0.22141102399044824,32.937773801814515,-0.17311417683087696,75.33690964991662,0.03216907515175549,-10.333885741408283,-0.7003158234439617,-36.4297121440709,-0.7668508274340742,-67.19809609235496,0.10990328676430414,17.843065572808538,0.3581523411399155,-32.8179314356859,0.033015197663464474,-71.06867108669624
32,0.64,-0.015119276967061182,-30.78281035462025,0.21025921580740556,29.523881894710254,0.031102794783598176,76.20809338539252,0.024286241781214843,34.81556398643518,-0.27828775598035516,32.937773801814515,-0.12753706592751746,76.67904920238145,0.12188404776903951,-15.033297876166952,-0.17772263164818747,-42.12319375543843,-0.24426624567694188,-67.19809609235496,-0.14977457184019757,19.039025863478482,0.44766686968058345,-33.747577755572685,0.018919366909241085,-71.31714423426429
33,0.66,0.01914373464174502,-32.096645755812474,0.18986354832068827,29.431972396481587,0.037911358096504394,76.18538332612391,-0.040297002830638716,35.5333015119038,-0.31842596855762983,34.39562804443236,-0.08063518227650394,76.70511345128133,0.14634428137309283,-15.033297876166952,-0.09809591908577564,-44.76159520979831,-0.02149755389209851,-75.58849005248004,-0.24785372576246176,21.68001330874897,0.445674542393468,-34.29432875060613,0.005094984364668865,-71.31124132981365
34,0.68,0.018857921330481586,-32.61026151751754,0.20156296244674043,29.406287807314328,0.036681921451701696,76.12412673411518,-0.06055431076438285,35.92359970031048,-0.33090453602974323,34.82871377650343,-0.05525475581229709,76.38831796980621,0.12791128026834458,-18.496864208818273,-0.11739013358145695,-44.76159520979831,-0.020055011006720247,-75.58849005248004,-0.2390289193790791,22.557420894066468,0.4408201644695779,-34.74862239799986,0.0217175886998253,-71.30789841077961
35,0.7,0.005255232249476376,-32.69293179363506,0.21027310451699882,29.33951957575028,0.036149140236349644,76.12279788378427,-0.0504096805257489,36.24939172111161,-0.3277699850043416,35.13275631752812,-0.05361445824607719,76.14712147768049,0.10519798566804228,-18.81387141941317,-0.11759427213342816,-49.19315177664132,-0.02065037922934576,-81.0323948462434,-0.17101090477941389,22.73957368946933,0.43022456117447083,-34.775080644535784,0.04633555264086041,-71.50445785085934
36,0.72,0.012066503876559248,-33.6818770841309,0.23469206540153892,28.997295768492805,0.039160961294761154,76.50218799482775,-0.11256771312944758,35.23653476360043,-0.29431809886166543,35.12182438894819,-0.1545089703149936,76.14712147768049,0.025519828195916416,-22.870771333555698,-0.09696566479568136,-50.68628769451422,-0.05108926844164613,-81.0323948462434,0.13452192811847657,22.033837050266584,0.4108055784995722,-34.83549643621688,0.005134590270567372,-72.0808692074152
37,0.74,0.004913005117755595,-34.67564250806545,0.17097404735787158,29.17891752692426,0.04928815364312063,76.58369560023385,-0.07774231271875798,34.50470946926605,-0.24062180964634283,34.66645810560901,-0.05693748625681899,76.20747926788052,-0.0636051341162375,-24.852689304282197,0.02430484575013575,-52.11646206149602,-0.05013216926941136,-85.87564450756405,0.06712450474391946,21.946323567242537,0.32921200251226795,-34.407817491441804,-0.006775900371699338,-72.41666794345932
38,0.76,-0.015156296033304366,-35.445167552014276,0.17958698975013832,29.408406443744802,0.0472985914331161,76.59098531034962,-0.0438377012091303,34.01256917514526,-0.2254554232504774,34.44120178690233,-0.026117953306784097,75.55032185958254,-0.06477299897218976,-24.852689304282197,-0.0030953942217042257,-52.53928093253844,-0.05569255866142289,-86.21810235441829,0.07827843088901015,22.104133986860784,0.30056843889186236,-33.99606928416173,0.013814761099585635,-72.48640221923017
39,0.781,-0.02521872724734755,-35.450124569193534,0.18505016071874641,29.469894466150784,0.04581988285971479,76.59741219983285,-0.0255154726798967,33.57031707448543,-0.24351757041526645,34.196519955178346,-0.023951553000641668,75.48867583150151,-0.06399259332195369,-26.36484761655591,-0.016143612173571964,-52.60047637312431,-0.0547109995498572,-86.56818009461081,0.07984841798970121,22.121682078905664,0.3115220510603359,-33.6296583038741,0.04650842256767695,-72.78244531099851
40,0.8,-0.0296323674342178,-35.400207906068026,0.1922839413919264,29.458968707370953,0.045901768546300445,76.61039617204733,-0.02766536579476713,33.17568783477577,-0.26614614231777894,34.30424440605389,-0.032393610858144614,75.17903540020066,-0.05196049045581118,-26.515443427932688,-0.03573256355299423,-52.58545066933845,-0.05692486801878037,-86.67439305476469,0.07044324482183822,22.12998596869575,0.3249292839518172,-33.56593699126529,0.058166554141114976,-72.99122610098462
41,0.82,0.002378653743318637,-35.400207906068026,0.18109509209234184,29.760898000750707,0.04164856548866115,76.92121566261163,-0.13902999242695432,32.54769302838017,-0.14196568454588093,33.847782322895235,-0.1297734179262527,75.01482678899185,-0.1647146624138628,-26.515443427932688,0.9088790687618877,-48.338828484355496,0.08265610103175136,-81.84546788124715,0.3547773777865669,21.8168658207908,0.17569278129623375,-33.19593536132402,0.10237334325714473,-74.07735558605677
42,0.84,-0.022586546868476283,-38.04370162146392,0.16389679495060386,29.65465932303233,0.050451223587840016,76.99269653733568,-0.18363282328630454,31.78667693516835,-0.12867272841889232,33.31811574127401,-0.07764591098322765,75.23763966933089,-0.18490987757512317,-32.0806772235248,0.3863148846241047,-42.945003799322365,-0.18455047193694407,-78.83062038685497,0.19299010192086924,22.55209907652807,0.13252191875222563,-32.11487053561929,0.10117398491338933,-74.55420729102649
43,0.86,-0.025645434795359967,-38.203069852577784,0.20481211958753134,29.631227728695713,0.047279438927797554,76.9985385121204,-0.18873592980308557,31.937837915499138,-0.18770593172283584,33.11210359296855,-0.09330616404839279,74.97485928204983,-0.20423228960048506,-32.0806772235248,0.04611793959221322,-42.945003799322365,-0.2972278375033004,-75.9718701775879,0.2006704778555488,22.86872146386547,0.21469468488091556,-31.9945700308863,0.12155476175133144,-74.74426471277786
44,0.88,0.08116467618935609,-38.203069852577784,0.054520587897022896,30.79835748623225,-0.18229378140177632,78.74783016306891,-0.057361178687382636,31.941846008760464,-0.04441275967498748,32.5404637916857,-0.03731280424742653,74.97050775301591,-0.14577476953112997,-36.024202542061964,0.170707679684236,-34.7817089129598,0.05648219780109792,-75.24060626320131,0.02038598051807039,23.46331331756597,0.20939299325088218,-32.44588633116506,0.06957316751020012,-74.86935669443734
45,0.9,0.08882310666383914,-39.442898899683726,0.06658413665337491,30.82863490493499,-0.1616163381709274,79.12796707113465,-0.058414455813525154,30.688776713009325,-0.058447787778025895,32.39701503191567,-0.016226719484442362,74.62056355551547,-0.16091374779313555,-36.14358846071618,0.20103221126647908,-33.625278577645716,-0.17738138480240975,-74.65375556291433,-0.0021049713293734285,23.46331331756597,0.188833208807093,-32.33530309419863,0.07144193743925437,-74.59955743519542
46,0.92,0.15291624593932604,-39.931142274770465,0.08455941354622212,30.736626935781967,-0.13114902392896988,79.2578397161541,-0.2367195344877146,30.688776713009325,-0.07002149783182003,32.07235182653478,-0.044074579702119435,73.9859333504289,-0.24440349836625253,-36.185770393937716,0.22871158248825732,-33.58187508358928,-0.13658883862225596,-74.7076361795917,0.1780244524505821,25.833815838969294,0.1784269295511687,-32.33530309419863,0.049211469919123035,-74.94626450281854
47,0.94,0.1700350893365368,-40.083090444781924,0.07227790101416813,30.674520334694385,-0.11087728122391355,79.0416192609778,-0.2268348228610645,29.845712615802093,-0.07346376716788836,32.07235182653478,-0.02727881545443475,73.6280721538592,-0.24081748048384305,-35.81454280622224,0.22010387704692486,-33.56527526676504,-0.1178750292491633,-74.94555106496666,0.18881905472471316,26.375223659500108,0.17398080499359234,-32.09790614739573,0.07277870708260828,-74.94626450281854
48,0.96,0.15553444678335912,-40.43661836972987,0.058150285660566126,30.674520334694385,-0.0962499128236434,78.85718419703777,-0.23943575366150754,29.589580664383355,-0.0858983945663982,32.07235182653478,-0.02807055430018207,73.43554047771737,-0.24004218833271243,-35.72082795235607,0.21569718138201963,-33.5405617357379,-0.10891079250255051,-74.98589724856593,0.19704784130950168,26.471139999088038,0.1716033052501694,-32.09790614739573,0.07631925279669421,-75.44458419989306
49,0.98,0.15407659133603532,-40.502152225369194,0.06940387185913732,30.804135136476322,-0.08973143917772,78.66829747232575,-0.24021859264440995,29.589580664383355,-0.08309619863226086,32.07235182653478,-0.03148833591223757,73.42119956290603,-0.23423713176437694,-35.702852098081834,0.21970155821554566,-33.532694216605336,-0.11012858804405601,-75.15789166938814,0.20187433924757878,26.447554172767102,0.1672150097193962,-32.020907090331896,0.06940778902643424,-75.49324954417911
50,1.0,0.15192163083664922,-40.50001622028767,0.06886038002478465,30.804056621887796,-0.08485493563651293,78.5422900854172,-0.24033889020269017,29.613346225684325,-0.0823976780545346,32.07235182653478,-0.03452599542623616,73.39153932305462,-0.23170661952804517,-35.731842852176825,0.22250739504629732,-33.55117865570501,-0.11114543713889874,-75.18052450916068,0.20164746350577703,26.447554172767102,0.16928585144454966,-32.00102206533401,0.06326652485522749,-75.41322277603312
51,1.02,0.1538782447065521,-36.99285894701436,0.9414,35.11443745335589,0.12526264422462385,79.14159920413404,-0.3928800076111554,29.448959908891755,-0.2634616192628529,32.07235182653478,-0.07417879506698336,73.10891461078977,-0.15491806781674022,-34.99558562195525,0.13015999531917977,-32.80107772163679,-0.06583211812386836,-75.28372831968991,0.20463208920484505,28.052296550543044,0.2512523327023725,-32.22264348949023,0.0471960442580933,-75.74521743353465
52,1.04,-0.06934903408322668,-32.110886861961696,0.4648640314050383,40.80791906522944,0.12014016944857575,84.24173346336983,-0.2542048709473477,28.67120152764812,-0.2933053225021952,34.07861032732805,-0.15243896122269962,72.80639240466415,-0.14973008220777717,-33.92987310524044,0.07149005970325052,-32.58550014249998,-0.0964093128824449,-75.28372831968991,0.11906776894059048,29.26436501039685,0.32245061511122897,-32.22264348949023,0.13431035555702073,-76.02512140098754
53,1.06,-0.05698338722912934,-28.577435324528032,0.1967849177707609,47.11154274687193,0.11627149180493401,86.21089651712104,-0.025526241667575472,27.446483123543437,-0.24176387398887456,34.251938191643895,-0.12856733038691054,73.35161278229361,-0.06521051856124668,-33.958073589041874,-0.025849277308120408,-32.025108493118175,-0.019925743062910034,-75.20875917663973,0.0013015003350269339,30.335541594789728,0.3250920212251052,-33.46496029048164,0.1701194453661656,-76.97823298314447
54,1.08,-0.05835121880141945,-27.679249625483003,0.20612193549265073,49.40067961930748,0.1136784740977439,86.94722672525228,0.11176449157692417,27.446483123543437,-0.21501946009777229,34.251938191643895,-0.10298914920710127,73.23873919043986,0.014053332638983104,-34.70526246879486,-0.09588421166183433,-30.86137378340641,0.015943761517378877,-75.65215713174453,-0.12614998253506957,31.54908832690382,0.3190325682743501,-33.60420491358902,0.15778964451468722,-77.04004305593074
55,1.1,-0.05609136264144864,-27.2511558323387,0.2084101485229471,49.40067961930748,0.11480317014804811,86.94722672525228,0.13739756921610943,23.38693797462766,-0.22055694299322265,33.84313611757945,-0.09241324213670025,73.11267668065618,0.04027063724677696,-35.01922971879462,-0.10551320690290847,-30.622699570462895,0.015742563024955646,-75.65215713174453,-0.19738052133890546,32.415923134208974,0.33505143358290046,-33.72023286980156,0.14857765163052064,-77.22469203281206
56,1.12,0.003960639646228614,-27.2511558323387,0.2325336929448033,49.72514546801887,0.0780688816768792,85.546782023013,-0.16059265130585082,23.30361986202592,-0.23429968612703614,33.70199061901122,-0.14007247362309222,72.78122720276274,0.01900598871488693,-34.21305554167462,-0.08397940790637268,-30.12857310196038,0.01867205769379957,-75.77270290246071,-0.14776054833568514,34.69323351288701,0.3709238768001441,-33.805545372546625,0.04697044408826059,-77.0493969069827
57,1.14,-0.033371015155330835,-27.2511558323387,0.21937974518887987,49.49429799609994,0.07377571195392471,83.16410264677948,0.004482336695323483,23.30361986202592,-0.23864323471460056,33.83173523595112,-0.15808911899899714,72.78122720276274,0.023693637183445013,-33.129341731798725,-0.10973628316217356,-29.955088386790727,0.025904229098926104,-75.7199949360719,-0.15122546294045744,35.75451171126944,0.38790363211864387,-34.331619008229815,0.10891852408065514,-77.0493969069827
58,1.16,-0.024817426448249053,-18.37989357611839,0.21690109547875946,49.458496974891816,0.07301986673390068,82.71703850035952,0.06502635129400586,21.504429735288603,-0.23110673042223112,33.83906477459615,-0.1448257384067198,72.31598583577139,0.023105458268312437,-32.93742403929052,-0.10903239600668516,-29.82272522447772,0.02590565713190997,-75.71946838110033,-0.1434421694688264,36.144430107010834,0.36762187952171943,-34.331619008229815,0.13242661825361807,-77.0493969069827
59,1.18,0.11668570114949665,-18.299764918924133,0.006354460743687687,50.32524136930016,-0.07022534819905138,82.93651736795711,0.10741417880127016,20.705028895557252,-0.06953620746721972,33.05711810479351,-0.0638234931254754,72.04924865050106,0.04562623585542737,-32.705734015212926,-0.03167937044338051,-29.822983471247863,0.025359692268369056,-75.7131948872748,-0.17240622981941517,36.383064846828624,0.3169603943828905,-34.32423476144306,0.04359869522739655,-77.3270818591347
