Time_Step,Time_s,FR_hip_command,FR_hip_state,FR_knee_command,FR_knee_state,FR_foot_command,FR_foot_state,BR_hip_command,BR_hip_state,BR_knee_command,BR_knee_state,BR_foot_command,BR_foot_state,BL_hip_command,BL_hip_state,BL_knee_command,BL_knee_state,BL_foot_command,BL_foot_state,FL_hip_command,FL_hip_state,FL_knee_command,FL_knee_state,FL_foot_command,FL_foot_state
10,1.1,-18.434948822922006,-27.272784650703283,52.129275126605485,55.30301224546393,82.245347928628,84.32966757933444,21.864302742664176,26.34681348603624,31.512853632058484,39.9322569674242,71.38298164287926,58.89674454350937,-33.190117042971735,-29.08499929792585,-31.79424539913732,-36.90523200320031,-75.67401264797442,-69.16485141157115,36.21470128211538,25.558109564187152,-31.80531995136064,-40.17149789872064,-76.2856427651633,-60.62310288513011
11,1.2,-10.007979801441346,-23.55802279490666,29.895677214181863,51.19528864595995,61.792656183251545,83.21120228735313,19.274387356634314,26.69938441848291,31.33579894564477,39.4068706360564,69.84580756625935,56.76188611974373,-30.230801469708375,-27.07763935576108,-31.768202504636474,-37.938312187325,-74.8784037270811,-69.96555418689874,39.289406862500364,26.67878332618676,-31.808256212764075,-40.12592451440031,-76.71358979582979,-60.597788619092135
12,1.3,-10.007979801441346,-16.510839868945236,29.895677214181863,34.6248347887004,61.792656183251545,60.797319939681316,16.792509120984707,21.902732904045294,31.095640295429217,33.116610578964035,68.12058960225293,68.77850965582856,-27.349875780069883,-25.33366417073573,-31.718933159081615,-35.56672791501617,-73.89841657493315,-75.75024743663218,39.289406862500364,34.46814939458666,-31.808256212764075,-37.308261546913904,-76.71358979582979,-69.31956731717251
13,1.4,-12.159595728526515,-17.75626935864619,30.385445910816152,35.360963054602216,64.09731896322953,60.96370172240861,14.420773127510978,19.328837168718948,30.782180240859578,29.97502576559608,66.20534992257404,69.32512668855288,-24.558203441583448,-25.024357364147225,-31.637137343341738,-33.78865305439694,-72.73351727914493,-77.47609280581072,28.30075576600637,36.04828655337735,-53.52162505473764,-41.265533127354445,-87.60991751917459,-71.5058522222864
14,1.5,-14.420773127510978,-11.567000650373732,30.782180240859578,34.95067834495617,66.20534992257404,67.12358844885335,12.159595728526515,13.897928257014945,30.385445910816152,29.026206497867946,64.09731896322957,68.48967863737421,-21.864302742664176,-24.855819067793306,-31.512853632058512,-35.63258393952922,-71.38298164287927,-74.77620759010217,18.434948822922006,28.17935189939128,-52.12927512660551,-51.57944364665889,-82.245347928628,-88.67180784970702
15,1.6,-16.792509120984707,-16.991948309274566,31.095640295429217,35.608130626093335,68.12058960225293,69.12321923161225,10.007979801441346,12.075407064779089,29.895677214181863,28.856376219164265,61.792656183251545,64.90535035489445,-19.274387356634314,-20.764704309854743,-31.33579894564477,-35.70918280137036,-69.84580756625935,-74.05960364968269,10.007979801441346,17.424549451675386,-29.895677214181838,-49.15213574101221,-61.792656183251516,-84.1126549128329
16,1.7,-19.274387356634314,-16.81574189161863,31.33579894564477,32.97165111851091,69.84580756625935,68.4075782366127,10.007979801441346,10.329867051479187,29.895677214181863,31.568313010749694,61.792656183251545,65.9693617469007,-16.792509120984707,-18.886868249092043,-31.095640295429217,-32.04509236561425,-68.12058960225296,-70.46950672739307,10.007979801441346,12.150589581178922,-29.895677214181838,-32.35921496130519,-61.792656183251516,-65.47059801839872
17,1.8,-21.864302742664176,-18.46494731623759,31.512853632058484,33.99436038812146,71.38298164287926,71.02769170082088,18.434948822922006,9.48827332933721,52.129275126605485,40.781380283445955,82.245347928628,67.82196845812044,-14.420773127510978,-15.568408079567709,-30.782180240859578,-32.367811189964726,-66.20534992257402,-69.76110086332223,12.159595728526515,12.055723684384906,-30.385445910816152,-30.418005216418937,-64.09731896322955,-65.22592049941903
18,1.9,-24.55820344158342,-23.95886269598658,31.637137343341763,36.144606497589244,72.7335172791449,75.42602726184313,28.30075576600637,26.99564683603016,53.52162505473767,50.3971525609726,87.60991751917456,84.27181616879894,-12.159595728526515,-15.424517221992827,-30.38544591081618,-35.5318320679794,-64.09731896322957,-67.54088774666234,14.420773127510978,13.887582570595802,-30.782180240859578,-29.317386903176924,-66.20534992257402,-67.38690055262121
19,2.0,-27.349875780069883,-25.00118042123761,31.71893315908164,35.42468280759162,73.89841657493318,76.76351864168328,39.289406862500364,29.602487754373744,31.808256212764075,51.090358144343746,76.71358979582982,89.28831058804498,-10.007979801441346,-11.230026510116602,-29.895677214181838,-33.81519894626131,-61.792656183251516,-65.31533277469697,16.792509120984707,15.16469802196672,-31.095640295429217,-30.060162078533022,-68.12058960225296,-69.05900575398249
20,2.1,-30.23080146970835,-25.85507442047406,31.768202504636474,33.12548407487775,74.8784037270811,77.26050576152744,39.289406862500364,37.86781297749393,31.808256212764075,34.32668138260258,76.71358979582982,78.12352494753321,-10.007979801441346,-10.75168985681887,-29.895677214181838,-32.34439192064942,-61.792656183251516,-62.497266997488914,19.274387356634314,17.558355401032877,-31.33579894564477,-32.447379865931836,-69.84580756625935,-71.54896527653315
21,2.2,-33.190117042971735,-28.054008158553472,31.79424539913732,31.071095647115566,75.67401264797442,78.20782284834526,36.214701282115406,36.3492359718531,31.80531995136064,34.12248681856663,76.2856427651633,78.05784277913803,-18.434948822922006,-10.509472088111087,-52.129275126605485,-32.50990417856935,-82.24534792862798,-64.47195263895749,21.864302742664176,18.701641955019806,-31.512853632058512,-33.47252262550118,-71.38298164287927,-72.74780766212967
22,2.3,-36.21470128211538,-34.253927433877955,31.80531995136064,30.010997289198716,76.2856427651633,78.64168950397969,33.190117042971735,36.99078928365716,31.79424539913732,36.06391780072026,75.67401264797442,78.9388993212996,-28.30075576600637,-21.834405817531767,-53.52162505473767,-51.30577917936797,-87.60991751917459,-87.63969159064804,24.55820344158342,23.08311251713855,-31.637137343341738,-35.89668638775445,-72.73351727914493,-73.91042497297636
23,2.4,-39.289406862500364,-38.05632922923194,31.808256212764075,30.52299396217211,76.71358979582982,79.52869425111903,30.230801469708375,33.91956952193031,31.768202504636474,35.46749662698808,74.8784037270811,77.59925023663642,-39.289406862500364,-27.755886934402497,-31.808256212764075,-50.64527769529234,-76.71358979582979,-89.99448088123603,27.349875780069883,22.92218496543826,-31.718933159081615,-34.66548647105961,-73.89841657493315,-75.86539313175288
24,2.5,-39.289406862500364,-40.90832873517071,31.808256212764075,31.967769241699635,76.71358979582982,82.04866701066278,27.349875780069883,30.82829274232105,31.71893315908164,32.84681359748632,73.89841657493318,76.53815899851728,-39.289406862500364,-38.12295700108463,-31.808256212764075,-33.69085261580289,-76.71358979582979,-78.18126590448558,30.23080146970835,27.68416371030946,-31.76820250463645,-33.07933249245431,-74.87840372708108,-76.99525121181263
25,2.6,-28.30075576600637,-37.339488014452975,53.52162505473762,32.230923347888506,87.60991751917456,88.1612859196213,24.558203441583448,30.08592912475133,31.637137343341763,32.95477323201984,72.7335172791449,75.85598946568759,-36.214701282115406,-35.494536437433894,-31.80531995136064,-33.05710009621024,-76.2856427651633,-78.94978791632624,33.190117042971735,28.06141541606672,-31.79424539913732,-32.86747843221981,-75.67401264797442,-77.92988443685877
26,2.7,-18.434948822922006,-27.392914420337842,52.129275126605485,51.38801357500044,82.245347928628,88.37181260892584,21.864302742664176,23.733617129059464,31.512853632058484,34.71024383411344,71.38298164287926,74.97920634693952,-33.190117042971735,-35.50328700055209,-31.79424539913732,-30.10648595165096,-75.67401264797442,-78.9416580537807,36.21470128211538,34.64895519237404,-31.80531995136064,-34.904154053148375,-76.2856427651633,-79.65159716762956
27,2.8,-10.007979801441346,-18.53274149253789,29.895677214181863,51.85271728053301,61.792656183251545,86.75659487190765,19.274387356634314,21.363406484831835,31.33579894564477,32.868363045766024,69.84580756625935,73.40967039179834,-30.230801469708375,-31.308604628880275,-31.768202504636474,-30.881036547008208,-74.8784037270811,-78.71539343960048,39.289406862500364,38.6154780953494,-31.808256212764075,-34.88176724124342,-76.71358979582979,-79.19989419246289
28,2.9,-10.007979801441346,-11.916245738900122,29.895677214181863,31.46759123315967,61.792656183251545,65.78471467878859,16.792509120984707,19.58886531136005,31.095640295429217,31.977232687930268,68.12058960225293,70.91480188963963,-27.349875780069883,-31.086760151015827,-31.718933159081615,-32.06707880944252,-73.89841657493315,-80.2485859750437,39.289406862500364,39.39420703079857,-31.808256212764075,-32.36980102317011,-76.71358979582979,-78.98440109585502
29,3.0,-12.159595728526515,-11.627054225632714,30.385445910816152,31.420102715046287,64.09731896322953,66.13664389077684,14.420773127510978,17.13500492578623,30.782180240859578,30.531346891205246,66.20534992257404,69.82104264841563,-24.558203441583448,-29.546939672793155,-31.637137343341738,-32.31543182774922,-72.73351727914493,-78.69555864060241,28.30075576600637,39.33510733632883,-53.52162505473764,-35.42124937972103,-87.60991751917459,-80.75018188574118
30,3.1,-14.420773127510978,-15.10111447769685,30.782180240859578,33.11977061601118,66.20534992257404,69.58021042451614,12.159595728526515,13.599322115970393,30.385445910816152,28.892813617018117,64.09731896322957,67.75299526897558,-21.864302742664176,-24.767972878941194,-31.512853632058512,-33.596863665435535,-71.38298164287927,-78.22428483183288,18.434948822922006,27.36146192794506,-52.12927512660551,-51.43459499268037,-82.245347928628,-89.27626409641135
31,3.2,-16.792509120984707,-16.843078968485717,31.095640295429217,33.56486752282791,68.12058960225293,72.0999720870649,10.007979801441346,12.336192226489462,29.895677214181863,28.4542954981517,61.792656183251545,65.4227193466579,-19.274387356634314,-22.425598249832998,-31.33579894564477,-33.78521947412671,-69.84580756625935,-76.16303341938345,10.007979801441346,12.223952578217713,-29.895677214181838,-46.21078957873063,-61.792656183251516,-83.45109325146781
32,3.3,-19.274387356634314,-18.270695069169896,31.33579894564477,31.95692037514418,69.84580756625935,72.0225468181794,10.007979801441346,10.319149405896946,29.895677214181863,30.478806351155264,61.792656183251545,65.36543421068656,-16.792509120984707,-19.195742736299735,-31.095640295429217,-31.461929370188553,-68.12058960225296,-73.83650097656157,10.007979801441346,11.41374675826189,-29.895677214181838,-31.291243739636432,-61.792656183251516,-65.2170935503523
33,3.4,-21.864302742664176,-19.359472477931877,31.512853632058484,33.94519193668634,71.38298164287926,73.45472528062813,18.434948822922006,9.398945492230844,52.129275126605485,36.623027873962535,82.245347928628,69.55013531252476,-14.420773127510978,-17.358722472113165,-30.782180240859578,-31.253645670972706,-66.20534992257402,-72.26556071626361,12.159595728526515,11.806178556680075,-30.385445910816152,-30.625421530443088,-64.09731896322955,-65.57591082132343
34,3.5,-24.55820344158342,-24.007640504613846,31.637137343341763,34.562047472245496,72.7335172791449,76.90381385841874,28.30075576600637,27.137255691555847,53.52162505473767,51.08186050285042,87.60991751917456,84.68118984722014,-12.159595728526515,-15.66349050556384,-30.38544591081618,-33.9158412840192,-64.09731896322957,-68.8574984380262,14.420773127510978,14.056894127430942,-30.782180240859578,-29.268619392163437,-66.20534992257402,-67.21046313802732
35,3.6,-27.349875780069883,-26.34317875356616,31.71893315908164,33.96934446044765,73.89841657493318,78.42257299564162,39.289406862500364,29.952927677564304,31.808256212764075,51.0968106297352,76.71358979582982,89.99448088120833,-10.007979801441346,-12.98139737908559,-29.895677214181838,-33.07824202127479,-61.792656183251516,-66.85670863322756,16.792509120984707,15.462349178217824,-31.095640295429217,-30.03432231324131,-68.12058960225296,-69.43176391505057
36,3.7,-30.23080146970835,-27.821312294754133,31.768202504636474,32.66418946325232,74.8784037270811,78.57322305156711,39.289406862500364,38.38082119058451,31.808256212764075,33.269965923206776,76.71358979582982,78.66233290776482,-10.007979801441346,-10.785575599087881,-29.895677214181838,-31.660987521107618,-61.792656183251516,-64.26158241668611,19.274387356634314,17.43817595948877,-31.33579894564477,-31.918432130354947,-69.84580756625935,-71.49341604676091
37,3.8,-33.190117042971735,-29.03578673008515,31.79424539913732,30.51912296843637,75.67401264797442,78.93788011384113,36.214701282115406,36.990479770747974,31.80531995136064,33.19357221685531,76.2856427651633,80.02128671175954,-18.434948822922006,-11.330419925988021,-52.129275126605485,-32.00387246228923,-82.24534792862798,-65.28132366321562,21.864302742664176,18.752363542908043,-31.512853632058512,-33.06064083424815,-71.38298164287927,-72.75164325244987
38,3.9,-36.21470128211538,-35.491361128454635,31.80531995136064,29.965657011516047,76.2856427651633,79.075790518967,33.190117042971735,37.09829305930696,31.79424539913732,35.855241957367205,75.67401264797442,79.04956267988946,-28.30075576600637,-22.92351101637896,-53.52162505473767,-50.14189145553527,-87.60991751917459,-84.75915726393762,24.55820344158342,23.69106690585416,-31.637137343341738,-35.550543332278956,-72.73351727914493,-74.41217188897387
39,4.0,-39.289406862500364,-36.64015847133368,31.808256212764075,30.41389497873069,76.71358979582982,79.54438320186019,30.230801469708375,33.29790611971956,31.768202504636474,34.5318744021672,74.8784037270811,78.33999138793783,-39.289406862500364,-28.252819792919798,-31.808256212764075,-52.648125251620876,-76.71358979582979,-84.0047932799882,27.349875780069883,23.068150816135724,-31.718933159081615,-33.68499062151673,-73.89841657493315,-75.61748002376933
40,4.1,-39.289406862500364,-41.349160792657024,31.808256212764075,31.880910470705974,76.71358979582982,82.05978746430686,27.349875780069883,31.09509992023032,31.71893315908164,32.50700107494531,73.89841657493318,76.96548117502431,-39.289406862500364,-38.19162901769045,-31.808256212764075,-33.19159203783227,-76.71358979582979,-78.58402761453263,30.23080146970835,27.118137142418824,-31.76820250463645,-32.791927936399915,-74.87840372708108,-77.27061691743651
41,4.2,-28.30075576600637,-41.73616702516964,53.52162505473762,36.530876447608804,87.60991751917456,83.56619485610673,24.558203441583448,30.14034356610366,31.637137343341763,33.79498139353945,72.7335172791449,75.94177203286324,-36.214701282115406,-37.71559110467887,-31.80531995136064,-33.11237402124098,-76.2856427651633,-79.12617847259224,33.190117042971735,28.347002940499028,-31.79424539913732,-32.447512222477904,-75.67401264797442,-78.15415869898449
42,4.3,-18.434948822922006,-27.97048899609423,52.129275126605485,51.49956699474963,82.245347928628,89.34581060856013,21.864302742664176,23.783556298359557,31.512853632058484,34.47861618207438,71.38298164287926,75.24809413339106,-33.190117042971735,-36.255194623106675,-31.79424539913732,-30.056847438246965,-75.67401264797442,-78.80406069578144,36.21470128211538,34.881573407013505,-31.80531995136064,-34.67046912831747,-76.2856427651633,-79.93126222623776
43,4.4,-10.007979801441346,-18.94329803102991,29.895677214181863,50.10138424519913,61.792656183251545,86.12298206799571,19.274387356634314,21.212352491948906,31.33579894564477,32.540063805072386,69.84580756625935,74.30992364155914,-30.230801469708375,-33.93596595554444,-31.768202504636474,-30.40494861661236,-74.8784037270811,-78.60107722369331,39.289406862500364,38.68050520355463,-31.808256212764075,-34.299310786708375,-76.71358979582979,-78.58506341878552
44,4.5,-10.007979801441346,-11.856064888137226,29.895677214181863,31.382328679576975,61.792656183251545,65.62382452561502,16.792509120984707,19.641110494280518,31.095640295429217,31.87419222005459,68.12058960225293,71.70040491722162,-27.349875780069883,-30.569873302500103,-31.718933159081615,-32.01464267253122,-73.89841657493315,-79.96097065458609,39.289406862500364,39.32184918632534,-31.808256212764075,-32.33749740480015,-76.71358979582979,-78.99237212276797
45,4.6,-12.159595728526515,-12.33225284814136,30.385445910816152,31.37226016251199,64.09731896322953,65.60699917638459,14.420773127510978,15.637678212381706,30.782180240859578,31.031565634813802,66.20534992257404,70.79929369712396,-24.558203441583448,-29.62209182221187,-31.637137343341738,-32.665365826873966,-72.73351727914493,-78.39955730550857,28.30075576600637,37.73389775315144,-53.52162505473764,-34.41266001195313,-87.60991751917459,-81.51509612255504
46,4.7,-14.420773127510978,-14.00409526737737,30.782180240859578,33.18076897502978,66.20534992257404,69.23430941128652,12.159595728526515,14.37432171509289,30.385445910816152,28.83046555781161,64.09731896322957,67.871998542101,-21.864302742664176,-24.69095751232049,-31.512853632058512,-33.516002974687666,-71.38298164287927,-77.8992341377044,18.434948822922006,23.173966583693026,-52.12927512660551,-51.510798858958516,-82.245347928628,-89.86507144890068
47,4.8,-16.792509120984707,-16.6884713817339,31.095640295429217,33.84389842942582,68.12058960225293,71.89485219235407,10.007979801441346,11.327342421990062,29.895677214181863,28.404009896030782,61.792656183251545,66.24663359384384,-19.274387356634314,-22.22265424108506,-31.33579894564477,-34.151066988206765,-69.84580756625935,-75.82568457981336,10.007979801441346,18.366741901384138,-29.895677214181838,-48.88022716218281,-61.792656183251516,-80.347965804147
48,4.9,-19.274387356634314,-18.11608276687313,31.33579894564477,32.22936981815319,69.84580756625935,71.51555715879418,10.007979801441346,10.226118904837776,29.895677214181863,30.47628787213227,61.792656183251545,65.21668807096304,-16.792509120984707,-19.559997752766222,-31.095640295429217,-31.44592867061438,-68.12058960225296,-73.08201079897266,10.007979801441346,11.363645912120582,-29.895677214181838,-30.952764289313887,-61.792656183251516,-65.46130358082215
49,5.0,-21.864302742664176,-19.29120617570406,31.512853632058484,33.25118484771446,71.38298164287926,73.57977591002724,18.434948822922006,10.631097895958098,52.129275126605485,36.313345356258885,82.245347928628,65.84990843878398,-14.420773127510978,-16.65371031042978,-30.782180240859578,-31.36575500958551,-66.20534992257402,-72.54292349249236,12.159595728526515,11.919407689434705,-30.385445910816152,-30.88879063152195,-64.09731896322955,-64.9809221952441
50,5.1,-24.55820344158342,-24.038852175992723,31.637137343341763,34.52009509869058,72.7335172791449,76.88682447488851,28.30075576600637,26.347353135211456,53.52162505473767,50.03970644488387,87.60991751917456,86.24100410981706,-12.159595728526515,-15.433718894423198,-30.38544591081618,-33.72112434647431,-64.09731896322957,-69.37056445111084,14.420773127510978,14.223712946168023,-30.782180240859578,-29.420367873671225,-66.20534992257402,-67.11507345610669
51,5.2,-27.349875780069883,-26.19283215076783,31.71893315908164,34.1308900155087,73.89841657493318,77.99420910690571,39.289406862500364,29.65934937471822,31.808256212764075,49.28874763843092,76.71358979582982,89.34317949027496,-10.007979801441346,-12.717764365069026,-29.895677214181838,-32.934980046514355,-61.792656183251516,-66.7636551192532,16.792509120984707,15.790813194841618,-31.095640295429217,-30.05656042421948,-68.12058960225296,-68.95391391000798
52,5.3,-30.23080146970835,-27.64072987280465,31.768202504636474,32.63024873005843,74.8784037270811,77.94155113921494,39.289406862500364,37.970354906064856,31.808256212764075,33.34506423610162,76.71358979582982,78.59980278775086,-10.007979801441346,-10.986713636858449,-29.895677214181838,-31.61146399756164,-61.792656183251516,-63.98233779038012,19.274387356634314,17.55881575341736,-31.33579894564477,-32.03733871940703,-69.84580756625935,-71.45463106117937
53,5.4,-33.190117042971735,-30.225921026134987,31.79424539913732,31.250955055684166,75.67401264797442,78.81945341138292,36.214701282115406,36.103629075327355,31.80531995136064,33.142142356592814,76.2856427651633,78.38725080780567,-18.434948822922006,-16.384491750578874,-52.129275126605485,-36.16496360134885,-82.24534792862798,-63.69885809764924,21.864302742664176,18.765500349106368,-31.512853632058512,-32.53546437240037,-71.38298164287927,-72.97970739118477
54,5.5,-36.21470128211538,-33.986110500228875,31.80531995136064,29.997636677924323,76.2856427651633,78.93715089492801,33.190117042971735,36.83221900294216,31.79424539913732,35.76922272767989,75.67401264797442,78.99119285291324,-28.30075576600637,-19.285131750077934,-53.52162505473767,-50.61722403626912,-87.60991751917459,-85.5546308124013,24.55820344158342,22.937926640800068,-31.637137343341738,-35.436377076747426,-72.73351727914493,-73.97474803598901
55,5.6,-39.289406862500364,-36.69735635127878,31.808256212764075,30.674662858213992,76.71358979582982,79.39005900751106,30.230801469708375,33.55486279465855,31.768202504636474,34.997669082091704,74.8784037270811,78.15796952990381,-39.289406862500364,-32.69131452870453,-31.808256212764075,-52.72786292406204,-76.71358979582979,-85.33807029104277,27.349875780069883,23.046955499820896,-31.718933159081615,-33.93248151093854,-73.89841657493315,-76.4919631520552
56,5.7,-39.289406862500364,-40.98727212679142,31.808256212764075,31.820695210755872,76.71358979582982,81.94485052128881,27.349875780069883,30.785431338176622,31.71893315908164,32.53713245944976,73.89841657493318,77.17625151083229,-39.289406862500364,-38.20541973371966,-31.808256212764075,-33.192133485467686,-76.71358979582979,-78.36508459203797,30.23080146970835,27.409559957446202,-31.76820250463645,-32.79884778839617,-74.87840372708108,-77.29690023202775
57,5.8,-28.30075576600637,-41.66631120439294,53.52162505473762,35.01806397664896,87.60991751917456,81.3673627199153,24.558203441583448,26.801039678823322,31.637137343341763,32.86698998366249,72.7335172791449,75.86718661409178,-36.214701282115406,-36.762525282421386,-31.80531995136064,-32.98177888776281,-76.2856427651633,-79.05342034312605,33.190117042971735,28.245667059717004,-31.79424539913732,-32.44146470723026,-75.67401264797442,-77.8559504297338
58,5.9,-18.434948822922006,-26.848519405889174,52.129275126605485,51.240919492547405,82.245347928628,89.31706815261155,21.864302742664176,23.767518930911148,31.512853632058484,34.4452723654884,71.38298164287926,75.78224967512261,-33.190117042971735,-36.60072285878932,-31.79424539913732,-30.035912953170467,-75.67401264797442,-78.81224794108246,36.21470128211538,36.74222979331487,-31.80531995136064,-34.722615367417596,-76.2856427651633,-79.89794470673111
59,6.0,-10.007979801441346,-17.47510857086172,29.895677214181863,47.0801251607701,61.792656183251545,82.85825265343784,19.274387356634314,21.279386068618944,31.33579894564477,32.5371559931123,69.84580756625935,73.8076196314377,-30.230801469708375,-33.87126106132452,-31.768202504636474,-30.79175014726768,-74.8784037270811,-78.4975972568913,39.289406862500364,39.03384631641853,-31.808256212764075,-34.582992372642146,-76.71358979582979,-79.36678560612621
60,6.1,-10.007979801441346,-11.857531579477117,29.895677214181863,30.9869022797046,61.792656183251545,65.53260603586608,16.792509120984707,19.92319623964227,31.095640295429217,31.957155795232516,68.12058960225293,71.91599331630594,-27.349875780069883,-30.964652970679296,-31.718933159081615,-31.984748483157208,-73.89841657493315,-80.01720526096774,39.289406862500364,40.38578855592585,-31.808256212764075,-32.245797815718994,-76.71358979582979,-79.00367501858881
61,6.2,-12.159595728526515,-12.16803796467797,30.385445910816152,31.354941878493335,64.09731896322953,65.88220675310305,14.420773127510978,16.79049300603905,30.782180240859578,31.09491227609718,66.20534992257404,70.77943405342045,-24.558203441583448,-29.555450196607932,-31.637137343341738,-32.15319562502153,-72.73351727914493,-78.4784196550012,28.30075576600637,40.911668164411864,-53.52162505473764,-33.76180837724826,-87.60991751917459,-79.3028148470311
62,6.3,-14.420773127510978,-13.683060451180586,30.782180240859578,33.07199024235715,66.20534992257404,69.31786046304768,12.159595728526515,14.333836156207159,30.385445910816152,28.8418389476656,64.09731896322957,68.62019203556017,-21.864302742664176,-24.459031969689978,-31.512853632058512,-33.96970592770296,-71.38298164287927,-77.92196049971876,18.434948822922006,26.31980760351827,-52.12927512660551,-50.7784625478908,-82.245347928628,-86.43014232832186
63,6.4,-16.792509120984707,-16.851749266010586,31.095640295429217,33.32340332780989,68.12058960225293,71.7569563649913,10.007979801441346,12.317577211729507,29.895677214181863,28.38346346404785,61.792656183251545,64.77822955987078,-19.274387356634314,-22.342759780250702,-31.33579894564477,-33.54632489658438,-69.84580756625935,-75.51276524305567,10.007979801441346,17.519643910034134,-29.895677214181838,-48.54190313004391,-61.792656183251516,-80.55572884550408
