Time_Step,Time_s,FR_hip_torque,FR_knee_torque,FR_foot_torque,BR_hip_torque,BR_knee_torque,BR_foot_torque,BL_hip_torque,BL_knee_torque,BL_foot_torque,FL_hip_torque,FL_knee_torque,FL_foot_torque
44,0.88,0.5299022338729589,0.6668098690065173,0.5658541603447139,0.6299597257101145,0.46430472363373904,0.8242794956249683,0.9205974173367136,0.6458043180002188,0.8540822471449667,0.9284089037725631,0.568777729822988,0.8149609105447755
45,0.9,0.5734388072740063,0.6324565425224294,0.5338006358789813,0.6166915292846621,0.5497384089634803,0.8036152797053142,0.9256158871420237,0.7309448880504837,0.840981614176004,0.9223966334893697,0.5827473331024032,0.8130568863183288
46,0.92,0.6022369064259914,0.6269588504247822,0.5295333692393978,0.5839422754566971,0.5979731438039931,0.765315165684687,0.9273436375011483,0.7854681414951543,0.8351899102879743,0.9123719805908457,0.61598580905559,0.8116261535069118
47,0.94,0.5020667191027359,0.6189905718708077,0.5789602970640247,0.42437590960050964,0.6284219803274151,0.7127993515208337,0.9290355338351283,0.7409127874636713,0.8349209582579171,0.9119215341447018,0.6918778454362399,0.8015184340355039
48,0.96,0.47560912709343595,0.6084696282530242,0.6394411141020732,0.4358399450973395,0.6539624727162422,0.7164379724274977,0.9269587404488638,0.6986255709291322,0.8321718693362379,0.7654316645644723,0.7014333714062313,0.8062230973114471
49,0.98,0.5075331678512371,0.6087889681136059,0.6850138232918879,0.39665605754102273,0.6455391247596591,0.732586493072489,0.9268281786758215,0.7205330599468238,0.8194389299548543,0.9440308849305359,0.6687165481431397,0.8215092252022819
50,1.0,0.4976070200331334,0.6223422770510293,0.6752450285573629,0.38539484277738717,0.6503570979031102,0.7522021509105559,0.9290092537691804,0.7413226720624656,0.819911640480816,0.9416931273184299,0.6794990667744097,0.8215147853456789
51,1.02,0.4973727257523367,0.6387193198596808,0.6625801631640644,0.38216653319954397,0.6554738414981566,0.7647854749116714,0.9405937089758344,0.7423994031973429,0.8216268122603307,0.9237834523352505,0.6897654856152544,0.8225032938713165
52,1.04,0.049600449348134755,0.038608548004716844,0.010846958584541584,0.14400154902602288,0.8825231569988233,0.8148373770552384,0.7414512903043452,0.46174848983720074,0.8024291849615877,0.9446062280710242,0.7843181168566888,0.8133922019764583
53,1.06,0.045276797072467206,0.30594519307066054,0.4843796712106799,0.19686151170302035,0.9523371353755821,0.8566726842122011,0.4110143718676574,0.4247154907170465,0.48953080739054206,0.9275846937752938,0.8907673900735567,0.8117404767063873
54,1.08,0.059092857762230465,0.33882077629807156,0.36233156525726345,0.20412336443187085,0.8672960935095863,0.8572252320924587,0.47388807225324864,0.4988183267471195,0.6396559032147316,0.8957890183053714,0.881174716474461,0.8245813517246993
55,1.1,0.1541075075829778,0.2764311906201602,0.2839655509370084,0.13852595679358817,0.8200097477513624,0.8538660361525459,0.6740227943200247,0.5297483821946939,0.7477121630247479,0.6289302438165754,0.8526640475603321,0.8245946574415679
56,1.12,0.22399763763030445,0.27529596662435074,0.2993184038932182,0.09488617443183538,0.7958190380147742,0.8464351610925824,0.6843893161649641,0.49349043979091745,0.7504723206450254,0.6008531366193827,0.8614194612830195,0.8246781818969328
57,1.14,0.36480989449241785,0.20010201922844517,0.19245812584235905,0.37963824649209016,0.748009449783097,0.843111386169063,0.6161560263741193,0.5096818791363849,0.6669401056092837,0.7887949553652982,0.7570386375931311,0.8253621922550853
58,1.16,0.40539125997502423,0.21813476630473902,0.21234646722892023,0.3463694352328388,0.7771187081236806,0.8375583489565587,0.5798970827917916,0.52137931889836,0.6761707441206499,0.8287468581907056,0.8005157728889566,0.824982425866644
59,1.18,0.45833782684089336,0.23226552030673075,0.17830109050116302,0.3830849119964621,0.7741266307979632,0.8362475961474283,0.5725804613399327,0.5224724082164495,0.6631193221928499,0.8441374377427527,0.7980677651040237,0.8275915730056024
60,1.2,0.433559150688715,0.22397078242169322,0.17567312709407115,0.40856167741072,0.7820247249525011,0.8246338416843297,0.5389332899230498,0.5333934970908041,0.6556826654972433,0.85989254344942,0.7886644114590462,0.8390981232123356
61,1.22,0.4125330862677074,0.2148988392293791,0.16263589997821573,0.41961710833449983,0.7903378130936715,0.824272203964364,0.521377698083896,0.5403640796280812,0.6596239967245221,0.8694427824668294,0.7819930047988835,0.8392516355290676
62,1.24,0.5461904176405228,0.3129527198494016,0.10441080805643928,0.5585829102557017,0.5579429057310933,0.8380203600232164,0.2921215776222483,0.7449695542685913,0.4987147566034487,0.9471449063038343,0.4788815567814848,0.8310420574406895
63,1.26,0.463901567616797,0.3816336868706093,0.006661176320191853,0.2968904016509859,0.5374880307626235,0.4840848667546737,0.3259073641331937,0.7307869540941019,0.5041791260814377,0.8333167916737763,0.5305329322361113,0.8086417520609288
64,1.28,0.5119111888618608,0.33964481967364113,0.23272951597584,0.19093100806391458,0.22012259197215508,0.26138619324525103,0.46408359645190295,0.4978926283532571,0.41902189593309097,0.5691494337334254,0.533892397082847,0.8087431680181507
65,1.3,0.52884258185506,0.4108735508740307,0.3571418418066281,0.28115562837179753,0.20880000893204867,0.23757348720312801,0.5387426521129886,0.32654054286212647,0.22160991035777775,0.528642315983885,0.545935011920753,0.6455806405182732
66,1.32,0.5418914470524872,0.4786420977297455,0.40423526182603764,0.2987954947083333,0.21066332069422117,0.22074960015014072,0.4191647978348781,0.30328510233751943,0.03631212751662479,0.5419539723526396,0.549857081481629,0.7253142255277615
67,1.34,0.6055594660686177,0.49363985478610384,0.37554254321646435,0.2931666889280308,0.1625076868211997,0.12653225389072836,0.4004272805994153,0.24010674920095132,0.031178383928318665,0.3726428925352563,0.5692704151795732,0.6450347486844368
68,1.36,0.6415754343755466,0.49851882979548573,0.3440699298193385,0.26201990801855496,0.13213601609373535,0.10911257708283237,0.36407178245225125,0.20645782644348207,0.06392546982513574,0.2893703080751267,0.5664475185471597,0.6240657684712182
69,1.38,0.6461411108118236,0.5015673206300807,0.31670175357387226,0.22941626805699833,0.10973283196315592,0.09521631194677758,0.3249349019490577,0.19383156873503946,0.07212135558638179,0.23960802571836912,0.5657770624331021,0.6335032492065954
70,1.4,0.6393584694067911,0.4916238813595896,0.29695991687219303,0.22352422798191116,0.10075900821809664,0.08527788436307764,0.3102866980248909,0.19481528186664146,0.0626146754821577,0.24539207908724192,0.5660975429739402,0.6542929587226998
71,1.42,0.6187773112836534,0.48550663944723826,0.2961840735232171,0.2355716220645246,0.12199669841699147,0.07302813205830035,0.29747824057972405,0.21884886508267173,0.039299656243034026,0.2855380393475585,0.5683741599485476,0.6675382825456878
72,1.44,0.29274537890767216,0.5919036772485746,0.2452611454522943,0.043648125212315196,0.12217064174868687,0.005734245186319136,0.09467887367465967,0.4058763788053924,0.09533673397512184,0.0015150080416254153,0.07795301397833049,0.010492299475979912
73,1.46,0.03785001708571671,0.5932636176659237,0.07438312915286324,0.029059031507753255,0.09910601429332122,0.004895672584184164,0.026442428683674076,0.4681972496115704,0.08190025447691676,0.08411866040738944,0.02329543885583791,0.0006523159190983085
74,1.48,0.10762396121256443,0.493523549330526,0.01883390499937553,0.0629854151090203,0.08485367425475383,0.0053494071187607925,0.07435400612407261,0.45446552728181505,0.016803269688512323,0.07900361118011723,0.06114635077749753,0.01773103437520815
75,1.5,0.13434059308805116,0.4240606858410793,0.015822667472973017,0.0595929467119782,0.06612405130996475,0.0034584364260596087,0.06504973418182601,0.42813817619543876,0.04217378671944031,0.057562154371757934,0.06346433188417654,0.013970021021740114
76,1.52,0.07054608974636287,0.4074410156169032,0.02707748553758891,0.026726436894002198,0.059673220901297494,0.0022657106916409643,0.03264244043155434,0.43041761479738,0.06697820744058182,0.030407790977633842,0.06469403978756037,0.009976712248977114
77,1.54,0.030878988745702808,0.4719563320982187,0.16034693286523585,0.03528697207106362,0.055284742763865094,0.007023494909052694,0.219156106757872,0.4354970723656628,0.012107937636706742,0.009383644349152726,0.09668122469780481,0.0045734005267432975
78,1.56,0.03742490010959781,0.49274865433334075,0.02987393614551091,0.0018064647733826036,0.09080417003803325,0.0036585335220544572,0.0017822339246443045,0.46253651762097164,0.02373364639144568,0.07285441419805322,0.08464244440106851,0.0019447671794442605
79,1.58,0.10713051169699815,0.49274865433334075,0.02987393614551091,0.003795604132265552,0.10900874442674217,0.010200377911195718,0.1332354120896745,0.46167405775528814,0.0052086878365296225,0.06779135173597953,0.0685155867789577,0.0023936622792601393
80,1.6,0.1463482157846139,0.45992235405563925,0.019683523643236348,0.016258001083004254,0.10959115479768122,0.011773040384250751,0.1710365390042967,0.4450759758430352,0.03317284576690054,0.05650296867671114,0.059473788123447884,0.0016982694828493873
81,1.62,0.1440693672883477,0.4470324184803988,0.021892638529180247,0.02060013714573886,0.10243760168689976,0.010450469655610445,0.14317491687472875,0.444355298170498,0.05056348044809109,0.03988691972425342,0.05739313647726005,0.00199306914569381
82,1.64,0.11651566739946391,0.3478118274950624,0.27757830547192275,0.012037878489122711,0.004904537651699129,0.004156397922875413,0.06939793039530014,0.2115092535076355,0.08019907573159618,0.15236800961218153,0.02943452807243945,0.1781070137674638
83,1.66,0.08739054530404795,0.3992196490613781,0.179455401091342,0.005944497232377677,0.03343206014075235,0.012635888034594573,0.06472252245976677,0.2890674389152097,0.023116848291433782,0.037711810195791416,0.09061863790506831,0.05002025103941713
84,1.68,0.045933504673702046,0.1726032855076421,0.2345952293148452,0.041819492455507444,0.22125406409477566,0.14398279998122648,0.07955236537041638,0.12979502408553353,0.1798452523430968,0.1348878156970723,0.19487722391848855,0.02071798808804699
85,1.7,0.0740160247139154,0.18173716149534738,0.2073770362638234,0.016740182697513522,0.20259315648356055,0.13317170370806397,0.03217530317527202,0.13109226805164104,0.19693575352016512,0.17684550707981386,0.2253379967304531,0.030379079938803743
86,1.72,0.07650791060796597,0.20323829594939302,0.22037223916683968,0.03324115126537225,0.22206936852385337,0.14101611779353102,0.006538113859455471,0.14734014371927923,0.17825926203216574,0.1557342876394346,0.24763229279099677,0.05497371784426111
87,1.74,0.1682359592310667,0.23419349115046534,0.2608914394254773,0.03247071936962257,0.24811929584675327,0.09073634062517855,0.09283117890298795,0.12629823966247866,0.09698129408366352,0.15776938722902922,0.21127762237635558,0.06659875767069504
88,1.76,0.11534860217598808,0.2544586675570647,0.21833795328569322,0.06970809124551078,0.24570892241584674,0.033561270197202744,0.012100105188273686,0.14780313480499185,0.10407034303234568,0.14724958365941637,0.23264712818282463,0.06183468888943539
89,1.78,0.08324645418211633,0.25908180610317527,0.19266856657744283,0.08701591939582799,0.2466405279335755,0.0004178748843436455,0.03311804065996558,0.1563151448953822,0.10538511085739213,0.13428930016122304,0.23827246109055347,0.05384998972173329
90,1.8,0.07956655245761944,0.2632499077894876,0.18881571681422726,0.08762768764929908,0.24694081068030935,0.006984748882307379,0.042324816408610855,0.1594963310536702,0.10342141328798872,0.13074565600810015,0.2420581264492307,0.05271463320096621
91,1.82,0.09077312171408447,0.26035039424777906,0.19572301264671202,0.07137809904230853,0.23890585797470898,0.014001234395591023,0.01667372355195979,0.15354221560147718,0.09213417812712332,0.132311474980262,0.23523546978609644,0.053646643705612555
92,1.84,0.19779672354965475,0.452403119349102,0.17223364841412875,0.02785935051163642,0.06463642461466232,0.00417124231941527,0.0019838023545621637,0.346885514522569,0.16056974119014744,0.02256153040400582,0.03169236630769048,0.012282965627942061
93,1.86,0.05897336583211858,0.5168385521375757,0.08047119199787171,0.07287618992794877,0.10441742587725904,0.007001873406237847,0.06728361364130837,0.4525594644400234,0.04726198516606661,0.0003146572385556304,0.09034352836199121,0.007007836771030357
94,1.88,0.1700904110466218,0.4813959853317773,0.0011678196062832149,0.09085240888057346,0.04685597503699886,0.011900905158828745,0.0867503535536179,0.49939250378135636,0.07253473014227446,0.050144186605376444,0.03144969452161171,0.0005601558062429599
95,1.9,0.19645260355905134,0.4450451222657838,0.04082760970156761,0.07521373210579811,0.06544450640629208,0.0077651289155584525,0.07346830528239649,0.49163753519263964,0.14388015184133804,0.0942057233666752,0.01157997832359115,0.02052409924886605
96,1.921,0.1515213967789121,0.4187782659853833,0.006229463656676591,0.03667204013476216,0.062333331610793484,0.011870087467172323,0.11136072666822744,0.4418197213496101,0.001580672015996947,0.03777766779679368,0.09382899354428989,0.015689290192982885
97,1.94,0.1515213967789121,0.4187782659853833,0.006229463656676591,0.03667204013476216,0.062333331610793484,0.011870087467172323,0.11136072666822744,0.4418197213496101,0.001580672015996947,0.03777766779679368,0.09382899354428989,0.015689290192982885
98,1.96,0.0014216238190073588,0.3884486716152098,0.005968586028226158,0.0750603176346934,0.06828061604608174,0.007500842992381521,0.09450665369734673,0.44630964950629837,0.08197249010111639,0.00886089710140378,0.0710591769315677,0.006737518665040221
99,1.98,0.07427028456147798,0.39845969911932977,0.04390587624396668,0.05370479400542703,0.07900153074592987,0.0052621547046678655,0.051889782355389255,0.4715232389574463,0.12410812481633103,0.00823383217875837,0.06450080118369636,0.004247848308532403
100,2.0,0.0878530420564502,0.42119743799140497,0.07136760796472513,0.033062039055058313,0.06855693859668448,0.011946830445258629,0.01783094314696985,0.4641558493502989,0.1380023125354807,0.046535984874529965,0.013985681578931918,0.06044023681221563
101,2.02,0.08058267547950097,0.39044618422114263,0.03832271918776005,0.026694865322090047,0.06525570640063297,0.004874196857908824,0.0019482362973947793,0.4489830458356273,0.1306436532990067,0.02679701956254081,0.017031394274841394,0.03217085935454426
102,2.04,0.21236256661820152,0.3547933366932032,0.02946388994701604,0.0003919084239576759,0.040925995308187024,0.010316635861483807,0.025086929138406315,0.3514274046548179,0.011331276691907682,0.019012885917432443,0.0020068631984549337,0.03524964789790188
103,2.06,0.003449532805082336,0.35303846569437075,0.01785576047084291,0.08621707134465913,0.06347874328359578,0.00391178136555793,0.02479765044431634,0.3662758627674911,0.10387496322110153,0.003982032976083165,0.022071039717133246,0.017115883683259232
104,2.08,0.14249494972619206,0.17291432419760977,0.05253495377851618,0.1582725416500342,0.2211449885556117,0.12441774922318014,0.026160398926071048,0.22773696389819933,0.21319856968531875,0.0640507254894403,0.21489132922660611,0.08075356440036668
105,2.1,0.16719087264624177,0.16758604951962974,0.05580466285155271,0.13492737401991436,0.23429562486544017,0.11625327949638005,0.035801856605937855,0.23095326008956873,0.20395770950671233,0.05581087339028807,0.1918341538801899,0.03862775333890336
106,2.12,0.18181386414379327,0.17422640323620514,0.05584182876095555,0.11839764721357186,0.26168550883907127,0.09525876871731317,0.062204742136401495,0.2601811231482456,0.16870131093015756,0.026525739797988335,0.18959525773062746,0.02750916584207396
107,2.14,0.1977485692598953,0.18207598932498928,0.01753323079802569,0.1658890775746562,0.271422591779019,0.10697440045309017,0.018059292917742078,0.30018268231072964,0.18467117887741072,0.08577172602008115,0.2114706230685707,0.034677700323620816
108,2.16,0.2072556944453316,0.17490902580296122,0.02090234140683289,0.1762981955173129,0.2711544202346815,0.1153069353972405,0.03640157922542975,0.30041893746368803,0.18891911614566562,0.06763643322311416,0.2133932213934459,0.025645882311014903
109,2.18,0.2143901709457249,0.17575132915601685,0.02908448792891112,0.18697396142487138,0.2693725880024632,0.1157544889608288,0.03312254761424873,0.2934515255718771,0.1939681647549326,0.07271012177903509,0.21465781345553575,0.01818619479441557
110,2.2,0.19518726941515024,0.13890714545547023,0.01747841089413524,0.18537418666595046,0.2754754118949522,0.11680232671161482,0.028464354195176,0.28552354654654427,0.19338800989981028,0.07753099425364735,0.21951686790869557,0.014858395796789913
111,2.22,0.22434197177121934,0.16928311389799378,0.03258028649305237,0.18088837330573446,0.27004193707253027,0.1042872387546209,0.028584288422285064,0.28696961093283846,0.18524992989963313,0.0843821333555504,0.2140418670252275,0.01972657979310019
112,2.24,0.007591894289765412,0.10823089492272435,0.013610403567647825,0.11336755842136957,0.3493605687782741,0.09589447414975485,0.018345594120687238,0.07069710912583568,0.007507919771935722,0.19144276148385483,0.3896179079332087,0.03436252247073409
113,2.26,0.020953845040448803,0.09332360937828074,0.002826637191053203,0.0002596432818761315,0.4229244243662994,0.0554227843325881,0.0726043831207451,0.05402769488981014,0.00444337916107598,0.0792254364367117,0.45990679108917626,0.05354797504489642
114,2.28,0.05090688495872669,0.07094950392866868,0.00176361081029965,0.06470298597946339,0.45671288872217575,0.00829158308293219,0.09331855633096678,0.036970916847345,0.01704573056696757,0.1772123953632612,0.4604968461324352,0.058449363196254246
115,2.3,0.02037117071815389,0.09075438784308834,0.0014092590618606142,0.06488482274031772,0.4688947225092496,0.0301754408721373,0.03640750173728025,0.06865129829614479,0.006719195579882855,0.0907744968571086,0.43784510104823804,0.014293411715486431
116,2.32,0.02037117071815389,0.09075438784308834,0.0014092590618606142,0.06488482274031772,0.4688947225092496,0.0301754408721373,0.03640750173728025,0.06865129829614479,0.006719195579882855,0.0907744968571086,0.43784510104823804,0.014293411715486431
117,2.34,0.0605068030696429,0.11707871093900724,0.012250701961363396,0.11135219370085452,0.42777873675465083,0.08383191605599043,0.010695460334100824,0.0406797713208416,0.011952178263598668,0.24636777279329736,0.4175846931940879,0.04284500161951948
118,2.36,0.0442808086810896,0.049273100129772006,0.0029697875839189243,0.09280576820474078,0.3710145777492478,0.019856626398226218,0.08410666877668416,0.07776128561275067,0.021267700036868887,0.17279879314480104,0.33466408488504473,0.05503984810133725
119,2.38,0.02535164106422858,0.049935828079337496,0.0030496720957563206,0.06403222489856981,0.36116348169070545,0.05705879438123676,0.0964831093910162,0.05441310210599254,0.01277587372154442,0.16184039291392882,0.30589177970228204,0.03160099650349692
120,2.4,0.008701380825756309,0.06367261507052138,0.005069369556961818,0.03366643260181961,0.3729828684338228,0.053716554320543806,0.08975213105956023,0.007905226753825201,0.04977751578185024,0.16506997091731518,0.31142488188699863,0.008048455189214493
