Time_Step,Time_s,FR_hip_effort_applied,FR_hip_angle_deg,FR_knee_effort_applied,FR_knee_angle_deg,FR_foot_effort_applied,FR_foot_angle_deg,BR_hip_effort_applied,BR_hip_angle_deg,BR_knee_effort_applied,BR_knee_angle_deg,BR_foot_effort_applied,BR_foot_angle_deg,BL_hip_effort_applied,BL_hip_angle_deg,BL_knee_effort_applied,BL_knee_angle_deg,BL_foot_effort_applied,BL_foot_angle_deg,FL_hip_effort_applied,FL_hip_angle_deg,FL_knee_effort_applied,FL_knee_angle_deg,FL_foot_effort_applied,FL_foot_angle_deg
14,0.28,-0.7627627238124277,-14.290703605043063,-0.5868818866547205,38.47590124133923,0.9414,40.39976025595948,0.2597441662093852,14.720456249358817,-0.38645591665018997,55.63027174086407,0.9414,55.473530249016555,0.04118916619895144,-13.889746304559996,0.8232734953447025,-40.401896506147885,-0.9414,-45.106961292538045,0.13953838030349863,11.315093789266065,0.6120647509221881,-34.96553961249478,-0.9362307321958638,-55.26423802996195
15,0.3,-0.681047700319786,-13.776892507163632,-0.6184755330096416,38.47590124133923,0.9414,40.61406412597046,0.35975986710293506,15.112426577098999,-0.34251814524559565,55.89283860414993,0.9414,55.473530249016555,-0.016454137474133823,-14.375979623132952,0.7164068636536794,-39.785800952029525,-0.9414,-44.09910485665013,0.11400510088168157,10.880535784251181,0.6650019319957589,-36.6294113858179,-0.7885457324963663,-55.57755287052911
16,0.32,-0.8723419803027671,-13.853034562696886,-0.6004555709793287,38.370777931183355,0.9414,40.61406412597046,0.3464669142636124,19.331431489986493,-0.48639449570406523,57.37982839554097,0.9414,67.54229047577167,-0.053427837487123764,-13.41426566614042,0.7713642167944719,-39.785800952029525,-0.9414,-43.721926699405785,0.12708654730691818,10.880535784251181,0.6962033286472427,-37.101505204264974,-0.7592958858095649,-56.625309616296114
17,0.34,-0.7140678175538787,-14.560675847078514,-0.493429423414083,37.76365622808232,0.9414,41.44774435163916,0.3414358277823225,19.331431489986493,-0.3190767835686518,57.37982839554097,0.7876960707379479,72.33680130597041,-0.1367738919198252,-13.41426566614042,0.6308427000276764,-38.47171603778456,-0.9414,-43.47362294393932,0.08551428443405057,12.805962505438067,0.67851537040169,-38.019049638916236,-0.5595503399808591,-57.718548578891394
18,0.36,-0.6778180426492066,-16.207901654416016,-0.5349276261594296,37.635601345314804,0.9414,41.39257120180665,0.6272424383347803,21.72099115222161,-0.3846163852367479,57.6072931662236,0.9414,72.95360480762336,-0.22786873639086688,-10.65668012721418,0.6567195007065729,-38.47171603778456,-0.9414,-42.507465483232224,0.012035498019592777,13.622121250315816,0.5709422267664488,-37.614206714051264,-0.53644192863685,-59.898988915431985
19,0.38,-0.7147914585929195,-16.60782226924732,-0.5534504439361605,37.635601345314804,0.9414,41.423715126892375,0.5960611967047413,21.548565267217537,-0.42121606376187637,57.710580200541465,0.9414,71.82608779589897,-0.18907690900495128,-10.174750275950801,0.6972869938418252,-37.65287902731436,-0.9414,-42.56230664485547,0.04120876533398028,13.858673517142702,0.6032859347971832,-37.22635803414021,-0.5709757368389029,-60.86684770491125
20,0.4,-0.7663756862653736,-16.553303028224356,-0.5621963521369874,37.65479924095302,0.9414,41.48274246976429,0.5571873505526069,21.666427280481376,-0.43995991890140157,57.797069527467784,0.9414,71.83419716594001,-0.12557308182502894,-10.261002573312982,0.718202121973049,-37.85808209227185,-0.9414,-42.57227276690387,0.08749842937399738,13.858827675311847,0.6322986755862349,-37.33922526816291,-0.6377694490837935,-60.86329882895652
21,0.42,-0.9006849184684302,-15.881472951849995,-0.6348894942745543,37.68704055138569,0.9414,42.63705971078812,0.9414,22.74820416015175,-0.9414,57.797069527467784,0.9414,69.78795371611395,-0.17968172904512492,-10.211156050394308,0.6758725325268822,-37.84626236614897,-0.9414,-43.44910124034985,0.05535587672238501,14.071263237145274,0.8978339929628748,-39.33367722215783,-0.7710418719657202,-60.80309023528412
22,0.44,-0.46152975031627874,-17.89931141877703,-0.6076433671327547,38.22692100774222,0.9414,44.11548495327802,0.8421849275232507,25.91299656041729,-0.8858514419483188,57.797069527467784,0.9414,65.96613584057387,-0.2134147282854298,-8.420461294853352,0.7184584641099517,-37.59233413573876,-0.9414,-43.44910124034985,0.08003218850174174,15.606040637604435,0.8081329838802624,-39.970497723499975,-0.9414,-60.39654701817301
23,0.46,-0.3217349101662955,-20.54582379351781,-0.5710257255480568,38.16574757606075,0.9414,50.28461770264786,0.5018372347550805,28.38279489558077,-0.4519829053747111,42.80315700752706,0.9414,63.66309264879174,-0.12489920694385481,-8.353983686102108,0.7371254800668007,-37.65267980056747,-0.8970829568453764,-49.02923878376861,0.2014588062731427,15.670059125585608,0.7040563104892827,-39.64858562808472,-0.9414,-58.24061380157588
24,0.48,-0.6596290370076789,-21.8630869933183,-0.44523198639400197,37.35810384922151,0.9414,56.48755133732423,0.3588862742307567,32.4988079518207,-0.5653607261069421,39.85649104214009,0.9414,60.14770017846546,-0.024043110337692214,-8.353983686102108,0.6939270064687976,-37.919870622606055,-0.7765886094785105,-52.286493873982685,0.3477295007780413,14.339989943872261,0.5785629825589986,-39.21557387687115,-0.9414,-56.55258152908227
25,0.5,-0.5912442063036104,-21.8630869933183,-0.5264343726882642,37.01217654949993,0.9414,55.68343118787632,0.4479484408953062,34.091800634944974,-0.6505128317665384,39.85649104214009,0.9414,60.14402845562013,0.037209663913178766,-9.08644212068174,0.7609217648690911,-37.652782802048925,-0.8465859679616571,-53.31094102363713,0.36168960385425647,13.225236694975123,0.7195592463479222,-39.21557387687115,-0.9414,-56.55258152908227
26,0.52,-0.7314542810666959,-21.8630869933183,-0.5470770744822707,37.14619203935617,0.9414,56.27239417345111,0.6020314131677003,33.83640538487842,-0.7124329732937197,38.76830714779359,0.9414,61.00996196136347,-0.06445684603577553,-9.963021268478512,0.8282810801799536,-38.3783357689403,-0.9414,-52.96521418072865,0.4160132231091119,13.360787383469768,0.77848649127906,-38.875055668860256,-0.9414,-55.13219114977933
27,0.54,-0.6461822264102524,-22.210792678480583,-0.5612150992940493,37.42333799341486,0.9414,57.516479355081216,0.7243356072176211,33.3936708921625,-0.6994811601255622,39.26776377119765,0.9414,61.565821384647315,-0.15291989002477585,-9.338075637529125,0.7895226405730134,-38.604802599337106,-0.9414,-52.424256114561814,0.27331779276375034,13.360787383469768,0.8183879601591564,-39.38323092000347,-0.9414,-55.6722589081948
28,0.56,-0.5959101322867999,-22.210792678480583,-0.5640678617683892,37.78816072377873,0.9414,57.516479355081216,0.7979705296592567,31.491504857947728,-0.6748448286392503,39.26049790600661,0.9414,61.565821384647315,-0.19630487722396875,-8.669558313837419,0.7338407369576438,-38.25038924618443,-0.9414,-49.661568030240204,0.1826292696515016,15.620268181166404,0.8259941695337035,-39.94501922603704,-0.9414,-56.12294883061742
29,0.58,-0.5926328665831272,-23.30397391222053,-0.5603546499732431,37.800480870776695,0.9414,60.45143680368268,0.8082417352488795,30.586811858931377,-0.6751765194840113,39.162696537385266,0.9414,62.37252207276644,-0.1853546590862733,-8.143252087979365,0.7263701146772747,-37.95965918219786,-0.9414,-48.5633067048846,0.17757328349480128,16.525623098875663,0.8261544512905916,-39.94501922603704,-0.9414,-56.18158595317013
30,0.6,-0.6265619157814184,-23.30397391222053,-0.5666384140212793,37.85478103426183,0.9414,61.185556059612686,0.7720635433110664,30.465220635516133,-0.6763783097833115,39.162052638717185,0.9414,62.514547676142,-0.1599114262790003,-8.112525929265034,0.7357732305119258,-37.879394869021816,-0.9414,-48.188943444762266,0.21019281866295594,16.525623098875663,0.8231373632238683,-40.29290470470656,-0.9414,-56.03484005410828
31,0.62,-0.45302100212895435,-25.35746626984328,-0.22375777280198056,37.30633258984506,0.644564038278296,63.802451723889064,0.8719700053161382,29.637798545401044,-0.7115108661892,39.558928654266126,0.9218734676003715,64.59491444369233,-0.30164379818728193,-8.362871590576454,-0.1934891470219472,-39.580349844353854,-0.9414,-48.188943444762266,0.36668697498428676,16.829537681937012,0.9414,-41.345802424705255,-0.9414,-56.07702452889757
32,0.64,-0.31879005207457645,-25.35746626984328,-0.11171022001142575,34.117050494405035,0.5172548093603917,68.49492475427583,0.7269338732593421,27.68824895211279,-0.8205169218513308,39.573449105810035,0.8685711218521335,65.48672916851989,-0.2436263116344729,-13.78389421690184,0.27433416438257974,-49.392897521397586,-0.9414,-55.3189330890797,0.3207337945641934,17.6215732867712,0.9414,-42.10411889001311,-0.9414,-55.89471349091737
33,0.66,-0.446856255747299,-28.659556048380903,-0.20156175597711218,33.588183566113415,0.5494029746143276,69.40001312475788,0.5509390373767694,28.737495758174866,-0.8259186770244887,40.542894718840635,0.912454281019013,66.50318148517617,-0.10953126142034073,-15.404031064950374,0.3656664343136554,-52.61757392975176,-0.9414,-60.74808292717759,0.29882200444506535,17.6215732867712,0.8749976843517832,-41.76774612204608,-0.9414,-54.45359164680437
34,0.68,-0.5035169621881639,-28.17097881918417,-0.2738395791862568,33.61893055547093,0.5925638791490787,70.62404956288428,0.5489646149219625,29.66460254558839,-0.780274063859891,40.604582247444995,0.9414,66.95502897281948,-0.1463761125925983,-16.46348437395941,0.40236840649331435,-54.815231098590345,-0.7284206597103118,-68.83881995898359,0.3562421202088295,18.264636768946307,0.832537006539128,-41.074065250545694,-0.9414,-54.0873400028372
35,0.7,-0.4796350022608874,-28.01217908896646,-0.24843363793051593,34.25765633367963,0.6489449075224122,70.57285877159863,0.5564596373488736,29.792417159766693,-0.761561231362643,40.23235308324139,0.9414,66.76661924487462,-0.17731390572394237,-16.621125254314325,0.31334183680390343,-55.24157140317432,-0.9414,-71.85583012006828,0.3721638073614952,18.04707070440933,0.8620184885484161,-40.88738666052751,-0.9414,-53.57431717554343
36,0.72,-0.5392023294234133,-28.985271591264002,-0.23613539696776803,34.25765633367963,0.7198669445587701,70.41956455635841,0.45828523741419225,29.42536869211845,-0.7819832437171276,40.37445262946681,0.9107999659179252,66.63057612113862,-0.4356484736275662,-20.396252463264847,0.33408357571991726,-56.55523807285487,-0.9414,-72.86313183514262,0.6723481201499313,17.861911328433425,0.8838641693498713,-40.98788029463704,-0.9414,-54.54073163460543
37,0.74,-0.4873300810019202,-29.40997661725088,-0.24893881898462455,34.18319490951252,0.7018758111985781,70.41956455635841,0.5035999668264055,28.573825151259037,-0.7990557102454934,40.35554152535031,0.9229911871260302,66.49303012717232,-0.6631971414632508,-21.126931256526554,0.3309838261808907,-56.74235383137242,-0.9414,-72.86313183514262,0.6405511281410932,17.227805040754294,0.9319436981459295,-40.98788029463704,-0.9414,-55.076360260645316
38,0.76,-0.5007039975721798,-30.592003104544425,-0.2512241615754581,34.26164028905534,0.7033782141951254,70.07947705956299,0.4924367944001478,28.09666624389074,-0.8051886915253398,40.42750395474196,0.9138636590196552,66.48468522226639,-0.6516268606334511,-20.979074575016554,0.34256667178809874,-56.86396979526512,-0.9414,-76.6058648620643,0.6501013526359121,17.258096951541074,0.9344872468569864,-41.66735039350289,-0.9414,-55.85903318175349
39,0.78,-0.5212309531408541,-30.592003104544425,-0.24834463540410717,34.28065205410555,0.7082290636676323,70.0468887116415,0.47568163547079834,27.84842030555273,-0.8049742184307981,40.52863547073147,0.9036535100217651,66.53274635851481,-0.6335881914933047,-20.98753353039974,0.3418680103461393,-56.94152064009359,-0.9414,-76.63573546467714,0.663876656266056,17.17705601664637,0.9254024929464655,-41.73640015640796,-0.9414,-55.85903318175349
40,0.8,-0.5349600881319149,-30.553705336205844,-0.2469746551283583,34.27726309080051,0.7114591176767304,70.01301138090358,0.4646385432508826,27.93899922601717,-0.8034885300033917,40.57106987647976,0.8974866335706908,66.62832853056845,-0.6209811208215622,-21.078638441036812,0.3446356155920724,-56.98163314172414,-0.9414,-76.66116907857338,0.6739058731579375,17.074589383285712,0.925163831637886,-41.74052321142559,-0.9414,-55.851210301823556
41,0.82,-0.5068805581648628,-31.2564438085366,-0.4387977102725644,35.36858423195611,0.7072455974175662,70.01301138090358,0.5308664874749709,27.93899922601717,-0.54853732661712,39.847578322254314,0.7677466096753308,67.01005533583087,-0.9414,-22.073911246210443,0.9414,-54.36866972992455,-0.8391793960078118,-73.45361921475964,0.9414,16.07395386120209,0.7673305764105742,-41.73969325204115,-0.9414,-55.800191057519264
42,0.84,-0.49406835558513096,-31.2564438085366,-0.5720451283289603,35.936056343860415,0.6391900285282849,70.44753490825877,0.5511277850018016,25.038588327172032,-0.3815272939145645,37.933473434892136,0.8171101017423283,67.23256552189729,-0.9414,-24.377153477816776,0.7906001091270969,-49.274501972703334,-0.9414,-71.67724460022738,0.9414,14.721976792285544,0.6223665533497895,-39.70527737000962,-0.9414,-55.60566097379206
43,0.86,-0.49121782974846684,-33.73198477395904,-0.5439101778578159,36.894591680240396,0.5956464764033578,71.31526531029563,0.5112713324571547,24.31989790062713,-0.30784976072580794,36.82077269694879,0.2587387479740956,66.99498741225506,-0.9414,-25.301095136947957,0.6859903415585563,-42.87371311090358,-0.9414,-66.63095114184802,0.808833058351772,14.307360663091638,0.694615176595099,-39.3062240155857,-0.9414,-55.09471963662679
44,0.88,-0.4735723019357507,-33.7555955395981,-0.5222751371949277,37.34246681148713,0.7204418921592641,71.11252456124147,0.5633505055577195,24.111551493538652,-0.4338085266832367,36.82077269694879,0.7221281782321254,67.20200482820363,-0.9414,-25.698258532019626,0.6659874932165428,-42.87371311090358,-0.9414,-65.34367166282416,0.5265511089949587,17.256344053014228,0.7078290230652451,-39.089236126747075,-0.9414,-59.01162062148204
45,0.9,-0.5445900169168094,-33.92500987794452,-0.5247202837132856,37.4075057556166,0.8570109408114113,71.11252456124147,0.48279369848413634,24.089362810093615,-0.4721406185670516,36.29653863241307,0.6388458055054662,67.59622560342555,-0.8837484364899701,-27.214494259026896,0.6963634128049182,-39.495630039108974,-0.9414,-64.7711809793646,0.6895205386523973,19.810199346126858,0.726256104433918,-39.19413976769672,-0.9414,-60.7988840506521
46,0.92,-0.5131584090300572,-33.704350338421264,-0.5235367183865796,37.36338901762151,0.9414,69.31388721833295,0.24311743658513918,24.089362810093615,-0.5222111553321765,36.58849275421275,0.5858965240509652,68.16005143929566,-0.8621631530482413,-28.35490433543921,0.7100511897971825,-39.46498967231996,-0.9414,-65.3606894427059,0.732008247037733,20.582610254962734,0.7593583602182787,-39.32029933703086,-0.9115655220479271,-63.73281199803672
47,0.94,-0.5122801592481911,-33.69716443042061,-0.5207610012602601,37.39001620289272,0.9414,67.94243765427673,0.23028763954131629,24.089362810093615,-0.5327504724226181,37.039611535593714,0.6127640302750342,68.35774116549068,-0.866005512064287,-29.03527702937886,0.7206178265163761,-39.46498967231996,-0.9414,-65.7711449992574,0.7935483128006671,21.31204227191599,0.7415403766136289,-39.744817654826996,-0.9228121585232375,-64.95108766985487
48,0.96,-0.4977910371792861,-33.744590279934734,-0.5431412466090115,37.46079800844172,0.9414,67.94243765427673,0.23901097983684655,24.820125212395624,-0.5297759557001411,37.194965720210725,0.6518231292427175,68.3254795173806,-0.9207126876292295,-29.337829377503912,0.7205203186152142,-39.55173934191906,-0.9414,-66.23955110621378,0.7796977461150818,21.307480558238787,0.7510854237665767,-39.76175650401669,-0.9180780655700146,-65.44222024117894
49,0.98,-0.47452290905991706,-33.744590279934734,-0.5535101647794172,37.62409540106168,0.9272132061798968,67.73530238907578,0.26593461930416595,24.820125212395624,-0.5248846848957262,37.28326832413169,0.6597482410527727,67.85723543698425,-0.9414,-29.028787232130686,0.7170340097946407,-39.56801341754268,-0.9414,-66.36828724227856,0.7447783325281898,21.44993730701735,0.7614553064209096,-39.82217601848455,-0.9101361560276804,-65.69629791534824
50,1.0,-0.46217354217632417,-34.09190129209631,-0.5531932065859435,37.70876812969499,0.9076662329517451,67.73530238907578,0.2840727688854343,24.50515478088042,-0.5193960484552977,37.27368667137087,0.6552969189641726,67.78962679370356,-0.9414,-28.642618321723745,0.7139936189002987,-39.56801341754268,-0.9414,-66.2702381316579,0.7264448617841432,21.647247179486456,0.7645373920579193,-39.93677864327765,-0.9166625189486621,-65.75669208333699
51,1.02,-0.029218981278504114,-33.62772398904712,0.3413818402433171,39.633291108211886,0.8564576321791435,67.97427975358629,-0.1897966564249457,24.503834502398885,-0.7602267325180952,37.39607739960099,0.7185971681916157,66.86681537685605,-0.6635329722347938,-28.210999697619645,0.4431689893628584,-38.19968318677838,-0.8007981062320608,-66.7728359400409,0.8981245437855394,22.513627982171364,0.7812041989564639,-39.84872386072908,-0.7784466018308601,-66.37683236480778
52,1.04,-0.03309100892515146,-29.50869372376829,0.21586647247168783,46.844012719630264,0.333834475312599,78.46227221202571,-0.16427701067302986,25.718705435243017,-0.8582214038408339,37.39607739960099,0.8477442467847182,66.86681537685605,-0.5438813202451174,-29.226055773817798,0.3681939558261533,-38.19968318677838,-0.6344114002375929,-68.04159182236374,0.8930155795902279,22.819360928070314,0.8037062348740285,-40.21987767557938,-0.5945230155159847,-68.42424715353027
53,1.06,0.08267309538606397,-29.116526048551254,0.0626212148381746,50.31615965809654,0.4429201514283102,82.19040761319393,-0.1474435952377078,25.718705435243017,-0.8372165316359916,40.44746556083314,0.9244202273009873,64.84432882272401,-0.5293248953658379,-29.67155301883777,0.3178084211537522,-35.761789684345686,-0.5636225457907681,-69.89270371525858,0.7105278940079827,23.246034239808147,0.815148668293443,-40.21987767557938,-0.5706058917309135,-68.42424715353027
54,1.08,0.10859005406550601,-29.116526048551254,0.06370970775308496,51.66399243740316,0.29289094704433993,84.38345645472863,-0.09033053256704512,26.330951012426752,-0.8082373245255833,40.54261313293977,0.8908129404502834,64.13907741498245,-0.49906105775931486,-30.018430241497796,0.34150373312773985,-35.37208793965238,-0.6163364673734977,-70.86022564512882,0.5640819870984,25.267635785872262,0.8273369404499245,-40.52203859576617,-0.6536471864799296,-69.93657996598607
55,1.1,0.1198002192161509,-29.716123180711794,0.08619840903839075,51.66399243740316,0.23218669602608027,85.37504226097387,-0.05542210263905922,26.091344705507726,-0.7803380039123239,40.4884481480794,0.8476262365707761,64.15508178053136,-0.5076095072319606,-30.551204541799766,0.34781583998430715,-35.30182333230388,-0.6891282282342506,-70.66931530307026,0.5279785163888974,26.3032289630585,0.844710988328198,-40.60015695109581,-0.70480946339073,-69.48942363141546
56,1.12,0.14530935183190075,-29.716123180711794,0.14264162365460492,51.178519746001825,0.15481408809933309,84.26792849321689,-0.2888882227587548,25.808077857204495,-0.7593792812230002,39.812260600749994,0.8205708271576824,63.79963550203791,-0.40188456114885673,-29.732239861040284,0.3947959248789062,-35.59856663553204,-0.6267727960120326,-70.32928975134148,0.6888798432972746,26.559601058235344,0.7714245636703959,-40.499478184460486,-0.8096650125813073,-68.75890461874876
57,1.14,0.20016126839824755,-23.314868703213794,0.10002436160092065,50.59518627239842,0.1847920380743179,83.03420366429117,-0.17745376670874796,25.299420013439914,-0.7692232679631198,39.802206723248126,0.8261235977614623,63.43240006425696,-0.42903898597430284,-28.98476973600461,0.3787295648154815,-35.66303701266426,-0.6859592615514698,-69.92994208579921,0.6676252154353267,26.559601058235344,0.8183412663472512,-40.35712408237756,-0.7234015405180436,-68.71154940060035
58,1.16,0.23122985690908793,-21.801963493867376,0.08622335769857353,50.59518627239842,0.17328827447740133,82.64112885903234,-0.15339543496399716,24.415683684385726,-0.7730278754585688,39.84020247507543,0.8449558372980481,63.353344490253775,-0.45904199297524284,-28.911120250801268,0.37713481874886196,-35.644248495896115,-0.6913003164624648,-69.58350216757557,0.6414051835026401,28.702290722950305,0.8234118505072718,-40.52779988943078,-0.7036549754335868,-69.35375689161937
59,1.18,0.2446505708044074,-21.553710702314063,0.0866835006740064,50.7082924727765,0.16636920956630144,82.64112885903234,-0.1758574058558778,24.22093453176564,-0.7718492139321746,39.87564951288218,0.8487063508912679,63.19829247783799,-0.4510387543228874,-28.329852365703402,0.37613348179877976,-35.61806285403761,-0.6767260621550422,-69.49901639133947,0.651700512731326,28.853036967944956,0.8186384423141524,-40.6190322913338,-0.7103758201726464,-69.52047980068932
60,1.2,0.21780360931768722,-21.444749300992605,0.08884702243245567,50.73281219294265,0.1810120746897167,82.20746315965316,-0.2074977145067834,24.097572140251447,-0.7750925213344216,39.87564951288218,0.8437402518907218,63.11062200955787,-0.4314487772975191,-28.30984712482128,0.37755714632084014,-35.61806285403761,-0.6569038702062313,-69.60662227901915,0.6732518637839099,28.853036967944956,0.8144504292670385,-40.596905191788586,-0.7206058794346943,-69.52776956747745
61,1.22,0.4406540619887226,-18.877762580191092,-0.8798422830982546,47.38367591949807,-0.6213125873705025,82.20746315965316,-0.39804637299103884,24.34252743196343,-0.5466748682431415,38.53157536007947,0.9399323980505887,61.61465521797296,-0.23837015516411772,-28.28954295339359,0.6270464226900926,-35.61806285403761,-0.44004604798632574,-69.60662227901915,0.8816277397407202,29.14493927426563,0.5292240025233601,-40.48003936358591,-0.8829664365079043,-69.50375753930184
62,1.24,0.4319984021601143,-17.012641180765733,-0.3311465408010028,39.892252745963276,-0.08747031533819127,70.51090129365983,-0.21123664161070949,23.888740797398313,-0.4012684049865869,37.49147347444223,0.7258384466869509,61.70525732014686,-0.19617915347187076,-27.936917020250046,0.6758469455047391,-37.2956858868509,-0.4407385322257733,-70.75264549821848,0.6893077739362822,29.633992661975906,0.44178458445333835,-37.86074455135729,-0.7787231108280467,-68.66985014125713
