Time_Step,Time_s,FR_hip_torque,FR_knee_torque,FR_foot_torque,BR_hip_torque,BR_knee_torque,BR_foot_torque,BL_hip_torque,BL_knee_torque,BL_foot_torque,FL_hip_torque,FL_knee_torque,FL_foot_torque
23,0.46,0.4495639388489888,0.7608970192788143,0.7789283596986553,0.7964025663435289,0.6853296489404727,0.9683010018918455,0.3215047327873759,0.754308769105769,0.9603132781503211,0.161292425664961,0.8289016653646966,0.9452223416918577
24,0.48,0.3098453773952937,0.7123652409905729,0.7219639116845848,0.44594428695443716,0.5600757357608968,0.9757713130026306,0.21329692987224377,0.7569739001610255,0.9052546632974364,0.3025847145733094,0.7171004656383386,0.9575428485617594
25,0.5,0.6885337455037667,0.5839345519979784,0.9087695529403943,0.3081197236205997,0.7017299046782229,0.9653189508127986,0.10654480410486925,0.7072098879471411,0.8033273275008491,0.4556640007689813,0.5937097166295467,0.9595463626785429
26,0.52,0.6101519605733816,0.6815852965900031,0.8885818690695361,0.40960772961146696,0.8044320377965994,0.9465206173628103,0.0458108884167009,0.7904770632491338,0.8731692227553852,0.46458915445679627,0.7553211785849416,0.9540255081740956
27,0.54,0.7302731927126473,0.7015304040893267,0.8761569243505448,0.5845781925588764,0.8678619470394944,0.94479609365407,0.1669623198612308,0.8613118105791551,0.9776536325775835,0.49467764512088314,0.8149292307506515,0.9372913043361973
28,0.56,0.6418791781426815,0.7137816304275958,0.8685282781473049,0.7112790039825551,0.8519926554660915,0.9447356430386629,0.25912594404731054,0.809666833306848,0.5544248227332125,0.34604063949479014,0.8532308884514629,0.9362407158299559
29,0.58,0.5903871328831153,0.7147931701693778,0.8646830141981893,0.787416052337259,0.8160145631287007,0.9422423308245167,0.3032246573282572,0.7527355903093832,0.9913195301444147,0.2516260501545107,0.8592054483341172,0.9377956455073881
30,0.6,0.5903896287752846,0.7101169121416006,0.8648654401025888,0.7927225030830732,0.8166513544803352,0.9411185240707255,0.2885952685197465,0.7479616063034985,0.9887653866932538,0.2529529453030143,0.857878260130049,0.9497120716925097
31,0.62,0.6372275732553162,0.71649535561417,0.8676301516327333,0.7428684900061749,0.8219681317629456,0.9409922968889867,0.2510290415966108,0.7685055708349972,0.9742199068624412,0.29913113205429653,0.8445475973570524,0.9511039029360504
32,0.64,0.42370696339214,0.33820159435682473,0.37761236538702575,0.8752810486409038,0.8518546988101894,0.9016510157232834,0.3558889589929209,0.44067471837559385,0.9105948688749843,0.4366580054483787,0.985105372426997,0.9542396671512463
33,0.66,0.2902809305693591,0.23187697470591398,0.43475763644911825,0.7031406723075022,0.9767703750442811,0.8567852402059796,0.3000071377592819,0.3770498410899185,0.4387742810076178,0.39051155283007044,0.96287249188508,0.9617826057295089
34,0.68,0.4484342155904345,0.3457620819498901,0.47098433612878865,0.5136870136701078,0.9749932025406439,0.9029707251487211,0.16317038644632775,0.4508669695986009,0.5456316442199489,0.3698360328323873,0.8909739686295549,0.965902951281248
35,0.7,0.49937586342906015,0.41701482251028626,0.5238108126838877,0.5229848501861816,0.9190685782284931,0.9355693780446082,0.20676836005367447,0.4680144173885581,0.5917782501538436,0.4421363446747032,0.8529135449975859,0.9608036256935693
36,0.72,0.4743860414393572,0.38931309535667996,0.5770232079066989,0.530396961298239,0.9013949034773542,0.9400765602325152,0.24099325506635175,0.36320813069622,0.38576657021929794,0.4573154601271153,0.8850891326787612,0.9468163363517074
37,0.74,0.5101947679250538,0.3786973741137074,0.6377975886608883,0.45499290670089176,0.9221415151469001,0.9102876787423458,0.45776920548791156,0.39566782980866705,0.8248530106557255,0.7566097697619013,0.9175238979954796,0.9403178212484529
38,0.76,0.4578737687598674,0.3916891106883589,0.6213282860111996,0.500828013304561,0.9513505487990699,0.9203494199371668,0.7175714306020475,0.39111027963336614,0.8473287854534851,0.713712539534602,0.9657631273730701,0.9386702789696476
39,0.78,0.47471237694667323,0.39380090758510466,0.6226395916134758,0.48668723638706324,0.9568906818210087,0.9017802197109063,0.6946316760712888,0.402624487401939,0.8361587677442042,0.734014026715561,0.9664628162855095,0.9408764616492693
40,0.8,0.5070324812722297,0.38070196575089293,0.627099774942131,0.4584369865861718,0.9559849066961642,0.8923117011002979,0.6755228410958145,0.40137504914460487,0.8356697058897284,0.7485077746173571,0.9508338891440445,0.952497616701336
41,0.82,0.5213627609274896,0.3793664799491673,0.6299827369347875,0.44689785674876725,0.9532322500669762,0.886696227011281,0.662652541262533,0.40406394293778675,0.8353696955957535,0.7586953296699083,0.9462604134480592,0.9530897344814181
42,0.84,0.4620312901743668,0.591340572064438,0.6154202001615429,0.5467936365398096,0.6732128354726304,0.4287734227307208,0.9579542354318095,0.7050874430391543,0.8169896876808714,1.0426726166525229,0.7796781158177123,0.9525006910466209
43,0.86,0.45443416269665415,0.7243733786988016,0.5539575463023105,0.5609691866078647,0.5059497956599713,0.821875633641395,0.9609722410295359,0.7649144532307925,0.9218002108813633,1.039554446173303,0.6326495690169156,0.9541680418431309
44,0.88,0.4551346717453271,0.6578304177241636,0.5250010601058506,0.5123319557005228,0.426567743156814,0.2886413360122012,0.968187896922102,0.683018540355609,0.9147935104883663,0.8607292352582464,0.7240008185580382,0.9153099494853082
45,0.9,0.4365158278291405,0.6619160849762954,0.6441932737052908,0.5691382465110246,0.5814886550731928,0.7218295006135684,0.956553064395822,0.6739156157372859,0.9119708317375987,0.5727051812693277,0.7361996855641195,0.8973567062097384
46,0.92,0.5236106627442193,0.671139543672607,0.7758108370948597,0.4719001303778967,0.6183132645883148,0.6459590271677276,0.8889081818874215,0.7102454773262944,0.8942916517954698,0.7647483967731119,0.7540505958557198,0.9008968623091554
47,0.94,0.47841573724834874,0.6718020798673182,0.8477187076613344,0.23685260294185262,0.6687879071125008,0.6037906644953024,0.8723953608870937,0.7272450651485913,0.8921892214022262,0.7799068673488824,0.7856100616841716,0.8608207682002654
48,0.96,0.47744283355364864,0.6633735572041999,0.8484519653794126,0.22383435522573902,0.6777259716383607,0.6399939559953727,0.8796467337255559,0.7453228378058683,0.8901809571080833,0.8602447740482064,0.7556737414986203,0.8753594023726912
49,0.98,0.46179176609847544,0.6939573831649416,0.8458374497243708,0.24394521919063616,0.6743416490592308,0.6761215955363028,0.948489354927267,0.7408559064538662,0.8908872807255112,0.8353210417711383,0.77548559012562,0.8722405325139828
50,1.0,0.43742434701718214,0.702397144763729,0.8216011548098968,0.27254708438232655,0.6601422706109125,0.6827217558188037,0.9700985749114025,0.73079255070993,0.9029420833470918,0.79883501082046,0.7856822500512235,0.8655598468499943
51,1.02,0.42496607438228123,0.7010733917390743,0.8036553826031821,0.2911849899130348,0.653403041959925,0.6781468948432319,0.9697662290295386,0.7277631232206465,0.9043449681170119,0.780451606953067,0.7885971213981028,0.8719482771567351
52,1.04,0.04404893754510587,0.06046411263196254,0.004892000811687303,0.2060889005032862,0.9191362373629361,0.7492782831662638,0.6803626212347478,0.43939774776592316,0.7498182682080622,0.944425490902932,0.8048173974490621,0.7371563490054782
53,1.06,0.03592121085343613,0.020067235730039667,0.004877529030830722,0.1730397474656199,1.016946412165554,0.8700290865814789,0.5525907271762541,0.36506634691904427,0.5950556216210278,0.941974026405079,0.8247935533127727,0.5633838076161386
54,1.08,0.10097033763720624,0.12822042307035536,0.30065164657161936,0.15449185231458146,0.9909726317638324,0.9384543054172377,0.5397717826635714,0.3174571107667466,0.5315720295741091,0.7474275642040921,0.8355884223880274,0.5453451860703059
55,1.1,0.1279984769338434,0.11680050815218321,0.1610988057946341,0.08316834355218423,0.9492213659249554,0.9045715093040811,0.5079975169523796,0.34525547387934424,0.5929957836750773,0.5974841894111869,0.8488818195195361,0.6337186697432022
56,1.12,0.138558890868035,0.08924899874135922,0.10498670778181611,0.04771171804813815,0.9199921258718411,0.8539617886763103,0.518350388336227,0.35660209135974935,0.6610897076385677,0.5645531769132034,0.8670259187170053,0.681086355508288
57,1.14,0.09506837751151039,0.015155665147483427,0.08015955972600733,0.27747623634706076,0.9000270715673686,0.8462344617243983,0.4337968715272545,0.4096667412169497,0.6070109964620791,0.7203819205298343,0.7821762594556322,0.7725269412644454
58,1.16,0.1689407089636037,0.07324240069911866,0.10474793230376375,0.16138591268123662,0.9204718957959028,0.8519615130957118,0.46119076981305507,0.38367938396889933,0.6613641379863457,0.6993336784244076,0.8407776307697419,0.6822726699950374
59,1.18,0.20655107885121543,0.08750555546369398,0.092085287001744,0.13905339429475355,0.9246733105026896,0.8692145386028324,0.4912596988345834,0.3822823247550418,0.6654361144029555,0.6731975724348161,0.844788455871515,0.6645651857167773
60,1.2,0.2221239818512353,0.08658757123557491,0.08547636626504346,0.1746428996550055,0.9172574749907639,0.8722470576739417,0.4812771548070069,0.3810482497736266,0.6413035841274213,0.6854852171339197,0.829441823961401,0.6713400947384139
61,1.22,0.19383000639333714,0.07509342842094888,0.09933284142998097,0.20815310286944247,0.92660305866253,0.8574267988338019,0.4501898405089191,0.38290141575042885,0.6228672534239008,0.7185527178530269,0.8252810128317719,0.6909521918872036
62,1.24,0.38228149783862864,0.22398904392805147,0.1973673092038584,0.3705688883001028,0.6717550717824161,0.957384183215032,0.26930648660207296,0.6527640271770204,0.42745149890848155,0.9105588308042971,0.5239844961519462,0.8290185900349709
63,1.26,0.38138953565795847,0.3865962133519835,0.02206971018036511,0.18354288683824577,0.5280217512000454,0.7452994977104217,0.21652260558447384,0.6947999359754669,0.42885276093626257,0.7064660829537032,0.4424563993740842,0.7250106163746065
64,1.28,0.3729475937391146,0.29557256901755463,0.14068144697261123,0.15387347193370943,0.4177924235210242,0.5829742581143101,0.21785795697167668,0.5646239504825892,0.4230795077544541,0.5133933047264294,0.40588398647219337,0.6394884961496529
65,1.3,0.36798345328159054,0.3496750923680465,0.16551574036917224,0.24912953982662273,0.4008919243436197,0.5634433914725401,0.2467104199431843,0.5144172636108317,0.335940540167203,0.5328319275000319,0.4062645747610869,0.5959323188907766
66,1.32,0.3681420847292567,0.39308147585685765,0.17291172397858542,0.28148730375696984,0.44679728991045115,0.6063691610601615,0.2479018701045636,0.5295843569317945,0.2913153728802131,0.5756885474539911,0.41894139531779734,0.5654429432579485
67,1.34,0.4657661742747978,0.3749938979686658,0.10689067433509235,0.3920804874439092,0.4346991313985428,0.5678814503076081,0.11193163962930626,0.5472516214158438,0.28575000660431465,0.4628690661109053,0.40421668812455597,0.56132853451772
68,1.36,0.4679414921149697,0.38561149979512366,0.09001860005751729,0.32787311923833246,0.43445529098677477,0.5626002303619961,0.1407320078984359,0.551047573227675,0.33009629271805513,0.4222507443780044,0.42925072836176764,0.5594889579255916
69,1.38,0.4391677624459315,0.3909266662542366,0.08839046762571551,0.29549721862002515,0.4304565864146488,0.541340106696514,0.14348725667679138,0.5522689647788749,0.36026203480564706,0.4102486415709216,0.44533976523450775,0.5609689216092456
70,1.4,0.43147664668701696,0.3923163671023367,0.08704771886528745,0.29244999214125417,0.4292517687702162,0.5348679750561982,0.13845763129127608,0.5533770397815684,0.36715914843806435,0.4126736126667253,0.45170142849728384,0.5709375618740694
71,1.42,0.4304723937669996,0.38766909625367646,0.09820449318677833,0.3174493525068145,0.4361067560632175,0.534836583325295,0.12337300891259372,0.5493559727544368,0.34808845750420675,0.43010372908012606,0.44835218660263454,0.5754162061599457
72,1.44,0.2378488434430719,0.45158769483869726,0.12429097651347783,0.3543977466591112,0.14346277530679707,0.20191221459088535,0.28886250360076254,0.6741940384966073,0.36511456027329775,0.009198404617444991,0.06734367987433161,0.00412142968694232
73,1.46,0.1372025672861622,0.5082068523358234,0.0013214772290470558,0.18808070152250042,0.018990160181493656,0.033585053342354246,0.14645424594329334,0.6768252272148675,0.3336644274205502,0.019796972039463307,0.020064552466901503,0.015676778770490334
74,1.48,0.03874757433204688,0.5040868695256526,0.011814512663293785,0.020765702007879833,0.0874964658894138,0.004989503423749885,0.03344050152816112,0.6120955855315175,0.2432318279923042,0.026465276955123067,0.062181129618571924,0.01469942751816071
75,1.5,0.02290760150721128,0.5033639092738893,0.05847022097159285,0.04300885268375428,0.09113441382463068,0.007995682294577845,0.14967308225444548,0.5356388354025267,0.14993793949709391,0.052202272421808034,0.06671429968014052,0.01040073035047859
76,1.52,0.03327560983528346,0.5097046923535961,0.14077940404401762,0.05228099209074028,0.08671642946055971,0.009076054912035404,0.18132171706925015,0.46936092472646884,0.08343888334018702,0.05361798625249165,0.05904892657907886,0.0066820320849637505
77,1.54,0.03771604560138415,0.5603708184043255,0.3122202487772956,0.07178707409304463,0.06608163351821131,0.0027383739656891937,0.10004405004743115,0.4362764322044715,0.00612250570332433,0.03414027820954686,0.08871622303333045,0.008792106776899814
78,1.56,0.01266478762121385,0.5845565273707423,0.22935109660940606,0.018710804603676443,0.04125835573748698,0.054026437604015536,0.05458364239469646,0.4654575211439585,0.022508428271604607,0.0859555561566213,0.06895997712044641,0.0009139582447021448
79,1.58,0.0252859594491706,0.531832366974141,0.13668801460759772,0.026412143288872418,0.10385771180387551,0.010103667858891994,0.13541897933315994,0.47857850870454127,0.030163697712331208,0.055546464929582685,0.06783243081399867,0.003165213358742099
80,1.6,0.06404388138384448,0.531832366974141,0.13668801460759772,0.005418171940517623,0.10223273680242825,0.010123171978215871,0.14722372650344728,0.49234826314120267,0.07708092034773108,0.04034949748860332,0.06456498857877996,0.00369856953484015
81,1.62,0.07957836751087115,0.5162706598938873,0.1151623606763267,0.011631520244253405,0.09540686791238243,0.008047000156138745,0.1082685294415877,0.5064125046846465,0.11775067885694142,0.020531910322964857,0.06452458099259603,0.004256318465185697
82,1.64,0.08165042156294688,0.4515788528246649,0.3265317155204146,0.012743538019596407,0.05463790681424143,0.011966135134053504,0.06148536791443622,0.24392253581009926,0.17751886682412324,0.265700920804992,0.08114945481741194,0.2132148863541344
83,1.66,0.018874832546402976,0.265660449783546,0.33059216310186396,0.07386369082078396,0.3286767301676283,0.1962695400683407,0.08851358913165501,0.17524177347367925,0.23169102295615732,0.15396395929317364,0.30754956544512985,0.1775193881482435
84,1.68,0.07542908733999794,0.17227270270169903,0.3280170272955768,0.06138427301421364,0.2290408274565421,0.15047649094458873,0.12389160399088199,0.12954697481761004,0.28713941454541786,0.1723686842784964,0.23798584581340065,0.0007564708130665881
85,1.7,0.07096665011351341,0.2080827800824246,0.29600763931014573,0.04892640346280758,0.23257399899795614,0.17146471280210285,0.09461562030544408,0.14389786807649313,0.2928254683496296,0.18742966931145205,0.29528934420512976,0.04121887526561287
86,1.72,0.05712060070356198,0.23450153384502923,0.31080238446623,0.06273049491791581,0.24429907358120218,0.17628618280163555,0.06898051693231017,0.15212849402401468,0.26539124090802263,0.17757911175663993,0.3126616749710791,0.06622095407722922
87,1.74,0.1627796754708315,0.26183702926305524,0.35028883171413866,0.020147909676268567,0.27248173113226787,0.11495244468171198,0.03444395459739282,0.13071623388361875,0.18265052634795065,0.1844284359899238,0.2742045183752024,0.06597634628139847
88,1.76,0.11942893176353472,0.27780853408322737,0.3049137890146567,0.056414177951416414,0.2717586085368757,0.06694998775877611,0.03950534919396015,0.15179092388188534,0.18847680524987812,0.1750567361181569,0.29424428849525597,0.057145673747112505
89,1.78,0.09914505755271817,0.28351022780580964,0.2864059768552944,0.07007937303070008,0.2731530048454634,0.041767949471571315,0.07724445597278662,0.1607033880311981,0.19158449201169583,0.16783507079573695,0.3005366403276779,0.04896656140756863
90,1.8,0.0990969107561935,0.2849623197647305,0.2865712587101528,0.06832667339334492,0.2735356396738119,0.03986240747175659,0.07842751805601336,0.1620574800905749,0.1891507339901554,0.16450559809670287,0.30218975526698566,0.04883992066527358
91,1.82,0.11846697826372643,0.2761863617727957,0.30487493147453915,0.052071272508906495,0.2727524379842641,0.061272262387911725,0.05039269353200813,0.15080953178412285,0.17712291560899027,0.1625309797722798,0.2989081683941317,0.04902236469643334
92,1.84,0.18830059156602844,0.528367666399283,0.2540408711051647,0.038135251183534134,0.06938425216579398,0.004594317770541682,0.017367589575648712,0.34694438476567485,0.08403351162669309,0.05504344168267559,0.0014190778541401602,0.07003325385334189
93,1.86,0.0817604404666926,0.589150492764535,0.16864015097057686,0.07220922376180934,0.06517963794443066,0.002849816583120529,0.05075145953196667,0.4971799923085533,0.0023384479558601254,0.022830056295341326,0.0572284990571917,0.02279633188557617
94,1.88,0.19504240939335013,0.5649922062980723,0.08729310976145477,0.09032809092487115,0.04952378557626099,0.010654061075642735,0.07874542773059796,0.5369720470073691,0.12596897706966367,0.08574517076503584,0.02325130719161798,0.016734998860431224
95,1.901,0.14748181212374928,0.49857279738035853,0.03815815218146571,0.04951259875040719,0.07617528415053784,0.005541943615463355,0.0846763023070011,0.5297516456304735,0.19098455565295258,0.11850615622916823,0.011669608546583478,0.02887067442951556
96,1.92,0.14748181212374928,0.49857279738035853,0.03815815218146571,0.04951259875040719,0.07617528415053784,0.005541943615463355,0.0846763023070011,0.5297516456304735,0.19098455565295258,0.11850615622916823,0.011669608546583478,0.02887067442951556
97,1.94,0.1968513327447417,0.48413005926293207,0.0764910944253142,0.014950458566790684,0.0644215225130471,0.012556150102510839,0.11400936876180959,0.4962218055427173,0.03599500715027716,0.05378256548946877,0.09912050351055383,0.01700002495116275
98,1.96,0.054430730374546814,0.4451807556986804,0.06071326085079989,0.07379527891681119,0.06729617735119808,0.006287517546888685,0.09406040459508942,0.4837076448229946,0.13538558936859468,0.007929868472828233,0.07740013917462502,0.009613458261448072
99,1.98,0.027316026307290575,0.4401640806239231,0.020940325344349676,0.050166486883813366,0.07574435271207586,0.004648107043247421,0.04347728910915145,0.5153179401008563,0.18661981416658815,0.003955912279867728,0.06658800519884908,0.005183755142995185
100,2.0,0.048569997000185966,0.4451143581067652,0.011539322662701587,0.03208544194885822,0.0849458437391108,0.005134044371054259,0.004647158092449644,0.5406282236362003,0.1986153165615989,0.005560360678540241,0.06681004241397215,0.004207370784693485
101,2.02,0.040395973033698136,0.45032147597336564,0.016196034871097192,0.020108865626234193,0.062266078697748986,0.004715003642707951,0.011225890442727338,0.5170442970602926,0.1997997582756238,0.03551400556546574,0.010179881655006873,0.06004024491458335
102,2.04,0.24961024560530354,0.3996594496181909,0.0756239812520211,0.007251705563148994,0.037574320529075764,0.014171792488498048,0.011191701983833534,0.4085020978334032,0.08339925522853897,0.020076792689924614,0.0019164049056437423,0.03312378524371753
103,2.06,0.10597055391425698,0.297508518543223,0.10553458965738692,0.29873551543531257,0.5241615986516514,0.01586174838379351,0.06694773158725516,0.3726335345101445,0.21953548749241056,0.003038234676051242,0.15283077084804744,0.05742074414689039
104,2.08,0.23847958359033058,0.18965603582898552,0.133618478246996,0.19267480993504202,0.26015610638661635,0.18189825892509154,0.0015446534160115867,0.2268981557688636,0.28932246301402154,0.05655863406353155,0.2254776244093719,0.07073085772216559
105,2.1,0.21632189568118607,0.1535175383506232,0.002079529475702708,0.1699330573956501,0.2888760642922301,0.15998918808702658,0.029821940849771845,0.26007696477445746,0.26462895528356006,0.04273181468400721,0.22061543116962773,0.040809712242917066
106,2.12,0.22894362892400177,0.1901250447632562,0.09996203110825559,0.14148194373951464,0.3145183410127132,0.13829940962096648,0.05293244014875596,0.28944352336841395,0.22813344769834382,0.0071535309967452314,0.21009861355490128,0.019216261292402295
107,2.14,0.19916146680572563,0.18292262181693333,0.038719608321665336,0.16154439962330971,0.31224492358510575,0.15340713086692312,0.020655255107985177,0.33226263581670223,0.22492666351181337,0.10529348887365862,0.23688295216483418,0.05514840164364578
108,2.16,0.199511551692724,0.1813459943170919,0.03359229177192068,0.1562639421748372,0.3106051366633674,0.16211047023536648,0.0365158536090036,0.32962737601572306,0.2252697417322234,0.08871980192538345,0.23419621754392933,0.058201906499394544
109,2.18,0.2231690476160163,0.18461829435094138,0.044586263921107504,0.17178779896490706,0.31109756572783726,0.16049070054720863,0.030890285439515962,0.3275239531213113,0.23521914590670662,0.09605712792240599,0.23537863578127777,0.053573009430551204
110,2.2,0.223606099853003,0.19201670010562286,0.056660827760101534,0.17483262197186283,0.3101304311527997,0.16023060358521635,0.028434776420220645,0.3280977088594056,0.2376400035389042,0.09891236812069192,0.23801514231067644,0.050143242099048975
111,2.22,0.2243475274762809,0.19087291823824903,0.05552302925939847,0.17430971634515185,0.31036905841334056,0.15987710094620297,0.026387515546742703,0.3278957210033041,0.23765250559293724,0.0993633374623874,0.23743390641112896,0.05089346307984869
112,2.24,0.0025769075411032835,0.11302026749507885,0.015344533185648367,0.12403843341591908,0.3788997160565513,0.05664477743202157,0.020207648359439518,0.07061468412636149,0.007733095470042151,0.21753971207281358,0.41251739049074315,0.06309257239662094
113,2.26,0.02096562311548243,0.09213453210450372,0.0036825832272462788,0.014655241690914837,0.44915213300722273,0.0238506092824054,0.07470621327066299,0.034949027178906335,0.0026536421145631713,0.06394405126084013,0.4862101734532941,0.09551799792420015
114,2.28,0.05082529674289104,0.07125470874940167,0.0016676703721601961,0.04734840708098137,0.47828388290622775,0.03648528225548907,0.09412540666627012,0.04131895975418212,0.017679643057072453,0.17056345235547532,0.4913143237740283,0.1042200344039382
115,2.3,0.04484866052666428,0.08233794027224685,0.0006883021014460617,0.05746489931009203,0.4922073849819226,0.052330447469101996,0.07204276718253345,0.0699546842220075,0.010980431503452308,0.16489626925318734,0.4919777175977681,0.07658391824634764
116,2.32,0.019983202942806248,0.09029261448916093,0.0016462567933146633,0.045737311583117495,0.488846641223136,0.051422132020348225,0.03737072868751837,0.07212621276052754,0.007218204297277895,0.08483454622069067,0.4706790505657267,0.053500247969262664
117,2.34,0.053154488007830944,0.08350517169235722,0.009387522551905326,0.10245454526461162,0.43401309569679075,0.03889441581685541,0.07038983747908528,0.07984087608619758,0.039771032002439075,0.24173143799439448,0.4434515882436153,0.08059954821014337
118,2.36,0.042924654061067914,0.0539029581505347,0.0035632922963451186,0.07446229902288701,0.3922880001600578,0.05131108515051313,0.07248056075877168,0.057926768157114,0.009425353342886975,0.17436771520980426,0.3627156638173014,0.08976201427231417
119,2.38,0.023840412344191226,0.053288817890221774,0.0032731673134918987,0.04019825648814774,0.38954936841391113,0.0836799948235403,0.086240249468853,0.03768774025845304,0.001576243235558208,0.15814683227343704,0.3411690388065375,0.06558896154916947
120,2.4,0.004681013726868834,0.06654308718704649,0.004666316581841897,0.018369912741503167,0.4164122903720978,0.08732563698495144,0.08063912003236975,0.012239419814387238,0.00040902965130107377,0.15039040995070418,0.3551826050664372,0.03590557252120398
