Time_Step,Time_s,FR_hip_command,FR_hip_state,FR_knee_command,FR_knee_state,FR_foot_command,FR_foot_state,BR_hip_command,BR_hip_state,BR_knee_command,BR_knee_state,BR_foot_command,BR_foot_state,BL_hip_command,BL_hip_state,BL_knee_command,BL_knee_state,BL_foot_command,BL_foot_state,FL_hip_command,FL_hip_state,FL_knee_command,FL_knee_state,FL_foot_command,FL_foot_state
10,1.1,-18.434948822922006,-25.11471842410726,52.129275126605485,51.178519746001825,82.245347928628,85.35969122633408,21.864302742664176,25.808077857204495,31.512853632058484,39.995576210453066,71.38298164287926,63.8796085250067,-33.190117042971735,-29.732239861040284,-31.79424539913732,-35.35449119456667,-75.67401264797442,-70.26454474987041,36.21470128211538,26.559601058235344,-31.80531995136064,-40.808612299102336,-76.2856427651633,-69.46161551465025
11,1.2,-10.007979801441346,-21.385563099031845,29.895677214181863,50.37104388660538,61.792656183251545,74.07438823365584,19.274387356634314,24.26746561414115,31.33579894564477,38.71704084134557,69.84580756625935,62.669935051907245,-30.230801469708375,-28.28954295339359,-31.768202504636474,-37.2956858868509,-74.8784037270811,-70.61246286757675,39.289406862500364,28.816423039003368,-31.808256212764075,-40.48003936358591,-76.71358979582979,-69.50375753930184
12,1.3,-10.007979801441346,-15.084855552816862,29.895677214181863,32.617972402311935,61.792656183251545,62.59694438593223,16.792509120984707,22.434104447440152,31.095640295429217,34.14189517698493,68.12058960225293,63.995822962378284,-27.349875780069883,-27.446394597922655,-31.718933159081615,-37.297833359271976,-73.89841657493315,-72.29216234878605,39.289406862500364,33.370043264205655,-31.808256212764075,-35.97232147765147,-76.71358979582979,-70.91214526274048
13,1.4,-12.159595728526515,-15.801304755014995,30.385445910816152,32.54846512816188,64.09731896322953,64.53079058115603,14.420773127510978,20.448174408328615,30.782180240859578,30.942127629584384,66.20534992257404,63.88740245329043,-24.558203441583448,-26.4870397932119,-31.637137343341738,-38.22380832115399,-72.73351727914493,-71.07982548647858,28.30075576600637,29.931010662984335,-53.52162505473764,-36.16425040899401,-87.60991751917459,-72.20423351055784
14,1.5,-14.420773127510978,-13.047424303994331,30.782180240859578,34.496641749921814,66.20534992257404,65.58758213681072,12.159595728526515,12.922916281328643,30.385445910816152,27.853132028979886,64.09731896322957,68.27279588179788,-21.864302742664176,-24.049442066397976,-31.512853632058512,-36.25834333092677,-71.38298164287927,-72.6147252084771,18.434948822922006,28.428051981965126,-52.12927512660551,-50.49375612354125,-82.245347928628,-87.2697422563465
15,1.6,-16.792509120984707,-15.759816062245955,31.095640295429217,34.2363889497118,68.12058960225293,66.52761939400068,10.007979801441346,12.460596063488163,29.895677214181863,27.34170449461756,61.792656183251545,65.7285360162392,-19.274387356634314,-21.559597613008886,-31.33579894564477,-35.87783046628606,-69.84580756625935,-72.52007340993428,10.007979801441346,18.42264073113261,-29.895677214181838,-48.406369965903615,-61.792656183251516,-82.87845054297684
16,1.7,-19.274387356634314,-16.988123716906035,31.33579894564477,32.50057076031048,69.84580756625935,66.75407512158951,10.007979801441346,11.260325023667264,29.895677214181863,30.88746005217339,61.792656183251545,66.64226278638954,-16.792509120984707,-19.11464055378958,-31.095640295429217,-32.389284714717036,-68.12058960225296,-68.80504277666194,10.007979801441346,13.417898765189033,-29.895677214181838,-33.10315510891901,-61.792656183251516,-65.22107690378033
17,1.8,-21.864302742664176,-18.50496276116785,31.512853632058484,32.73353817154119,71.38298164287926,68.7239645223939,18.434948822922006,12.033563860513649,52.129275126605485,32.97811749978476,82.245347928628,71.00929873382462,-14.420773127510978,-17.072306634251706,-30.782180240859578,-32.128907823361985,-66.20534992257402,-68.12001036677141,12.159595728526515,13.570041129621686,-30.385445910816152,-32.673398156039454,-64.09731896322955,-64.95892805669564
18,1.901,-24.55820344158342,-23.637031940716554,31.637137343341763,35.61460529393237,72.7335172791449,73.40698035407173,28.30075576600637,19.47430441002687,53.52162505473767,49.38110827762336,87.60991751917456,83.91595256835345,-12.159595728526515,-16.0955706764126,-30.38544591081618,-35.88924472666213,-64.09731896322957,-66.38289225938686,14.420773127510978,14.78478534181671,-30.782180240859578,-29.738752957233253,-66.20534992257402,-66.76003983823132
19,2.0,-27.349875780069883,-24.557828405845093,31.71893315908164,34.767401367044535,73.89841657493318,74.65536216348873,39.289406862500364,28.51359300200116,31.808256212764075,47.61655878931015,76.71358979582982,87.78542698369188,-10.007979801441346,-12.801582922140332,-29.895677214181838,-35.778704784025635,-61.792656183251516,-64.14987779268189,16.792509120984707,16.267539653661352,-31.095640295429217,-30.208805012740537,-68.12058960225296,-68.84274125731032
20,2.1,-30.23080146970835,-26.514238892835806,31.768202504636474,32.227955656534164,74.8784037270811,74.96184080884196,39.289406862500364,37.01215793989549,31.808256212764075,33.64297685340792,76.71358979582982,77.02728032607271,-10.007979801441346,-11.628283294362454,-29.895677214181838,-32.50697064286674,-61.792656183251516,-61.529930154503376,19.274387356634314,18.340964022093488,-31.33579894564477,-33.17183944743747,-69.84580756625935,-70.92643236430746
21,2.2,-33.190117042971735,-28.10236457211624,31.79424539913732,31.504392707925764,75.67401264797442,75.9954437121828,36.214701282115406,36.77053816323037,31.80531995136064,34.54135885654403,76.2856427651633,77.23215710962697,-18.434948822922006,-12.00355261237158,-52.129275126605485,-32.95825985921395,-82.24534792862798,-63.39942715589731,21.864302742664176,19.13309356289685,-31.512853632058512,-33.46783230224931,-71.38298164287927,-71.3703300197919
22,2.3,-36.21470128211538,-33.70603698524513,31.80531995136064,28.942576765115724,76.2856427651633,77.22555986699018,33.190117042971735,35.989766929586835,31.79424539913732,35.29362831525078,75.67401264797442,77.95256839418562,-28.30075576600637,-25.157582559968937,-53.52162505473767,-50.058675737239945,-87.60991751917459,-83.68864831782462,24.55820344158342,23.632946579363807,-31.637137343341738,-36.26207937346252,-72.73351727914493,-72.70752003118328
23,2.4,-39.289406862500364,-36.355389715189645,31.808256212764075,29.190174496614084,76.71358979582982,77.77412665627651,30.230801469708375,33.34828381202087,31.768202504636474,34.35991458817904,74.8784037270811,76.52557161306719,-39.289406862500364,-30.36459829296579,-31.808256212764075,-51.68897240845446,-76.71358979582979,-83.32185243525417,27.349875780069883,23.719924415845647,-31.718933159081615,-33.46879013682417,-73.89841657493315,-74.36647422657347
24,2.5,-39.289406862500364,-40.16170650403203,31.808256212764075,30.87409030874747,76.71358979582982,80.01266340189025,27.349875780069883,30.484882337425496,31.71893315908164,32.046398658681326,73.89841657493318,75.46824625732664,-39.289406862500364,-37.14432997181921,-31.808256212764075,-34.16089471799144,-76.71358979582979,-76.24539069270075,30.23080146970835,27.37923995266494,-31.76820250463645,-33.40038637706808,-74.87840372708108,-75.80728354339854
25,2.6,-28.30075576600637,-39.76654974272728,53.52162505473762,31.100273843236327,87.60991751917456,80.89818569657194,24.558203441583448,29.771032588794164,31.637137343341763,32.207626835370746,72.7335172791449,74.82613974581197,-36.214701282115406,-36.14987268100329,-31.80531995136064,-33.940248310524815,-76.2856427651633,-76.92033620057578,33.190117042971735,31.18053713601974,-31.79424539913732,-33.04472619768175,-75.67401264797442,-77.00112848912642
26,2.7,-18.434948822922006,-22.039998330119044,52.129275126605485,49.803807226499416,82.245347928628,87.70989349242976,21.864302742664176,23.55659256792361,31.512853632058484,33.610716521162445,71.38298164287926,74.3351609735655,-33.190117042971735,-36.23692341722,-31.79424539913732,-30.307414763693245,-75.67401264797442,-77.85295820017508,36.21470128211538,34.9666450838968,-31.80531995136064,-35.114164773949504,-76.2856427651633,-78.2631191985581
27,2.8,-10.007979801441346,-14.229466457447113,29.895677214181863,49.173617312963266,61.792656183251545,81.77068559022749,19.274387356634314,21.085654354141578,31.33579894564477,32.041747798243215,69.84580756625935,73.35948190762328,-30.230801469708375,-33.12313715072115,-31.768202504636474,-31.004299301609475,-74.8784037270811,-76.99082604829083,39.289406862500364,38.049983388529625,-31.808256212764075,-35.17606427195704,-76.71358979582979,-77.5549024028492
28,2.9,-10.007979801441346,-12.556409039450948,29.895677214181863,30.302507885206246,61.792656183251545,64.42950184786402,16.792509120984707,20.371169643893815,31.095640295429217,30.999511764704653,68.12058960225293,71.01267883309539,-27.349875780069883,-30.794105282772364,-31.718933159081615,-32.30583355610848,-73.89841657493315,-78.50319671118353,39.289406862500364,39.01888401840311,-31.808256212764075,-32.84538348505077,-76.71358979582979,-77.49486811528413
29,3.0,-12.159595728526515,-13.024831122093637,30.385445910816152,30.44384729933444,64.09731896322953,65.58082040910642,14.420773127510978,17.005822303375258,30.782180240859578,29.84780239088836,66.20534992257404,70.19157614088112,-24.558203441583448,-29.23490148822369,-31.637137343341738,-32.44348241613373,-72.73351727914493,-76.83336643203934,28.30075576600637,40.81861967490022,-53.52162505473764,-36.53046352626925,-87.60991751917459,-80.1726327966766
30,3.1,-14.420773127510978,-14.872013748390975,30.782180240859578,32.009238909768555,66.20534992257404,69.53309873413174,12.159595728526515,15.019537517699407,30.385445910816152,27.79828628626028,64.09731896322957,67.71847582928422,-21.864302742664176,-24.71889034581101,-31.512853632058512,-34.211806247329065,-71.38298164287927,-76.05808685651446,18.434948822922006,28.45543713530644,-52.12927512660551,-50.75371993506347,-82.245347928628,-86.6104799579283
31,3.2,-16.792509120984707,-16.41589415403116,31.095640295429217,32.752599600864684,68.12058960225293,70.60299381425233,10.007979801441346,12.011385447252843,29.895677214181863,27.342064681502933,61.792656183251545,66.85463709798307,-19.274387356634314,-22.7988977677518,-31.33579894564477,-33.98231583620197,-69.84580756625935,-74.35505638582686,10.007979801441346,14.917272491858904,-29.895677214181838,-50.267088920662886,-61.792656183251516,-78.93545566407235
32,3.3,-19.274387356634314,-18.976875700132,31.33579894564477,31.13509926798794,69.84580756625935,70.37641458130436,10.007979801441346,10.878387357730189,29.895677214181863,29.488810564495584,61.792656183251545,65.71618824997924,-16.792509120984707,-20.19535953642843,-31.095640295429217,-31.378833167400376,-68.12058960225296,-72.06387210537946,10.007979801441346,12.676797383163228,-29.895677214181838,-31.67505488137216,-61.792656183251516,-65.09121142695074
33,3.4,-21.864302742664176,-19.526496818921203,31.512853632058484,32.606480690243146,71.38298164287926,72.05887764176303,18.434948822922006,10.2102602671679,52.129275126605485,38.574659780045785,82.245347928628,68.43458067101855,-14.420773127510978,-16.698940705259083,-30.782180240859578,-31.30591394191839,-66.20534992257402,-71.05748662055626,12.159595728526515,12.76172555504781,-30.385445910816152,-31.06591371294339,-64.09731896322955,-64.89259025521427
34,3.5,-24.55820344158342,-23.81431578256715,31.637137343341763,33.49135787495712,72.7335172791449,75.34920519122034,28.30075576600637,20.519850337625826,53.52162505473767,49.677724204874394,87.60991751917456,84.85263835086761,-12.159595728526515,-16.502212421339397,-30.38544591081618,-34.14554539330845,-64.09731896322957,-68.50973660279247,14.420773127510978,14.314023368578733,-30.782180240859578,-29.554413060287295,-66.20534992257402,-67.85047178029535
35,3.6,-27.349875780069883,-25.729954563111235,31.71893315908164,33.22881683743848,73.89841657493318,76.66205898935736,39.289406862500364,30.277675184174388,31.808256212764075,50.05413306630698,76.71358979582982,82.9539134063544,-10.007979801441346,-13.402924854817115,-29.895677214181838,-33.61866228419612,-61.792656183251516,-66.36430870024728,16.792509120984707,16.260019252063152,-31.095640295429217,-30.096070754340715,-68.12058960225296,-69.2145100990895
36,3.7,-30.23080146970835,-27.145435851152357,31.768202504636474,31.47754807519781,74.8784037270811,76.53954818722828,39.289406862500364,37.90321318697603,31.808256212764075,32.33938620211036,76.71358979582982,77.8018556313076,-10.007979801441346,-11.988389373095117,-29.895677214181838,-31.94688335203765,-61.792656183251516,-63.767735199487106,19.274387356634314,18.54777714586984,-31.33579894564477,-32.06625997766284,-69.84580756625935,-70.95901907878303
37,3.8,-33.190117042971735,-29.316204597818093,31.79424539913732,30.86733441721338,75.67401264797442,77.01304295837204,36.214701282115406,36.91195998610001,31.80531995136064,32.792842423964416,76.2856427651633,77.69497815753125,-18.434948822922006,-11.500574477045364,-52.129275126605485,-37.55457921507565,-82.24534792862798,-66.95842170596275,21.864302742664176,19.59206861410924,-31.512853632058512,-32.98966342996717,-71.38298164287927,-72.82097228987516
38,3.9,-36.21470128211538,-33.697659963549675,31.80531995136064,28.99027878559252,76.2856427651633,77.27101364780219,33.190117042971735,36.635521335373376,31.79424539913732,34.70620104291462,75.67401264797442,78.67584557714271,-28.30075576600637,-21.308246023268175,-53.52162505473767,-50.54936790370717,-87.60991751917459,-86.2998094014621,24.55820344158342,23.604316960586566,-31.637137343341738,-35.37840884349391,-72.73351727914493,-73.7884297970508
39,4.0,-39.289406862500364,-37.80556452873656,31.808256212764075,29.252406307727625,76.71358979582982,77.7138605153186,30.230801469708375,32.95337720106087,31.768202504636474,33.9184631166986,74.8784037270811,77.44268086764687,-39.289406862500364,-28.773283839366123,-31.808256212764075,-51.480075471892675,-76.71358979582979,-88.73416912874914,27.349875780069883,23.836020056265653,-31.718933159081615,-34.55381228265579,-73.89841657493315,-75.4797338870337
40,4.1,-39.289406862500364,-40.4739154979015,31.808256212764075,30.576210777464716,76.71358979582982,80.13287094671885,27.349875780069883,30.645968833583137,31.71893315908164,31.578271663842717,73.89841657493318,76.65856861335436,-39.289406862500364,-37.90552040059819,-31.808256212764075,-33.611998945472095,-76.71358979582979,-76.74822228464707,30.23080146970835,27.68270672053998,-31.76820250463645,-33.00027953384349,-74.87840372708108,-76.5941444932738
41,4.2,-28.30075576600637,-39.62376550346822,53.52162505473762,31.137077508370368,87.60991751917456,80.78109905535857,24.558203441583448,30.073659624942632,31.637137343341763,31.96155851393617,72.7335172791449,75.31878987156611,-36.214701282115406,-36.83378594899651,-31.80531995136064,-33.47385226849262,-76.2856427651633,-77.40262357294245,33.190117042971735,28.86143844263737,-31.79424539913732,-33.524367378036956,-75.67401264797442,-77.34545432164569
42,4.3,-18.434948822922006,-27.837021868248442,52.129275126605485,49.79040017110635,82.245347928628,85.80465315950065,21.864302742664176,23.761118960448854,31.512853632058484,33.23028859829415,71.38298164287926,75.01005985854944,-33.190117042971735,-36.04673916315037,-31.79424539913732,-30.235442540568403,-75.67401264797442,-77.57947231069313,36.21470128211538,35.45148981647781,-31.80531995136064,-34.866280994652854,-76.2856427651633,-78.60024910905172
43,4.4,-10.007979801441346,-18.37149276229245,29.895677214181863,47.67949261969339,61.792656183251545,84.28571770339894,19.274387356634314,21.19549610357178,31.33579894564477,30.964393740110005,69.84580756625935,74.08927207354161,-30.230801469708375,-33.29378260593301,-31.768202504636474,-30.697322941078234,-74.8784037270811,-77.1137335534501,39.289406862500364,38.402880051155165,-31.808256212764075,-34.52126054109796,-76.71358979582979,-77.32102782724057
44,4.5,-10.007979801441346,-12.39401998877953,29.895677214181863,30.367964432758466,61.792656183251545,64.21592273960373,16.792509120984707,20.515318293415348,31.095640295429217,30.60041640947813,68.12058960225293,71.17923365044565,-27.349875780069883,-31.123130121313107,-31.718933159081615,-32.01996007259384,-73.89841657493315,-78.06957491970378,39.289406862500364,39.34927443546726,-31.808256212764075,-32.7820142325482,-76.71358979582979,-77.90608048015237
45,4.6,-12.159595728526515,-12.37730610851745,30.385445910816152,30.650956420265807,64.09731896322953,64.91389905496222,14.420773127510978,17.47308062219274,30.782180240859578,29.59377552560612,66.20534992257404,69.27917390366069,-24.558203441583448,-29.467283396791746,-31.637137343341738,-32.08864059520032,-72.73351727914493,-76.92064404432921,28.30075576600637,41.09926050281808,-53.52162505473764,-33.68900862201592,-87.60991751917459,-80.41235190656057
46,4.7,-14.420773127510978,-14.880891163472059,30.782180240859578,32.161552454607886,66.20534992257404,68.26749763578368,12.159595728526515,14.914347009218346,30.385445910816152,27.832898848792922,64.09731896322957,68.77129090381175,-21.864302742664176,-24.942830835759054,-31.512853632058512,-33.78403029554299,-71.38298164287927,-76.46186775585073,18.434948822922006,25.610010188199706,-52.12927512660551,-50.71556914504722,-82.245347928628,-85.96229748142187
47,4.8,-16.792509120984707,-17.432538287885247,31.095640295429217,32.502354166002426,68.12058960225293,70.63312947056704,10.007979801441346,11.785785890267563,29.895677214181863,27.362994121446025,61.792656183251545,66.48288378251513,-19.274387356634314,-22.62987401754132,-31.33579894564477,-34.140570057284194,-69.84580756625935,-74.85836500673966,10.007979801441346,17.8591610025937,-29.895677214181838,-45.57910761764016,-61.792656183251516,-77.974870490293
48,4.9,-19.274387356634314,-18.396863706623325,31.33579894564477,31.171302369888767,69.84580756625935,70.49519765401114,10.007979801441346,10.931214801293615,29.895677214181863,29.476998762597752,61.792656183251545,65.44906572083036,-16.792509120984707,-20.208387903055243,-31.095640295429217,-31.569292815219153,-68.12058960225296,-72.32639746148764,10.007979801441346,12.5225914740133,-29.895677214181838,-31.31663182738689,-61.792656183251516,-65.00139482260379
49,5.0,-21.864302742664176,-19.459474762664183,31.512853632058484,31.457303476120288,71.38298164287926,71.75258755087869,18.434948822922006,12.05116856851011,52.129275126605485,33.543871088648835,82.245347928628,65.59908488404808,-14.420773127510978,-17.134756938486632,-30.782180240859578,-31.252969626444187,-66.20534992257402,-71.09235126630678,12.159595728526515,12.835673799106141,-30.385445910816152,-31.030633982211715,-64.09731896322955,-66.11540958535794
50,5.1,-24.55820344158342,-23.724505406448394,31.637137343341763,33.47272948154956,72.7335172791449,75.63419996129899,28.30075576600637,26.507578827443908,53.52162505473767,50.138840732547216,87.60991751917456,86.25281340987365,-12.159595728526515,-16.450410385124638,-30.38544591081618,-34.47458662818147,-64.09731896322957,-68.46061219080052,14.420773127510978,15.377668774805958,-30.782180240859578,-29.51368171662558,-66.20534992257402,-66.91666480654607
51,5.2,-27.349875780069883,-26.40721655559482,31.71893315908164,33.13883182998444,73.89841657493318,76.39958711298148,39.289406862500364,28.64608923355312,31.808256212764075,48.86539108381765,76.71358979582982,86.75880595504302,-10.007979801441346,-13.33413554001126,-29.895677214181838,-33.807315778846025,-61.792656183251516,-66.40304787438389,16.792509120984707,16.519881959489055,-31.095640295429217,-30.162784891066874,-68.12058960225296,-68.87282232207431
52,5.3,-30.23080146970835,-27.408149848535455,31.768202504636474,31.510128458638874,74.8784037270811,76.42894646157363,39.289406862500364,37.89866525085256,31.808256212764075,32.34237111543557,76.71358979582982,77.76981060605591,-10.007979801441346,-11.893993235316513,-29.895677214181838,-31.822030649042084,-61.792656183251516,-63.66652956475267,19.274387356634314,18.282306714849412,-31.33579894564477,-32.26826750562969,-69.84580756625935,-71.30571097401797
53,5.4,-33.190117042971735,-29.460234272815132,31.79424539913732,31.081750496029944,75.67401264797442,76.95952947282683,36.214701282115406,36.24603257134683,31.80531995136064,32.62510453527619,76.2856427651633,77.64135925155854,-18.434948822922006,-12.927110353571372,-52.129275126605485,-33.94078492876133,-82.24534792862798,-63.2868824783773,21.864302742664176,19.547152219522083,-31.512853632058512,-32.560236660217875,-71.38298164287927,-71.99479526644636
54,5.5,-36.21470128211538,-34.953706116596784,31.80531995136064,28.87692902551762,76.2856427651633,77.16202750198336,33.190117042971735,35.54630443236982,31.79424539913732,34.69305045014889,75.67401264797442,78.30104934604567,-28.30075576600637,-19.9754219493019,-53.52162505473767,-49.796340930412555,-87.60991751917459,-82.91121144650043,24.55820344158342,24.20741766097722,-31.637137343341738,-35.70200332583991,-72.73351727914493,-73.77636080566478
55,5.6,-39.289406862500364,-36.84203718282806,31.808256212764075,29.287107562310773,76.71358979582982,77.64802520109846,30.230801469708375,33.32723687484491,31.768202504636474,34.010105455610024,74.8784037270811,77.48079959405132,-39.289406862500364,-28.343280044655458,-31.808256212764075,-52.186258571095415,-76.71358979582979,-87.54667000142875,27.349875780069883,24.0339711237676,-31.718933159081615,-34.36144569838661,-73.89841657493315,-75.83621811308218
56,5.7,-39.289406862500364,-40.59220233677831,31.808256212764075,30.77820717621165,76.71358979582982,79.9067373042227,27.349875780069883,31.161065948383623,31.71893315908164,31.596627278295667,73.89841657493318,76.09147792496346,-39.289406862500364,-37.645057610623915,-31.808256212764075,-33.67475016139148,-76.71358979582979,-76.60721631319034,30.23080146970835,27.49497414296585,-31.76820250463645,-32.9919529263541,-74.87840372708108,-76.14093145088613
57,5.8,-28.30075576600637,-40.41857781357661,53.52162505473762,33.61950136737068,87.60991751917456,79.33767115273002,24.558203441583448,29.704787767408476,31.637137343341763,32.08860346437766,72.7335172791449,75.4508616695524,-36.214701282115406,-36.47202190072821,-31.80531995136064,-33.3461912832992,-76.2856427651633,-77.24736998163011,33.190117042971735,30.46583612374713,-31.79424539913732,-32.61230568589281,-75.67401264797442,-77.22838407131711
58,5.9,-18.434948822922006,-26.148390747005326,52.129275126605485,49.26393899325523,82.245347928628,84.51599105659527,21.864302742664176,23.736517732532416,31.512853632058484,33.41610257105997,71.38298164287926,74.78407691123567,-33.190117042971735,-34.261524362511956,-31.79424539913732,-30.201781555654936,-75.67401264797442,-77.53221145409908,36.21470128211538,35.105383390035016,-31.80531995136064,-34.86183396048414,-76.2856427651633,-78.75906291382312
59,6.0,-10.007979801441346,-17.804105953488026,29.895677214181863,48.56593380180629,61.792656183251545,84.20887790657859,19.274387356634314,21.248714793398687,31.33579894564477,31.32325859883587,69.84580756625935,73.16601009279704,-30.230801469708375,-33.653862604989264,-31.768202504636474,-30.55357438434626,-74.8784037270811,-76.9156258258299,39.289406862500364,38.10259058573452,-31.808256212764075,-34.418435666454556,-76.71358979582979,-78.0004574003607
60,6.1,-10.007979801441346,-12.481348731305513,29.895677214181863,30.53793358567131,61.792656183251545,64.24870901110728,16.792509120984707,20.427403046707376,31.095640295429217,30.729324151485635,68.12058960225293,71.78397024447077,-27.349875780069883,-30.982067879630538,-31.718933159081615,-32.09964951092091,-73.89841657493315,-78.46398074806734,39.289406862500364,39.333407583309224,-31.808256212764075,-32.62686309862365,-76.71358979582979,-77.76315723637221
61,6.2,-12.159595728526515,-12.776219868658407,30.385445910816152,30.32178092026467,64.09731896322953,64.7901648867663,14.420773127510978,17.234588665189143,30.782180240859578,30.046864357920985,66.20534992257404,69.55742598218302,-24.558203441583448,-29.43445402682414,-31.637137343341738,-32.225841367646474,-72.73351727914493,-76.6066355918897,28.30075576600637,40.84361422168249,-53.52162505473764,-35.176113575687786,-87.60991751917459,-78.01439201775673
62,6.3,-14.420773127510978,-15.251324459983225,30.782180240859578,32.07256522756413,66.20534992257404,68.20037008297336,12.159595728526515,13.35105496154352,30.385445910816152,27.995992600043913,64.09731896322957,67.85730016705709,-21.864302742664176,-24.97019076058698,-31.512853632058512,-33.82432656657279,-71.38298164287927,-76.71424891983725,18.434948822922006,28.126922211811678,-52.12927512660551,-51.3821759316083,-82.245347928628,-84.8689435067168
63,6.4,-16.792509120984707,-16.81751890670896,31.095640295429217,32.34683844266647,68.12058960225293,70.33152648085965,10.007979801441346,12.752982743711819,29.895677214181863,27.372918551668285,61.792656183251545,66.45168570069102,-19.274387356634314,-22.631012201721397,-31.33579894564477,-34.39785939344712,-69.84580756625935,-74.29988659242744,10.007979801441346,18.806496819991096,-29.895677214181838,-47.64757199495638,-61.792656183251516,-82.40909099169069
