frame_idx,sim_time_s,peak_joint,peak_value
453,17.3590,fl_knee,0.1808
454,17.3920,fl_knee,0.1794
455,17.4250,fl_knee,0.1794
456,17.4580,fl_knee,0.1795
457,17.4910,fl_knee,0.1795
458,17.5240,fl_knee,0.1795
459,17.5570,fl_knee,0.1796
460,17.5900,fl_knee,0.1796
461,17.6230,fl_knee,0.1797
462,17.6560,fl_knee,0.1797
463,17.6890,fl_knee,0.1797
464,17.7220,fl_knee,0.1797
465,17.7550,fl_knee,0.1798
466,17.7880,fl_knee,0.1798
467,17.8210,fl_knee,0.1798
468,17.8540,fl_knee,0.1799
469,17.8870,fl_knee,0.1799
470,17.9200,fl_knee,0.1799
471,17.9530,fl_knee,0.1800
472,17.9860,fl_knee,0.1800
473,18.0190,fl_knee,0.1799
474,18.0520,fl_knee,0.1799
475,18.0850,fl_knee,0.1799
476,18.1180,fl_knee,0.1799
477,18.1510,fl_knee,0.1799
478,18.1840,fl_knee,0.1798
479,18.2170,fl_knee,0.1798
480,18.2500,fl_knee,0.1798
481,18.2830,fl_knee,0.1798
482,18.3160,fl_knee,0.1797
483,18.3490,fl_knee,0.1797
484,18.3820,fl_knee,0.1797
485,18.4150,fl_knee,0.1796
486,18.4480,fl_knee,0.1796
487,18.4810,fl_knee,0.1795
488,18.5140,fl_knee,0.1795
489,18.5470,fl_knee,0.1794
490,18.5800,fl_knee,0.1794
491,18.6130,fl_knee,0.1794
492,18.6460,fl_knee,0.1793
493,18.6790,fl_knee,0.1793
494,18.7120,fl_knee,0.1792
495,18.7450,fl_knee,0.1792
496,18.7780,fl_knee,0.1791
497,18.8110,fl_knee,0.1791
498,18.8440,fl_knee,0.1790
499,18.8770,fl_knee,0.1790
500,18.9100,fl_knee,0.1790
501,18.9430,fl_knee,0.1789
502,18.9760,fl_knee,0.1789
503,19.0090,fl_knee,0.1788
504,19.0420,fl_knee,0.1788
505,19.0750,fl_knee,0.1787
506,19.1080,fl_knee,0.1787
507,19.1410,fl_knee,0.1787
508,19.1740,fl_knee,0.1786
509,19.2070,fl_knee,0.1786
510,19.2400,fl_knee,0.1785
511,19.2730,fl_knee,0.1785
512,19.3060,fl_knee,0.1784
513,19.3390,fl_knee,0.1784
514,19.3720,fl_knee,0.1784
515,19.4050,fl_knee,0.1783
516,19.4380,fl_knee,0.1783
517,19.4710,fl_knee,0.1782
518,19.5040,fl_knee,0.1781
519,19.5370,fl_knee,0.1781
520,19.5700,fl_knee,0.1781
521,19.6030,fl_knee,0.1781
522,19.6360,fl_knee,0.1778
523,19.6690,fl_knee,0.1775
524,19.7020,fl_knee,0.1775
525,19.7350,fl_knee,0.1774
526,19.7680,fl_knee,0.1773
527,19.8010,fl_knee,0.1774
528,19.8340,fl_knee,0.1770
529,19.8670,fl_knee,0.1769
530,19.9000,fl_knee,0.1768
531,19.9330,fl_knee,0.1767
532,19.9660,fl_knee,0.1767
533,19.9990,fl_knee,0.1766
534,20.0320,fl_knee,0.1765
535,20.0650,fl_knee,0.1764
536,20.0980,fl_knee,0.1762
537,20.1310,fl_knee,0.1761
538,20.1640,fl_knee,0.1760
539,20.1970,fl_knee,0.1760
540,20.2300,fl_knee,0.1759
541,20.2630,fl_knee,0.1759
542,20.2960,fl_knee,0.1760
543,20.3290,fl_knee,0.1758
544,20.3620,fl_knee,0.1756
545,20.3950,fl_knee,0.1754
546,20.4280,fl_knee,0.1754
547,20.4610,fl_knee,0.1753
548,20.4940,fl_knee,0.1753
549,20.5270,fl_knee,0.1753
550,20.5600,fl_knee,0.1753
551,20.5930,fl_knee,0.1753
552,20.6260,fl_knee,0.1753
553,20.6590,fl_knee,0.1753
554,20.6920,fl_knee,0.1750
555,20.7250,fl_knee,0.1749
556,20.7580,fl_knee,0.1748
557,20.7910,fl_knee,0.1748
558,20.8240,fl_knee,0.1747
559,20.8570,fl_knee,0.1747
560,20.8900,fl_knee,0.1747
561,20.9230,fl_knee,0.1747
562,20.9560,fl_knee,0.1747
563,20.9890,fl_knee,0.1747
564,21.0220,fl_knee,0.1747
565,21.0550,fl_knee,0.1747
566,21.0880,fl_knee,0.1747
567,21.1210,fl_knee,0.1747
568,21.1540,fl_knee,0.1747
569,21.1870,fl_knee,0.1747
570,21.2200,fl_knee,0.1747
571,21.2530,fl_knee,0.1747
572,21.2860,fl_knee,0.1747
573,21.3190,fl_knee,0.1747
574,21.3520,fl_knee,0.1747
575,21.3850,fl_knee,0.1747
576,21.4180,fl_knee,0.1747
577,21.4510,fl_knee,0.1747
578,21.4840,fl_knee,0.1747
579,21.5170,fl_knee,0.1747
580,21.5500,fl_knee,0.1747
581,21.5830,fl_knee,0.1747
582,21.6160,fl_knee,0.1747
583,21.6490,fl_knee,0.1746
584,21.6820,fl_knee,0.1746
585,21.7150,fl_knee,0.1746
586,21.7480,fl_knee,0.1746
587,21.7810,fl_knee,0.1746
588,21.8140,fl_knee,0.1787
589,21.8470,fl_knee,0.1817
590,21.8800,fl_knee,0.1815
591,21.9130,fl_knee,0.1825
592,21.9460,fl_knee,0.1826
593,21.9790,fl_knee,0.1826
594,22.0120,fl_knee,0.1828
595,22.0450,fl_knee,0.1827
596,22.0780,fl_knee,0.1827
597,22.1110,fl_knee,0.1826
598,22.1440,fl_knee,0.1825
599,22.1770,fl_knee,0.1823
600,22.2100,fl_knee,0.1820
601,22.2430,fl_knee,0.1816
602,22.2760,fl_knee,0.1806
603,22.3090,fl_knee,0.1793
604,22.3420,fl_knee,0.1779
605,22.3750,fl_knee,0.1772
606,22.4080,fl_knee,0.1757
607,22.4410,fl_knee,0.1742
608,22.4740,fl_knee,0.1735
609,22.5070,fl_knee,0.1736
610,22.5400,fl_knee,0.1736
611,22.5730,fl_knee,0.1736
612,22.6060,fl_knee,0.1737
613,22.6390,fl_knee,0.1737
614,22.6720,fl_knee,0.1737
615,22.7050,fl_knee,0.1738
616,22.7380,fl_knee,0.1738
617,22.7710,fl_knee,0.1738
618,22.8040,fl_knee,0.1739
619,22.8370,fl_knee,0.1739
620,22.8700,fl_knee,0.1740
621,22.9030,fl_knee,0.1740
622,22.9360,fl_knee,0.1740
623,22.9690,fl_knee,0.1741
624,23.0020,fl_knee,0.1741
625,23.0350,fl_knee,0.1741
626,23.0680,fl_knee,0.1742
627,23.1010,fl_knee,0.1742
628,23.1340,fl_knee,0.1742
629,23.1670,fl_knee,0.1742
630,23.2000,fl_knee,0.1743
631,23.2330,fl_knee,0.1743
632,23.2660,fl_knee,0.1743
633,23.2990,fl_knee,0.1744
634,23.3320,fl_knee,0.1744
635,23.3650,fl_knee,0.1744
636,23.3980,fl_knee,0.1745
637,23.4310,fl_knee,0.1745
638,23.4640,fl_knee,0.1745
639,23.4970,fl_knee,0.1746
640,23.5300,fl_knee,0.1746
641,23.5630,fl_knee,0.1747
642,23.5960,fl_knee,0.1747
643,23.6290,fl_knee,0.1747
644,23.6620,fl_knee,0.1747
645,23.6950,fl_knee,0.1747
646,23.7280,fl_knee,0.1747
647,23.7610,fl_knee,0.1747
648,23.7940,fl_knee,0.1746
649,23.8270,fl_knee,0.1746
650,23.8600,fl_knee,0.1746
651,23.8930,fl_knee,0.1746
652,23.9260,fl_knee,0.1746
653,23.9590,fl_knee,0.1745
654,23.9920,fl_knee,0.1745
655,24.0250,fl_knee,0.1745
656,24.0580,fl_knee,0.1745
657,24.0910,fl_knee,0.1745
658,24.1240,fl_knee,0.1744
659,24.1570,fl_knee,0.1744
660,24.1900,fl_knee,0.1744
661,24.2230,fl_knee,0.1744
662,24.2560,fl_knee,0.1744
663,24.2890,fl_knee,0.1743
664,24.3220,fl_knee,0.1743
665,24.3550,fl_knee,0.1743
666,24.3880,fl_knee,0.1743
667,24.4210,fl_knee,0.1743
668,24.4540,fl_knee,0.1742
669,24.4870,fl_knee,0.1801
670,24.5200,fl_knee,0.1802
671,24.5530,fl_knee,0.1804
672,24.5860,fl_knee,0.1804
673,24.6190,fl_knee,0.1804
674,24.6520,fl_knee,0.1803
675,24.6850,fl_knee,0.1803
676,24.7180,fl_knee,0.1801
677,24.7510,fl_knee,0.1799
678,24.7840,fl_knee,0.1794
679,24.8170,fl_knee,0.1789
680,24.8500,fl_knee,0.1777
681,24.8830,fl_knee,0.1763
682,24.9160,fl_knee,0.1756
683,24.9490,fl_knee,0.1740
684,24.9820,fl_knee,0.1736
685,25.0150,fl_knee,0.1736
686,25.0480,fl_knee,0.1737
687,25.0810,fl_knee,0.1737
688,25.1140,fl_knee,0.1737
689,25.1470,fl_knee,0.1737
690,25.1800,fl_knee,0.1738
691,25.2130,fl_knee,0.1738
692,25.2460,fl_knee,0.1738
693,25.2790,fl_knee,0.1738
694,25.3120,fl_knee,0.1739
695,25.3450,fl_knee,0.1739
696,25.3780,fl_knee,0.1739
697,25.4110,fl_knee,0.1739
698,25.4440,fl_knee,0.1739
699,25.4770,fl_knee,0.1739
700,25.5100,fl_knee,0.1739
701,25.5430,fl_knee,0.1739
702,25.5760,fl_knee,0.1739
703,25.6090,fl_knee,0.1738
704,25.6420,fl_knee,0.1738
705,25.6750,fl_knee,0.1738
706,25.7080,fl_knee,0.1738
707,25.7410,fl_knee,0.1738
708,25.7740,fl_knee,0.1737
709,25.8070,fl_knee,0.1737
710,25.8400,fl_knee,0.1737
711,25.8730,fl_knee,0.1737
712,25.9060,fl_knee,0.1737
713,25.9390,fl_knee,0.1736
714,25.9720,fl_knee,0.1736
715,26.0050,fl_knee,0.1736
716,26.0380,fl_knee,0.1736
717,26.0710,fl_knee,0.1736
718,26.1040,fl_knee,0.1735
719,26.1370,fl_knee,0.1735
720,26.1700,fl_knee,0.1735
721,26.2030,fl_knee,0.1735
722,26.2360,fl_knee,0.1735
723,26.2690,fl_knee,0.1735
724,26.3020,fl_knee,0.1734
725,26.3350,fl_knee,0.1734
726,26.3680,fl_knee,0.1734
727,26.4010,fl_knee,0.1734
728,26.4340,fl_knee,0.1734
729,26.4670,fl_knee,0.1734
730,26.5000,fl_knee,0.1733
731,26.5330,fl_knee,0.1733
732,26.5660,fl_knee,0.1733
733,26.5990,fl_knee,0.1733
734,26.6320,fl_knee,0.1733
735,26.6650,fl_knee,0.1732
736,26.6980,fl_knee,0.1732
737,26.7310,fl_knee,0.1732
738,26.7640,fl_knee,0.1732
739,26.7970,fl_knee,0.1732
740,26.8300,fl_knee,0.1732
741,26.8630,fl_knee,0.1731
742,26.8960,fl_knee,0.1731
743,26.9290,fl_knee,0.1731
744,26.9620,fl_knee,0.1731
745,26.9950,fl_knee,0.1731
746,27.0280,fl_knee,0.1731
747,27.0610,fl_knee,0.1730
748,27.0940,fl_knee,0.1730
749,27.1270,fl_knee,0.1730
750,27.1600,fl_knee,0.1730
751,27.1930,fl_knee,0.1730
752,27.2260,fl_knee,0.1730
753,27.2590,fl_knee,0.1729
754,27.2920,fl_knee,0.1729
755,27.3250,fl_knee,0.1729
756,27.3580,fl_knee,0.1729
757,27.3910,fl_knee,0.1729
758,27.4240,fl_knee,0.1729
759,27.4570,fl_knee,0.1728
760,27.4900,fl_knee,0.1728
761,27.5230,fl_knee,0.1728
762,27.5560,fl_knee,0.1728
763,27.5890,fl_knee,0.1728
764,27.6220,fl_knee,0.1727
765,27.6550,fl_knee,0.1727
766,27.6880,fl_knee,0.1727
767,27.7210,fl_knee,0.1727
768,27.7540,fl_knee,0.1727
769,27.7870,fl_knee,0.1727
770,27.8200,fl_knee,0.1726
